FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,533.219,174.238,471.41,247.845,409.658,294.798,503.699,433.022,671.614,456.65,527.395,203.68,606.832,288.936,727.512,338.852,550.927,450.801,0.0,0.0,0.0,0.0,0.0,0.0,595.022,409.693,0.0,0.0,0.0,0.0,506.894,159.51,530.36,150.694,442.032,177.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.12,241.785,1245.46,285.985,1248.44,288.897,1333.84,380.169,1433.87,365.551,0.0,0.0,1330.82,344.812,1413.21,341.91,1304.38,465.49,1304.36,480.172,1433.87,436.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.19,224.235,0.0,0.0,1274.86,230.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.35,647.991,1348.53,768.763,1233.67,765.653,0.0,0.0,0.0,0.0,1463.31,774.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.78,624.592,1374.94,627.357,1292.63,662.674,1404.49,665.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,533.226,174.231,471.414,247.829,409.658,294.782,503.746,433.009,671.601,456.642,527.398,203.674,606.796,288.916,727.502,338.86,550.87,450.836,0.0,0.0,0.0,0.0,0.0,0.0,594.968,412.471,0.0,0.0,0.0,0.0,506.888,159.505,530.398,150.661,442.018,177.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.13,241.801,1245.48,285.985,1248.44,288.873,1333.78,380.164,1433.89,365.569,0.0,0.0,1330.8,344.822,1410.38,341.892,1304.32,462.638,1304.31,477.355,1436.78,439.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.2,224.249,0.0,0.0,1274.87,230.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.4,648.004,1351.29,768.759,1233.69,765.637,0.0,0.0,0.0,0.0,1463.31,774.608,0.0,0.0,1480.99,936.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.81,624.613,1374.97,627.364,1295.48,662.673,1404.49,668.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,533.258,174.207,471.405,247.861,409.688,294.809,503.728,433.019,671.595,456.649,527.369,203.665,606.784,288.907,727.515,338.842,550.88,450.817,0.0,0.0,0.0,0.0,0.0,0.0,594.975,409.699,0.0,0.0,0.0,0.0,506.897,159.513,530.404,150.651,442.011,177.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.13,241.796,1245.51,285.978,1248.42,288.855,1333.79,380.188,1433.91,365.578,0.0,0.0,1330.81,344.828,1410.37,341.907,1304.38,462.612,1304.33,477.345,1433.91,439.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.2,224.245,0.0,0.0,1274.87,230.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.38,647.952,1351.28,768.723,1233.73,762.881,0.0,0.0,0.0,0.0,1463.33,774.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.83,624.557,1374.98,624.637,1295.54,659.796,1404.52,668.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,533.253,174.201,471.415,247.816,409.681,294.754,500.868,430.252,671.577,456.673,527.393,203.692,606.799,288.888,727.503,338.862,550.81,450.844,506.741,486.175,0.0,0.0,0.0,0.0,592.048,412.503,0.0,0.0,0.0,0.0,506.891,162.335,530.399,150.647,442.018,177.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.14,241.76,1245.53,285.987,1242.52,283.075,1333.79,380.224,1436.78,365.594,0.0,0.0,1330.84,344.816,1410.33,341.877,1307.21,462.625,1304.37,480.12,1436.79,438.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.19,224.221,0.0,0.0,1274.86,230.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.38,647.901,1348.51,765.872,1233.71,762.866,0.0,0.0,0.0,0.0,1463.26,768.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.84,624.507,1375.0,624.614,1295.57,659.821,1407.33,665.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,533.228,174.213,471.436,247.813,409.659,294.766,500.826,430.216,671.487,456.636,527.422,206.483,606.825,288.901,727.525,338.846,550.833,450.816,506.77,486.149,0.0,0.0,0.0,0.0,589.191,412.466,0.0,0.0,0.0,0.0,506.877,162.362,530.394,150.652,442.052,177.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.14,241.767,1245.53,286.0,1245.5,286.025,1333.77,383.035,1436.84,365.608,0.0,0.0,1330.87,344.832,1410.35,341.879,1307.22,462.556,1304.43,477.287,1436.81,438.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.2,224.235,0.0,0.0,1274.86,230.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.39,647.933,1348.51,765.856,1233.75,762.832,0.0,0.0,0.0,0.0,1460.37,768.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.84,624.543,1374.98,624.626,1295.57,659.825,1404.53,668.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,533.229,174.185,471.452,247.836,409.666,294.804,497.869,430.158,671.498,456.819,527.427,206.486,606.831,288.903,730.456,338.893,550.919,450.838,0.0,0.0,0.0,0.0,0.0,0.0,592.122,412.507,0.0,0.0,0.0,0.0,506.889,162.327,530.382,150.66,442.043,177.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.11,241.737,1248.42,286.018,1242.62,286.009,1333.87,383.123,1436.82,368.39,0.0,0.0,1330.91,342.051,1410.28,341.848,1307.29,462.573,1304.44,477.325,1436.77,436.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.18,224.223,0.0,0.0,1274.85,230.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.38,647.924,1348.51,765.825,1233.79,762.782,1142.57,871.678,1054.21,951.08,1460.33,768.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.82,624.556,1374.97,624.632,1295.56,659.841,1404.51,668.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,533.192,174.185,474.322,247.859,409.699,294.824,500.865,430.216,668.676,459.586,530.19,206.537,606.848,288.9,733.303,338.884,547.964,447.87,506.705,483.282,0.0,0.0,0.0,0.0,586.25,409.672,0.0,0.0,0.0,0.0,506.853,159.506,530.328,150.674,442.048,177.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.09,241.737,1251.39,288.87,1242.6,286.025,1336.71,383.185,1439.68,368.454,1254.34,285.958,1330.91,344.829,1410.32,341.852,1307.35,462.627,1307.22,480.145,1433.89,436.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.17,224.227,0.0,0.0,1272.02,232.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.34,647.888,1348.46,765.729,1233.81,762.815,1142.51,871.743,1057.09,954.009,1460.32,768.644,1516.32,883.588,1472.08,892.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.81,624.517,1374.96,624.586,1298.39,659.81,1404.52,665.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,533.172,174.191,474.308,247.852,409.688,294.816,497.943,430.234,668.644,459.675,527.432,203.686,606.857,288.891,733.307,338.857,550.776,450.814,506.712,486.122,0.0,0.0,0.0,0.0,589.154,412.514,0.0,0.0,0.0,0.0,506.816,159.505,530.289,150.655,441.966,177.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.09,241.743,1251.4,288.889,1245.46,288.869,1339.68,385.996,1439.69,368.456,1257.17,285.984,1330.96,342.04,1410.34,341.868,1307.43,462.574,1307.33,477.343,1433.9,436.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.17,224.231,0.0,0.0,1272.02,232.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.33,647.903,1348.5,765.681,1233.82,762.78,1145.5,868.76,1051.22,954.109,1457.44,765.894,1516.29,886.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.77,624.551,1374.93,624.59,1295.54,659.83,1404.47,665.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,530.431,174.193,474.295,247.881,409.709,294.851,500.849,433.033,668.582,459.715,527.402,203.671,609.698,288.898,733.366,338.865,547.889,450.842,503.83,486.16,0.0,0.0,0.0,0.0,586.232,412.532,0.0,0.0,0.0,0.0,506.803,162.355,530.283,150.676,442.005,177.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.09,241.753,1251.37,288.863,1242.52,285.944,1333.82,383.157,1436.79,371.374,0.0,0.0,1330.98,342.009,1413.21,341.866,1310.23,462.579,1307.34,477.354,1433.91,436.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.17,224.241,0.0,0.0,1272.01,232.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.31,647.896,1348.46,765.656,1233.82,762.84,0.0,0.0,1163.1,939.421,1457.43,765.825,1516.31,883.543,1466.19,901.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.74,624.559,1374.91,624.576,1295.5,662.706,1404.44,665.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,533.176,174.172,471.449,247.808,409.703,294.779,500.798,433.008,668.531,459.716,527.359,203.641,606.854,288.845,733.387,338.853,547.983,450.811,506.668,486.183,0.0,0.0,0.0,0.0,592.051,412.516,0.0,0.0,0.0,0.0,506.794,162.353,530.316,150.635,442.02,179.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.12,241.76,1248.46,288.883,1245.47,288.876,1336.7,385.947,1436.82,374.306,0.0,0.0,1330.84,344.85,1413.22,341.889,1310.22,462.595,1307.37,477.351,1433.86,436.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.18,224.243,0.0,0.0,1271.99,232.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.3,647.882,1348.49,765.68,1236.56,762.823,0.0,0.0,0.0,0.0,1460.34,765.876,1516.36,886.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.73,624.562,1374.88,624.558,1295.5,662.708,1404.43,665.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
