FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,571.472,203.664,474.385,291.906,415.537,339.049,486.115,468.477,668.579,459.619,527.368,247.743,603.877,339.041,695.216,383.139,533.301,453.67,503.847,486.091,0.0,0.0,0.0,0.0,571.529,412.596,0.0,0.0,0.0,0.0,545.032,197.758,0.0,0.0,474.399,221.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.24,250.738,1286.76,321.282,1307.4,336.008,1410.31,397.865,1472.18,362.358,1266.13,312.504,0.0,0.0,1430.94,362.383,1319.06,503.872,1327.92,509.755,1492.58,453.744,1566.38,562.689,0.0,0.0,1463.3,494.936,0.0,0.0,1351.53,244.68,0.0,0.0,1327.74,250.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.485,1472.02,833.507,1333.78,836.407,0.0,0.0,0.0,0.0,1607.45,833.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5,642.182,1498.56,645.051,1395.65,686.324,1525.12,677.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,571.468,203.664,474.384,291.954,415.552,339.061,486.187,468.448,668.654,459.595,527.361,247.737,603.877,339.069,695.15,385.898,536.218,453.784,503.866,486.207,0.0,0.0,0.0,0.0,574.421,412.677,0.0,0.0,0.0,0.0,545.015,197.765,0.0,0.0,474.378,221.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.23,250.743,1286.74,321.318,1307.36,336.038,1413.24,397.819,1472.23,359.598,1266.15,312.532,1363.26,374.325,1442.69,356.609,0.0,0.0,1327.91,512.594,1492.62,453.761,1566.43,562.703,0.0,0.0,1466.13,494.91,0.0,0.0,1351.52,244.673,0.0,0.0,1327.75,250.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.473,1472.05,833.473,1333.83,836.372,0.0,0.0,0.0,0.0,1607.44,833.387,1651.64,1001.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.51,642.167,1498.58,645.044,1395.65,686.317,1525.15,677.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,571.468,203.648,474.368,291.905,415.508,339.015,486.205,465.529,668.702,459.536,527.372,247.722,603.969,341.817,695.127,385.911,539.112,456.613,506.66,489.058,0.0,0.0,0.0,0.0,574.47,415.539,0.0,0.0,0.0,0.0,544.98,197.75,0.0,0.0,474.348,221.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.24,250.774,1286.72,321.266,1307.32,336.004,1407.43,394.963,1472.12,359.614,1266.14,312.476,0.0,0.0,0.0,0.0,1316.17,506.686,1327.93,509.754,1492.59,453.762,1566.44,562.68,0.0,0.0,1463.32,494.912,0.0,0.0,1351.52,244.703,0.0,0.0,1327.76,250.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.466,1472.09,833.468,1333.84,836.37,0.0,0.0,0.0,0.0,1607.5,833.443,1645.78,1001.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.51,642.166,1498.57,645.045,1395.63,689.123,1525.17,677.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,571.452,203.656,474.397,291.861,415.505,338.972,489.079,462.647,671.47,459.567,527.392,247.67,603.941,341.829,695.142,385.98,533.251,456.68,503.767,492.005,0.0,0.0,0.0,0.0,571.509,418.426,0.0,0.0,0.0,0.0,544.989,197.762,0.0,0.0,474.377,221.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.24,253.602,1286.69,318.491,1307.29,335.96,1407.36,394.919,1472.13,359.632,1266.14,312.44,0.0,0.0,0.0,0.0,0.0,0.0,1327.92,509.742,1492.59,453.789,1566.4,556.854,0.0,0.0,1463.24,494.916,0.0,0.0,1351.54,244.732,0.0,0.0,1327.76,250.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.481,1472.06,833.474,1333.85,836.377,0.0,0.0,0.0,0.0,1607.5,833.45,1645.75,1004.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5,642.174,1495.83,645.048,1395.65,686.306,1525.13,677.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,571.444,203.679,474.4,291.749,412.702,338.9,486.211,462.579,671.667,456.737,527.375,244.866,603.879,341.799,695.084,386.007,533.186,456.601,500.897,489.057,0.0,0.0,0.0,0.0,571.483,415.552,0.0,0.0,0.0,0.0,544.968,197.755,0.0,0.0,474.378,221.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.25,253.673,1286.69,318.485,1307.31,333.133,1404.5,392.052,1472.17,359.571,1266.14,312.467,0.0,0.0,0.0,0.0,0.0,0.0,1327.91,509.721,1492.6,453.774,1566.42,556.758,0.0,0.0,1466.13,494.916,0.0,0.0,1351.56,244.762,0.0,0.0,1327.76,250.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.487,1472.07,833.464,1333.89,836.351,0.0,0.0,0.0,0.0,1607.46,833.446,1648.72,1015.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.49,642.173,1495.83,645.051,1395.66,686.313,1525.14,677.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,571.435,203.667,474.395,291.822,415.458,338.908,492.027,459.789,674.583,456.692,527.399,247.722,603.882,341.863,695.041,386.077,533.208,456.745,503.738,494.918,0.0,0.0,0.0,0.0,571.467,421.364,0.0,0.0,0.0,0.0,544.982,197.744,0.0,0.0,477.195,221.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.27,256.558,1286.7,318.488,1307.3,333.052,1404.4,391.995,1472.15,359.51,1266.15,312.533,0.0,0.0,0.0,0.0,0.0,0.0,1327.96,509.68,1492.64,453.782,1569.21,559.712,0.0,0.0,1466.14,491.982,0.0,0.0,1351.56,244.786,0.0,0.0,1327.75,250.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.09,668.484,1472.06,833.439,1336.7,836.315,0.0,0.0,0.0,0.0,1607.42,833.432,1648.73,1012.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.49,642.177,1495.83,645.047,1395.66,689.109,1525.13,677.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,571.425,203.662,474.395,291.774,415.476,338.901,489.094,459.768,674.596,456.662,527.39,247.69,603.854,341.85,695.017,386.13,530.394,456.758,503.705,494.927,0.0,0.0,0.0,0.0,571.426,421.388,0.0,0.0,0.0,0.0,544.998,197.737,0.0,0.0,477.201,221.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.29,253.697,1286.72,318.468,1307.33,333.048,1404.46,391.914,1472.16,359.459,1266.16,312.495,0.0,0.0,0.0,0.0,0.0,0.0,1327.91,509.737,1492.61,453.774,1566.44,559.783,0.0,0.0,1463.34,492.016,0.0,0.0,1351.57,244.774,0.0,0.0,1327.76,250.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.1,665.729,1472.05,833.428,1333.86,836.279,0.0,0.0,0.0,0.0,1607.45,833.464,1645.81,1012.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5,642.151,1498.59,645.013,1398.41,686.305,1525.18,674.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,571.411,203.648,474.405,288.956,415.486,336.071,494.908,459.698,677.411,456.578,527.375,247.668,601.063,339.084,692.19,386.147,527.427,453.697,494.996,483.23,621.595,547.946,0.0,0.0,562.661,415.515,0.0,0.0,0.0,0.0,544.996,197.708,0.0,0.0,477.227,221.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.26,253.7,1286.68,318.514,1307.32,333.124,1404.45,391.892,1472.19,356.663,1266.11,312.535,0.0,0.0,0.0,0.0,0.0,0.0,1330.78,509.749,1492.65,453.786,1566.46,556.794,0.0,0.0,0.0,0.0,0.0,0.0,1351.56,244.776,0.0,0.0,1327.75,250.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.11,668.459,1472.03,833.434,1333.88,836.306,0.0,0.0,0.0,0.0,1604.55,833.372,1645.79,1010.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.49,642.133,1498.57,645.025,1398.38,686.304,1525.08,674.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,571.413,203.644,474.4,288.943,412.696,336.066,489.089,459.678,677.451,456.562,527.383,244.855,603.814,339.096,692.179,386.161,530.252,453.768,497.916,483.309,0.0,0.0,0.0,0.0,565.615,415.562,0.0,0.0,0.0,0.0,544.98,197.695,0.0,0.0,477.23,221.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.26,256.521,1286.68,318.481,1307.31,333.126,1404.49,389.101,1472.14,356.615,1266.11,312.469,0.0,0.0,0.0,0.0,0.0,0.0,1330.81,509.743,1492.63,453.777,1566.43,559.738,0.0,0.0,0.0,0.0,0.0,0.0,1351.55,244.785,0.0,0.0,1327.75,250.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.13,668.484,1472.08,833.434,1333.89,836.295,0.0,0.0,0.0,0.0,1607.48,833.41,1651.62,1015.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.51,642.147,1498.6,645.035,1398.4,689.107,1528.05,674.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,571.397,203.655,474.376,288.948,412.653,336.006,489.116,459.644,677.494,456.604,527.412,247.678,603.843,341.801,692.156,386.173,530.347,453.77,500.826,483.293,0.0,0.0,0.0,0.0,568.559,415.584,0.0,0.0,0.0,0.0,544.979,197.696,0.0,0.0,477.237,221.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.26,256.541,1286.7,318.485,1307.31,333.123,1404.53,389.094,1472.15,356.573,1266.15,312.484,0.0,0.0,0.0,0.0,0.0,0.0,1330.78,509.749,1492.63,453.811,1566.42,556.84,0.0,0.0,0.0,0.0,0.0,0.0,1351.56,244.804,0.0,0.0,1327.76,250.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.15,668.464,1472.0,833.389,1333.84,833.454,0.0,0.0,0.0,0.0,1604.59,833.392,1648.72,1010.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.53,642.14,1498.62,645.017,1398.41,686.317,1528.05,677.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
