FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1421.94,668.613,1422.15,795.196,1304.23,783.419,0.0,0.0,0.0,0.0,1539.85,812.729,1601.66,951.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.64,645.14,1445.65,647.877,1360.36,680.37,1486.82,689.181,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1421.92,668.582,1422.17,795.162,1304.26,783.393,0.0,0.0,0.0,0.0,1539.83,809.964,1601.67,951.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.62,645.128,1445.63,645.183,1360.36,680.392,1486.78,689.213,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1419.17,668.646,1422.11,795.204,1304.28,786.224,0.0,0.0,0.0,0.0,1539.77,809.985,1601.58,951.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.57,645.169,1445.6,647.918,1360.35,680.443,1483.92,689.261,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1419.17,668.65,1422.15,795.204,1304.29,786.248,0.0,0.0,0.0,0.0,1539.79,809.991,1598.7,951.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.54,645.192,1445.6,647.911,1360.32,680.442,1483.92,689.238,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,1419.12,668.583,1422.15,795.162,1304.29,783.441,0.0,0.0,0.0,0.0,1539.78,809.941,1598.7,951.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.5,645.1,1445.58,645.145,1360.28,677.425,1483.93,689.163,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1419.1,668.598,1422.15,795.179,1304.31,786.246,0.0,0.0,0.0,0.0,1539.79,809.982,1601.61,954.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.48,645.139,1445.55,645.19,1360.27,680.351,1483.92,689.177,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,1419.1,668.668,1422.14,795.211,1304.35,786.238,0.0,0.0,0.0,0.0,1539.75,812.724,1601.6,954.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.67,647.926,1445.57,647.935,1360.26,683.37,1483.9,692.069,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1419.07,668.595,1422.09,795.174,1304.25,783.442,0.0,0.0,0.0,0.0,1539.76,809.997,1601.61,954.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.67,645.146,1445.52,645.182,1360.25,680.355,1483.84,689.213,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1419.07,668.594,1422.12,795.19,1304.29,783.443,0.0,0.0,0.0,0.0,1539.76,810.004,1601.61,954.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.7,645.141,1445.53,645.187,1360.26,680.35,1483.84,689.201,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1419.05,668.639,1422.11,795.185,1304.33,786.203,0.0,0.0,0.0,0.0,1539.72,812.72,1601.59,954.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.64,645.21,1445.52,647.908,1357.44,680.362,1480.95,689.247,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1419.03,668.649,1422.11,795.174,1304.28,783.434,0.0,0.0,0.0,0.0,1539.75,812.721,1601.59,954.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.64,647.881,1445.51,647.92,1357.43,680.371,1480.91,689.243,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1419.03,668.634,1422.11,795.135,1304.32,783.402,0.0,0.0,0.0,0.0,1539.73,812.721,1601.57,954.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.64,647.875,1445.5,647.892,1357.43,680.37,1480.91,689.236,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,2,1416.26,668.653,1422.13,795.162,1304.36,783.46,0.0,0.0,0.0,0.0,1539.74,812.725,1601.59,954.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.62,647.896,1445.49,647.913,1357.42,680.421,1478.09,689.198,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,2,1419.03,668.638,1422.11,795.177,1304.33,786.212,0.0,0.0,0.0,0.0,1539.71,810.007,1601.61,954.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,647.874,1445.49,647.897,1357.38,680.431,1478.07,689.178,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,2,1419.04,668.645,1422.17,795.198,1304.41,783.447,0.0,0.0,0.0,0.0,1539.74,812.774,1601.62,954.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.64,647.898,1445.5,647.917,1357.4,683.29,1478.09,689.191,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,2,1419.03,668.69,1422.15,798.13,1304.39,786.348,0.0,0.0,0.0,0.0,1539.73,812.773,1598.72,954.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,647.94,1445.52,647.939,1357.37,683.365,1478.08,689.228,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
