FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,568.509,224.136,474.386,291.789,412.57,330.134,503.772,459.594,692.131,456.625,527.403,250.757,615.643,338.893,706.924,368.384,533.273,456.734,0.0,0.0,0.0,0.0,0.0,0.0,574.479,421.383,0.0,0.0,0.0,0.0,547.841,215.383,0.0,0.0,471.45,224.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.1,259.491,1283.81,321.392,1307.34,336.086,1416.19,383.068,1475.18,342.027,1260.33,315.352,0.0,0.0,0.0,0.0,0.0,0.0,1330.93,509.744,1492.65,456.625,1566.44,556.74,0.0,0.0,0.0,0.0,0.0,0.0,1354.42,247.64,0.0,0.0,1327.77,259.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.28,580.29,1448.72,671.613,1457.41,827.544,1327.82,830.457,0.0,0.0,0.0,0.0,1589.87,824.563,1633.89,995.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.19,645.052,1480.9,647.88,1377.85,674.493,1516.31,674.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,568.526,224.111,474.336,291.787,412.562,330.167,503.751,459.59,692.128,456.614,527.358,250.734,615.607,338.857,706.86,368.408,533.309,456.693,0.0,0.0,0.0,0.0,0.0,0.0,574.479,418.496,0.0,0.0,0.0,0.0,547.822,215.341,0.0,0.0,471.429,224.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.08,259.476,1283.84,321.416,1307.34,336.082,1416.14,383.047,1475.11,342.071,1263.15,315.41,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,512.615,1492.63,456.612,1569.2,556.751,0.0,0.0,0.0,0.0,0.0,0.0,1354.41,247.627,0.0,0.0,1327.76,259.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.73,671.578,1454.53,824.557,1327.89,827.495,0.0,0.0,0.0,0.0,1589.82,818.791,1633.9,992.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.17,645.056,1480.91,647.89,1377.85,674.545,1516.29,674.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,568.526,224.105,474.328,288.971,412.571,330.137,503.784,459.593,692.138,456.647,527.356,250.662,615.588,338.851,706.869,368.388,533.28,456.71,0.0,0.0,0.0,0.0,0.0,0.0,574.469,418.506,0.0,0.0,0.0,0.0,545.046,215.321,0.0,0.0,471.388,224.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.08,259.512,1283.83,321.419,1307.33,336.085,1416.21,383.047,1475.15,342.054,1263.14,315.416,0.0,0.0,0.0,0.0,0.0,0.0,1330.92,512.625,1492.66,456.635,1569.2,553.943,0.0,0.0,0.0,0.0,0.0,0.0,1354.42,247.642,0.0,0.0,1327.77,259.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.71,671.543,1457.39,824.651,1327.84,830.432,0.0,0.0,0.0,0.0,1589.85,821.623,1633.87,989.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.17,645.019,1478.09,645.196,1377.86,674.51,1516.31,674.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,568.52,224.094,474.305,288.983,412.549,330.138,503.8,459.596,692.129,456.603,527.337,250.663,612.724,338.834,706.868,368.391,533.27,456.671,0.0,0.0,0.0,0.0,0.0,0.0,574.436,418.482,0.0,0.0,0.0,0.0,545.025,215.283,0.0,0.0,471.377,224.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.07,259.511,1283.85,321.426,1307.34,338.81,1416.21,383.043,1475.16,342.058,1263.17,315.421,0.0,0.0,0.0,0.0,0.0,0.0,1330.87,515.523,1492.64,456.622,1566.45,556.779,0.0,0.0,0.0,0.0,0.0,0.0,1354.41,247.647,0.0,0.0,1327.77,259.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.68,671.601,1454.54,824.658,1327.85,827.572,0.0,0.0,0.0,0.0,1589.86,824.566,1633.87,992.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.16,645.022,1478.08,647.877,1377.85,674.5,1516.31,674.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,568.527,224.089,471.45,288.955,412.539,333.029,503.817,459.58,692.158,456.606,527.284,247.836,612.689,338.823,706.835,368.414,533.247,456.632,0.0,0.0,0.0,0.0,0.0,0.0,574.406,418.444,0.0,0.0,0.0,0.0,545.009,215.313,0.0,0.0,468.527,224.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.08,259.517,1283.84,321.425,1307.34,338.811,1416.25,383.031,1475.18,342.043,1263.16,315.425,0.0,0.0,0.0,0.0,0.0,0.0,1330.92,512.653,1492.64,456.615,1566.45,553.941,0.0,0.0,0.0,0.0,0.0,0.0,1354.42,247.647,0.0,0.0,1327.77,259.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.3,577.459,1448.69,671.598,1454.54,824.596,1327.89,827.526,0.0,0.0,0.0,0.0,1589.8,821.67,1633.88,989.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.17,645.03,1478.07,645.206,1377.85,674.508,1516.32,674.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,568.523,224.092,474.298,291.759,412.544,330.161,503.755,459.586,692.185,456.608,527.302,250.666,609.747,336.055,703.977,368.411,533.243,456.629,0.0,0.0,0.0,0.0,0.0,0.0,574.401,418.432,0.0,0.0,0.0,0.0,545.002,215.301,0.0,0.0,468.514,224.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.1,259.52,1283.86,324.222,1307.33,336.083,1419.07,383.021,1475.16,342.044,1263.19,315.456,0.0,0.0,0.0,0.0,0.0,0.0,1330.93,512.642,1492.64,456.629,1566.43,553.854,0.0,0.0,0.0,0.0,0.0,0.0,1354.44,247.647,0.0,0.0,1327.78,259.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.28,577.359,1448.66,671.566,1454.54,824.586,1327.88,827.599,0.0,0.0,0.0,0.0,1589.78,818.757,1633.9,989.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.14,644.995,1478.05,645.186,1377.85,674.521,1516.32,674.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,568.527,224.075,471.425,288.936,412.531,330.151,503.772,459.559,692.17,456.589,527.265,247.831,609.731,336.08,703.969,368.427,533.206,456.597,0.0,0.0,0.0,0.0,0.0,0.0,574.327,415.585,0.0,0.0,0.0,0.0,545.009,212.47,0.0,0.0,468.509,224.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.09,259.55,1283.83,324.213,1307.34,338.812,1419.08,383.027,1475.16,342.029,1263.13,315.439,0.0,0.0,0.0,0.0,0.0,0.0,1330.91,515.528,1492.65,456.612,1566.45,553.885,0.0,0.0,0.0,0.0,0.0,0.0,1354.43,247.661,0.0,0.0,1327.78,259.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.3,577.398,1448.65,671.548,1457.38,821.7,1327.88,827.526,0.0,0.0,0.0,0.0,1589.8,818.743,1633.87,986.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.12,644.976,1478.04,645.179,1377.83,674.511,1516.31,674.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,568.505,224.066,471.446,288.976,412.537,333.032,503.781,459.566,692.181,456.596,527.275,247.842,606.852,336.038,703.985,368.457,533.193,456.617,0.0,0.0,0.0,0.0,0.0,0.0,571.529,418.414,0.0,0.0,0.0,0.0,544.988,215.29,0.0,0.0,468.505,224.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.08,259.554,1283.83,324.212,1307.33,338.814,1419.06,383.013,1475.19,342.018,1263.14,315.427,0.0,0.0,0.0,0.0,0.0,0.0,1330.94,512.631,1492.66,456.636,1569.23,553.851,0.0,0.0,0.0,0.0,0.0,0.0,1354.42,247.659,0.0,0.0,1327.78,259.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.63,671.521,1457.36,824.589,1327.86,827.581,0.0,0.0,0.0,0.0,1589.82,818.747,1633.89,989.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.09,644.949,1478.02,645.157,1375.13,674.519,1516.26,674.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,568.467,224.063,471.431,291.759,412.551,333.035,503.773,459.547,692.201,456.605,527.252,250.657,609.733,338.817,706.85,368.506,533.201,456.606,0.0,0.0,0.0,0.0,0.0,0.0,574.342,418.414,0.0,0.0,0.0,0.0,544.978,215.299,0.0,0.0,468.469,224.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.06,259.554,1283.82,321.407,1307.34,336.08,1416.22,383.028,1475.18,342.02,1263.12,315.403,0.0,0.0,0.0,0.0,0.0,0.0,1330.9,512.642,1492.66,456.637,1566.44,553.872,0.0,0.0,0.0,0.0,0.0,0.0,1354.41,247.658,0.0,0.0,1327.77,259.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.61,671.493,1457.39,824.566,1327.9,827.551,0.0,0.0,0.0,0.0,1589.8,818.743,1633.89,989.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.06,644.909,1478.01,645.136,1375.12,674.51,1516.25,674.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,565.657,224.084,471.422,291.762,412.557,333.044,503.743,459.573,692.19,456.641,527.23,250.656,609.732,338.827,703.981,368.487,533.249,456.629,0.0,0.0,0.0,0.0,0.0,0.0,574.399,418.407,0.0,0.0,0.0,0.0,544.957,215.32,0.0,0.0,468.488,224.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.08,262.398,1283.82,321.418,1307.35,336.081,1419.05,383.024,1475.14,342.032,1263.12,315.422,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,512.617,1492.65,456.633,1566.45,553.802,0.0,0.0,0.0,0.0,0.0,0.0,1354.43,247.673,0.0,0.0,1327.77,259.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.31,574.494,1448.6,671.507,1454.53,824.58,1327.85,827.571,0.0,0.0,0.0,0.0,1589.79,818.738,1633.91,992.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.06,644.923,1478.0,645.134,1375.12,674.527,1516.25,674.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
