FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,512.694,227.217,480.101,294.817,415.487,324.303,542.043,430.183,724.55,432.994,530.426,268.446,639.21,324.218,759.908,374.297,506.852,486.156,471.434,509.783,0.0,0.0,0.0,0.0,550.797,459.744,0.0,0.0,0,0,486.216,221.125,515.573,206.481,436.187,227.245,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,512.671,227.213,480.1,294.827,415.523,324.3,544.962,430.155,730.417,430.187,530.402,268.454,639.196,321.42,762.739,377.187,506.876,486.207,474.314,512.61,0.0,0.0,0.0,0.0,550.82,462.568,0.0,0.0,0,0,486.186,221.124,515.533,203.67,436.2,227.254,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,512.621,227.204,480.136,294.788,415.585,324.289,547.916,421.41,730.384,427.195,530.423,268.369,642.146,324.231,765.697,374.32,506.871,489.05,471.455,515.556,0.0,0.0,0.0,0.0,550.852,462.555,0.0,0.0,0,0,486.146,221.124,512.675,203.665,436.176,230.029,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,512.607,227.214,480.175,294.735,418.441,324.23,550.812,418.451,733.323,424.31,533.19,268.335,642.135,324.226,765.801,374.25,506.877,486.186,474.303,512.684,0.0,0.0,0.0,0.0,550.889,459.765,0.0,0.0,0,0,486.147,221.122,512.701,203.693,436.152,230.05,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,512.657,227.21,480.168,291.995,418.453,321.409,550.937,415.538,736.201,421.401,530.421,268.243,642.073,324.2,765.815,368.483,506.833,483.203,471.421,509.695,0.0,0.0,0.0,0.0,550.856,456.817,0.0,0.0,0,0,486.167,221.145,515.567,206.481,436.141,230.045,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,512.708,227.213,480.21,291.962,418.442,321.35,553.818,415.498,736.364,421.436,533.243,268.217,644.933,321.431,765.807,368.372,509.655,483.216,474.303,509.724,0.0,0.0,0.0,0.0,550.957,456.812,0.0,0.0,0,0,486.172,221.134,515.622,203.645,436.159,227.24,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,515.545,227.164,480.239,291.978,418.486,324.234,553.985,412.705,739.304,427.26,533.243,268.186,644.942,321.381,765.785,368.389,509.638,483.295,471.418,512.586,0.0,0.0,0.0,0.0,550.943,459.596,0.0,0.0,0,0,486.181,221.145,515.599,203.589,436.201,230.038,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,518.457,227.137,480.238,291.951,421.342,321.382,553.988,412.698,739.292,427.273,533.227,265.437,642.141,321.302,765.762,368.362,509.632,483.17,471.453,509.66,0.0,0.0,0.0,0.0,550.946,456.756,0.0,0.0,0,0,489.043,221.147,518.496,203.6,436.225,230.034,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,518.547,227.165,480.254,291.967,421.356,324.242,553.984,412.675,739.26,427.206,533.208,265.4,642.148,321.307,765.765,368.348,509.659,483.193,474.336,509.706,0.0,0.0,0.0,0.0,550.96,456.776,0.0,0.0,0,0,492.011,221.146,521.414,203.642,439.001,230.072,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,518.559,227.192,480.253,291.956,421.341,324.236,556.727,412.663,739.197,424.266,533.227,265.383,642.174,321.317,765.763,365.614,509.718,483.113,474.353,506.827,0.0,0.0,0.0,0.0,553.786,456.756,0.0,0.0,0,0,492.01,221.167,521.484,203.667,438.992,230.043,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,521.386,227.19,480.263,291.939,418.508,321.386,556.765,412.633,739.196,427.202,533.25,265.394,642.177,321.323,765.701,365.544,509.708,483.15,474.349,509.66,0.0,0.0,0.0,0.0,553.767,456.738,0.0,0.0,0,0,492.028,221.169,521.49,203.666,438.989,227.24,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
