FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,527.39,221.129,459.716,312.378,392.017,353.712,471.423,509.652,642.131,524.398,527.438,268.297,592.132,362.495,695.235,406.694,518.537,494.946,0.0,0.0,0.0,0.0,0.0,0.0,568.582,456.744,0.0,0.0,0.0,0.0,503.796,203.552,527.454,197.696,436.003,221.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.53,238.909,1301.37,300.764,1304.35,315.403,1375.07,388.966,1457.4,365.338,1298.43,291.954,1357.39,353.672,1428.07,344.845,1357.37,436.225,1357.4,453.691,1492.66,418.408,1522.21,547.977,0.0,0.0,0.0,0.0,0.0,0.0,1333.84,224.256,0.0,0.0,1307.24,238.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.84,668.627,1383.8,812.766,1263.23,827.581,0.0,0.0,0.0,0.0,1504.49,798.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.44,647.965,1416.26,648.036,1321.97,689.139,1448.75,689.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,527.405,221.116,459.72,306.634,394.856,347.817,471.42,509.628,644.985,524.423,527.398,268.243,594.932,362.468,695.195,406.668,512.629,494.951,0.0,0.0,0.0,0.0,0.0,0.0,562.636,456.766,0.0,0.0,0.0,0.0,503.825,203.556,530.151,197.678,436.025,221.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.53,238.878,1301.37,303.65,1304.39,315.401,1377.86,388.951,1457.4,365.338,1295.52,294.779,1360.28,353.699,1430.88,344.833,1357.31,439.026,1357.37,453.749,1492.64,418.41,1522.23,550.886,0.0,0.0,0.0,0.0,0.0,0.0,1333.84,224.237,0.0,0.0,1307.25,238.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.86,668.599,1383.8,812.855,1263.19,830.484,0.0,0.0,0.0,0.0,1507.4,803.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.47,647.923,1419.04,648.026,1321.98,689.136,1448.73,689.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,527.411,221.132,459.716,312.387,394.911,356.637,474.402,509.699,645.032,524.425,527.343,268.249,592.081,362.448,695.245,406.695,521.427,489.101,0.0,0.0,0.0,0.0,0.0,0.0,565.594,456.639,0.0,0.0,0.0,0.0,503.824,203.553,530.175,197.669,436.006,221.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.52,238.876,1301.4,300.693,1304.41,315.425,1377.89,388.937,1457.41,365.335,1298.43,291.88,1357.43,350.78,1428.0,344.873,1357.34,436.062,1357.38,447.885,1492.67,415.609,1522.22,550.965,0.0,0.0,0.0,0.0,0.0,0.0,1333.83,224.252,0.0,0.0,1307.23,238.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.84,668.504,1380.99,812.861,1263.14,830.448,0.0,0.0,0.0,0.0,1507.4,804.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.44,645.186,1419.02,647.971,1321.98,689.107,1451.48,689.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,527.408,221.137,459.628,309.505,391.99,350.735,477.316,506.877,644.998,524.293,527.323,268.281,594.922,362.492,695.253,406.69,512.65,494.984,0.0,0.0,0.0,0.0,0.0,0.0,559.719,456.77,0.0,0.0,0.0,0.0,503.821,203.548,530.15,197.662,436.016,221.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,238.842,1301.37,297.818,1304.46,315.361,1377.88,388.917,1457.43,365.341,1295.51,291.78,1357.4,347.855,1428.08,344.846,1357.31,436.136,1357.38,453.656,1492.65,418.394,1522.24,553.748,0.0,0.0,0.0,0.0,0.0,0.0,1333.8,224.243,0.0,0.0,1307.22,238.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.88,668.517,1383.88,815.741,1263.17,830.449,0.0,0.0,0.0,0.0,1510.37,809.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.46,645.168,1419.07,647.948,1321.98,686.268,1451.49,689.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,527.414,221.12,459.655,309.529,392.044,356.578,474.365,509.774,644.981,524.322,527.29,268.226,592.09,362.5,695.225,406.633,521.464,489.075,0.0,0.0,0.0,0.0,0.0,0.0,565.6,456.604,0.0,0.0,0.0,0.0,503.832,203.528,530.179,197.659,436.049,221.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,238.872,1301.47,303.603,1307.24,315.461,1378.02,388.955,1457.45,365.329,1295.53,291.937,1360.33,350.742,1430.94,344.842,1357.39,436.118,1360.28,450.773,1492.68,418.392,1522.21,550.806,0.0,0.0,0.0,0.0,0.0,0.0,1333.8,224.236,0.0,0.0,1307.23,238.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.81,668.552,1383.87,812.906,1263.17,830.426,0.0,0.0,0.0,0.0,1510.37,806.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.29,645.206,1419.14,648.027,1322.03,686.31,1451.52,689.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,527.404,221.088,459.678,309.479,394.93,350.725,468.497,512.583,642.175,524.335,527.257,268.258,592.142,362.506,698.004,406.675,515.595,489.073,0.0,0.0,0.0,0.0,0.0,0.0,562.698,456.597,0.0,0.0,0.0,0.0,503.86,200.8,530.163,197.631,436.055,221.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.48,238.858,1301.43,297.844,1304.4,312.488,1377.91,388.919,1457.42,362.658,1298.48,291.867,1360.3,344.945,1430.94,344.808,1360.26,436.012,1360.27,447.847,1492.69,418.394,1522.26,550.922,0.0,0.0,0.0,0.0,0.0,0.0,1333.79,224.244,0.0,0.0,1307.22,238.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.72,668.577,1383.89,812.945,1263.19,830.495,0.0,0.0,0.0,0.0,1510.37,809.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.35,645.199,1419.18,648.035,1322.07,686.269,1451.56,692.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,527.404,221.094,459.704,306.643,392.054,350.716,477.203,509.743,642.129,524.326,527.358,268.218,592.096,362.501,695.263,406.682,521.441,494.96,0.0,0.0,0.0,0.0,0.0,0.0,568.553,456.69,0.0,0.0,0.0,0.0,503.863,200.799,530.178,197.634,436.041,221.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.5,238.888,1304.31,300.752,1307.22,315.394,1377.9,388.953,1457.4,365.33,1301.43,291.943,1363.25,347.825,1430.95,344.833,1360.24,436.205,1357.44,453.696,1492.66,418.413,1525.07,553.919,0.0,0.0,0.0,0.0,0.0,0.0,1333.8,224.247,0.0,0.0,1307.22,238.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.7,668.518,1383.85,812.917,1263.19,827.523,0.0,0.0,0.0,0.0,1510.34,809.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.31,645.109,1419.16,647.942,1324.87,683.389,1451.55,689.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,527.412,221.073,459.721,306.612,394.878,347.831,462.673,509.783,644.984,524.397,527.401,268.233,594.926,362.516,698.013,406.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.512,459.576,0.0,0.0,0.0,0.0,503.87,200.796,530.182,197.657,436.08,221.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.47,238.927,1301.45,300.772,1307.23,315.436,1377.99,388.988,1457.41,365.332,1295.54,291.956,1360.28,350.721,1430.91,344.865,1357.3,436.184,1357.41,453.673,1492.67,415.61,1522.27,550.898,0.0,0.0,0.0,0.0,0.0,0.0,1333.8,224.255,0.0,0.0,1307.23,238.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.59,668.498,1386.79,812.904,1263.24,824.641,0.0,0.0,0.0,0.0,1510.39,809.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.37,645.085,1419.19,647.926,1324.91,686.236,1451.53,689.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,527.42,221.075,459.762,309.524,394.868,347.813,471.406,509.743,644.988,524.392,527.454,268.306,595.061,362.639,698.063,406.701,518.479,497.903,0.0,0.0,0.0,0.0,0.0,0.0,565.617,459.622,0.0,0.0,0.0,0.0,503.893,200.762,530.186,197.641,436.091,221.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.46,238.949,1304.26,300.715,1307.22,315.303,1377.91,388.993,1457.41,365.332,1301.33,291.957,1360.33,347.861,1430.91,344.823,1357.37,436.189,1357.43,453.667,1492.69,418.414,1522.26,550.85,0.0,0.0,0.0,0.0,0.0,0.0,1333.79,224.262,0.0,0.0,1307.22,238.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.61,668.579,1383.86,812.93,1263.18,830.537,0.0,0.0,0.0,0.0,1510.37,809.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.4,645.139,1421.95,648.067,1324.93,686.301,1451.58,692.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,527.428,218.34,459.737,309.541,392.017,350.736,468.471,509.78,645.002,524.418,530.194,268.321,595.05,362.63,695.242,406.681,515.616,494.976,0.0,0.0,0.0,0.0,0.0,0.0,565.576,456.746,0.0,0.0,0.0,0.0,503.894,200.768,530.185,197.644,436.113,221.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.42,238.944,1301.34,297.764,1304.31,312.419,1377.97,388.938,1457.46,362.651,1298.42,291.798,1360.32,347.873,1430.94,344.82,1360.25,436.143,1360.27,450.838,1492.68,418.394,1522.27,547.94,0.0,0.0,0.0,0.0,0.0,0.0,1333.77,224.258,0.0,0.0,1307.2,238.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.63,668.619,1386.76,812.93,1263.17,830.493,0.0,0.0,0.0,0.0,1510.41,809.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.42,645.144,1421.97,648.065,1324.93,689.109,1451.59,692.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
