FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,603.978,241.761,506.679,315.384,433.221,344.885,480.251,527.38,647.935,524.342,580.361,280.11,645.056,362.503,742.211,383.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.088,224.278,0.0,0.0,506.757,232.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,221.214,1266.16,285.938,1274.9,291.798,1354.44,391.938,1425.08,359.533,1266.07,274.329,1330.86,353.693,1395.49,315.31,0.0,0.0,1322.0,483.271,1454.48,397.856,1519.21,515.551,0.0,0.0,0.0,0.0,0.0,0.0,1327.75,203.596,0.0,0.0,1292.59,218.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.98,500.831,1566.32,512.627,1516.21,530.368,1377.88,668.668,1377.91,833.383,1236.79,821.677,0.0,0.0,0.0,0.0,1522.2,836.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.66,636.275,1410.36,633.287,1289.66,671.689,1451.48,653.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,603.956,241.749,506.788,315.479,433.23,344.843,480.215,527.414,645.108,524.356,586.246,286.012,645.111,362.562,742.233,383.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.257,224.231,0.0,0.0,506.753,232.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,221.17,1266.08,285.936,1274.86,291.789,1354.4,391.917,1425.05,359.525,1263.13,277.132,1330.84,353.737,1395.49,315.323,0.0,0.0,1316.15,483.27,1457.38,394.893,1519.16,515.574,0.0,0.0,0.0,0.0,0.0,0.0,1327.74,203.562,0.0,0.0,1292.6,215.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.94,500.797,1566.3,512.599,1513.36,530.399,1377.92,668.695,1377.89,833.41,1236.71,818.774,0.0,0.0,0.0,0.0,1522.22,839.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,636.263,1413.23,633.293,1292.55,671.649,1448.74,656.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,606.776,238.935,506.815,315.491,433.243,344.874,480.251,527.425,645.081,524.45,586.223,286.012,645.073,362.566,742.117,385.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.134,224.189,0.0,0.0,506.761,230.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.86,221.108,1269.04,285.943,1274.87,291.792,1354.41,391.922,1425.05,359.516,1269.02,274.3,1330.9,356.631,1392.71,315.337,0.0,0.0,1322.04,483.264,1454.48,394.947,1519.16,518.491,0.0,0.0,0.0,0.0,0.0,0.0,1324.97,200.812,0.0,0.0,1292.58,215.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.04,497.952,1566.27,509.748,1513.35,533.184,1377.93,668.693,1377.89,833.405,1236.69,818.767,0.0,0.0,0.0,0.0,1522.19,836.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.56,636.24,1413.23,633.282,1292.56,671.628,1451.47,662.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,606.787,238.907,509.644,315.432,436.034,342.013,480.288,527.422,647.919,524.423,592.05,288.863,645.024,362.539,742.14,385.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.19,224.132,0.0,0.0,506.79,230.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.86,221.075,1266.16,285.934,1274.87,291.79,1354.46,391.937,1425.05,359.477,1266.08,274.3,1330.88,356.602,1395.49,315.366,0.0,0.0,1316.15,486.102,1454.45,394.965,1519.16,518.487,0.0,0.0,0.0,0.0,0.0,0.0,1324.96,200.8,0.0,0.0,1292.57,218.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.98,497.892,1566.26,509.7,1513.34,533.212,1377.97,668.656,1377.95,833.416,1236.71,818.722,0.0,0.0,0.0,0.0,1525.1,839.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.6,636.197,1413.26,630.418,1292.58,671.585,1448.7,665.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,606.822,238.928,509.654,315.459,436.029,342.03,480.157,527.454,645.11,527.211,592.114,288.905,645.169,362.527,742.142,385.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.023,224.142,0.0,0.0,506.809,230.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.87,221.097,1269.02,285.952,1274.87,291.787,1354.49,391.938,1425.09,356.664,1266.11,274.315,1330.92,356.604,1392.69,315.414,0.0,0.0,1321.97,483.28,1457.45,394.922,1519.21,521.403,0.0,0.0,0.0,0.0,0.0,0.0,1324.97,200.803,0.0,0.0,1292.56,215.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.01,497.899,1566.3,509.713,1516.2,533.26,1377.98,668.681,1378.03,833.428,1236.73,818.727,0.0,0.0,0.0,0.0,1531.03,839.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.59,636.236,1413.28,633.304,1292.61,671.618,1448.72,665.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,606.844,238.935,509.666,315.446,436.014,342.021,480.226,527.409,645.115,527.203,594.962,288.918,644.978,362.507,739.351,385.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.162,224.15,0.0,0.0,506.83,230.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.87,221.086,1269.04,285.939,1274.86,291.789,1354.5,391.915,1425.11,356.621,1269.01,274.297,1330.92,359.498,1392.7,315.421,0.0,0.0,1319.07,486.097,1457.42,392.061,1519.17,518.501,0.0,0.0,0.0,0.0,0.0,0.0,1324.96,200.794,0.0,0.0,1292.57,218.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.89,497.957,1566.29,509.765,1513.35,533.239,1378.03,668.647,1377.97,833.483,1236.65,815.857,0.0,0.0,0.0,0.0,1528.09,842.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.42,636.201,1416.13,633.29,1295.5,671.658,1451.51,665.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,606.849,238.942,509.692,315.47,433.247,342.012,480.234,527.367,647.952,527.234,594.992,288.984,645.037,362.54,739.3,385.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.161,224.158,0.0,0.0,506.823,230.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,221.122,1269.03,285.941,1272.0,291.781,1357.28,391.934,1425.12,356.548,1269.02,274.29,1330.95,359.572,1395.49,315.417,0.0,0.0,1324.91,483.289,1457.37,394.87,1519.12,518.521,0.0,0.0,0.0,0.0,0.0,0.0,1324.99,203.53,0.0,0.0,1292.57,218.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.06,497.903,1566.21,509.71,1513.3,533.238,1378.04,668.644,1378.07,833.331,1236.78,815.736,0.0,0.0,0.0,0.0,1531.02,839.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.44,636.196,1413.31,633.302,1295.48,671.613,1451.47,665.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,606.798,241.744,509.638,315.451,436.016,342.028,480.209,527.393,647.954,527.219,592.109,288.91,644.989,362.524,739.231,385.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.14,224.179,0.0,0.0,506.827,230.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,221.141,1266.14,285.971,1272.0,291.78,1357.32,389.176,1425.16,353.693,1266.07,277.121,1330.89,362.432,1392.63,315.453,0.0,0.0,1324.94,483.283,1457.45,392.022,1519.2,518.487,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,203.526,0.0,0.0,1292.57,215.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.91,500.777,1566.29,512.579,1513.37,533.237,1378.1,668.632,1377.94,833.452,1236.65,815.814,0.0,0.0,0.0,0.0,1530.95,842.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.47,636.195,1416.2,633.273,1295.55,671.656,1451.6,662.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,606.797,238.932,509.702,315.51,433.244,342.045,480.276,527.388,648.041,527.22,595.018,291.782,645.011,362.601,739.234,385.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.177,224.171,0.0,0.0,506.811,230.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.85,221.184,1266.07,285.976,1271.97,291.79,1357.3,389.14,1425.17,353.668,1263.16,277.131,1330.9,359.618,1392.67,315.44,0.0,0.0,1324.99,483.318,1457.39,392.037,1516.34,518.473,0.0,0.0,0.0,0.0,0.0,0.0,1324.99,203.559,0.0,0.0,1292.59,218.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.12,497.951,1563.46,509.737,1510.41,533.204,1380.83,668.663,1377.88,833.428,1236.73,818.759,0.0,0.0,0.0,0.0,1522.21,839.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.46,636.259,1416.24,636.245,1295.55,671.702,1451.54,665.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,606.809,238.92,509.644,315.495,433.225,344.816,480.269,527.38,648.041,527.242,594.926,291.751,644.936,362.558,739.176,385.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.024,224.171,0.0,0.0,506.843,230.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.86,221.204,1263.24,285.962,1271.95,291.781,1357.33,389.14,1425.17,353.668,1260.28,277.143,1330.85,362.407,1392.66,315.453,0.0,0.0,1327.84,486.109,1457.4,392.019,1519.19,515.582,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,203.573,0.0,0.0,1292.58,215.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.98,500.772,1566.32,512.593,1513.35,533.209,1380.85,668.659,1377.84,830.482,1236.75,815.837,0.0,0.0,0.0,0.0,1522.12,836.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.51,633.345,1416.23,633.321,1295.58,671.653,1451.52,662.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
