FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1295.56,224.111,1233.66,294.948,1233.65,306.592,1351.45,388.942,1430.89,342.042,1236.62,291.83,1324.99,362.564,1389.73,330.175,1339.64,459.666,1336.8,483.158,1457.47,397.828,1513.35,527.218,1342.64,436.143,0.0,0.0,0.0,0.0,1283.82,209.427,0.0,0.0,1254.3,221.251,0.0,0.0,0,0,0,0,0,0,1572.25,497.877,1563.39,509.746,0.0,0.0
1,1,1295.55,224.156,1233.62,294.938,1233.65,306.584,1351.46,388.944,1428.08,342.056,1233.76,291.82,1324.96,362.564,1389.72,330.161,1336.7,459.659,1336.74,483.154,1454.43,400.8,1516.27,524.385,1339.7,436.101,0.0,0.0,0.0,0.0,1283.82,209.478,0.0,0.0,1254.29,221.254,0.0,0.0,0,0,0,0,0,0,1575.15,497.926,1563.38,512.603,1507.43,539.086
2,1,1295.55,224.136,1233.72,294.947,1233.67,306.617,1351.45,388.925,1430.88,342.05,1236.7,291.811,1327.79,362.541,1389.74,330.133,1339.72,459.653,1339.68,483.184,1454.46,400.731,1516.25,524.339,1345.57,436.074,0.0,0.0,0.0,0.0,1283.82,209.458,0.0,0.0,1254.32,221.26,0.0,0.0,0,0,0,0,0,0,1575.13,494.981,1563.37,509.706,1507.42,539.073
3,1,1295.57,224.132,1233.72,294.948,1233.7,306.596,1351.46,388.932,1428.08,342.066,1236.68,291.831,1325.0,362.548,1389.69,330.157,1333.87,459.727,1336.71,483.209,1454.49,400.741,1516.23,524.351,1339.71,436.132,0.0,0.0,0.0,0.0,1283.84,209.455,0.0,0.0,1254.32,221.246,0.0,0.0,0,0,0,0,0,0,1575.16,497.857,1563.38,509.741,1504.53,539.077
4,1,1295.56,224.127,1233.7,294.936,1233.69,306.576,1351.44,388.93,1428.06,342.06,1236.64,291.818,1324.97,362.532,1389.71,330.156,1336.71,459.593,1336.76,480.281,1454.49,400.778,1516.18,524.376,1339.72,436.051,0.0,0.0,0.0,0.0,1283.83,209.453,0.0,0.0,1254.32,221.237,0.0,0.0,0,0,0,0,0,0,1575.12,497.862,1563.4,509.758,1501.6,536.222
5,1,1298.39,224.135,1233.78,294.941,1233.71,306.591,1351.43,388.935,1428.08,342.069,1236.76,291.816,1325.01,362.528,1389.72,330.139,1336.78,459.612,1336.76,483.124,1457.44,400.745,1513.36,527.281,1342.64,436.045,0.0,0.0,0.0,0.0,1283.83,209.474,0.0,0.0,1254.29,221.226,0.0,0.0,0,0,0,0,0,0,1569.32,497.907,1563.31,512.581,1501.6,542.11
6,1,1295.58,224.131,1233.74,294.921,1233.69,306.562,1351.43,388.94,1428.07,342.083,1236.71,291.791,1324.98,362.562,1389.69,330.166,1339.69,459.613,1339.68,480.331,1457.43,397.837,1513.26,527.354,1345.53,436.056,0.0,0.0,0.0,0.0,1283.83,209.463,0.0,0.0,1254.29,221.225,0.0,0.0,0,0,0,0,0,0,1569.24,500.81,1560.44,515.526,0.0,0.0
7,1,1295.57,224.135,1233.73,294.926,1233.71,306.561,1351.43,388.943,1428.06,344.8,1236.68,291.806,1324.97,362.555,1389.7,330.182,1336.79,459.628,1336.8,480.321,1457.44,397.817,1513.3,527.385,1342.65,436.076,0.0,0.0,0.0,0.0,1283.83,209.481,0.0,0.0,1254.29,221.231,0.0,0.0,0,0,0,0,0,0,1566.39,500.811,1560.41,512.657,0.0,0.0
8,1,1298.4,224.14,1233.71,294.931,1233.7,306.58,1351.43,388.942,1428.05,344.827,1236.67,291.817,1324.97,362.558,1389.71,330.163,1339.71,459.609,1339.7,480.308,1460.33,394.961,1513.32,527.344,1345.52,436.061,0.0,0.0,0.0,0.0,1283.84,209.478,0.0,0.0,1254.3,221.235,0.0,0.0,0,0,0,0,0,0,1569.21,503.673,0.0,0.0,0.0,0.0
9,1,1295.57,224.169,1233.72,294.922,1233.71,306.565,1351.43,388.922,1428.07,344.802,1236.66,291.793,1324.95,362.541,1389.73,330.168,1342.57,459.621,1339.7,483.125,1457.47,397.851,1516.28,527.321,1345.56,436.072,0.0,0.0,0.0,0.0,1283.82,209.489,0.0,0.0,1254.29,221.231,0.0,0.0,0,0,0,0,0,0,1572.19,500.759,1563.38,512.627,0.0,0.0
10,1,1298.4,224.149,1233.67,294.948,1233.68,306.579,1351.44,388.925,1428.04,344.817,1236.6,291.829,1324.94,362.561,1389.71,330.178,1342.61,459.646,1339.72,483.122,1457.4,397.796,1516.2,527.215,1345.6,436.113,0.0,0.0,0.0,0.0,1283.84,209.479,0.0,0.0,1254.29,221.227,0.0,0.0,0,0,0,0,0,0,1572.2,500.893,1563.29,515.574,1504.53,539.159
11,1,1298.4,224.149,1233.77,294.925,1233.72,306.574,1351.47,388.946,1428.08,342.077,1236.75,291.777,1324.94,362.535,1389.73,330.193,1342.59,459.593,1339.71,483.116,1454.52,397.862,1516.14,524.406,1345.57,436.042,0.0,0.0,0.0,0.0,1283.84,209.498,0.0,0.0,1254.3,221.218,0.0,0.0,0,0,0,0,0,0,1572.2,500.808,1563.31,512.661,1501.61,536.194
12,1,1298.41,224.122,1233.7,294.93,1233.68,306.553,1351.44,388.935,1428.08,342.073,1236.64,291.799,1324.98,362.545,1392.59,330.111,1342.6,459.635,1339.72,483.139,1457.4,397.836,1516.21,524.418,1345.59,436.088,0.0,0.0,0.0,0.0,1283.85,209.485,0.0,0.0,1254.29,221.222,0.0,0.0,0,0,0,0,0,0,1572.22,500.86,1563.29,515.561,1504.54,539.086
13,1,1298.4,224.114,1233.77,294.911,1233.7,303.694,1351.45,388.923,1428.09,342.076,1236.75,291.789,1324.98,362.539,1392.59,330.105,1342.61,459.651,1339.72,483.157,1454.53,397.87,1516.22,527.242,1345.59,436.103,0.0,0.0,0.0,0.0,1283.83,209.493,0.0,0.0,1254.27,221.239,0.0,0.0,0,0,0,0,0,0,1572.21,500.774,1563.36,512.642,1507.44,542.025
14,1,1298.4,224.124,1233.67,294.915,1233.71,303.711,1351.42,388.935,1428.08,342.077,1236.59,291.787,1324.93,362.533,1389.74,330.152,1339.63,459.617,1339.68,480.314,1457.38,394.969,1516.25,524.343,1342.59,436.073,0.0,0.0,0.0,0.0,1283.84,209.492,0.0,0.0,1254.27,221.242,0.0,0.0,0,0,0,0,0,0,1572.22,500.816,1563.32,512.681,1507.44,536.143
15,1,1298.41,224.108,1233.72,294.914,1233.71,306.551,1351.43,388.937,1428.08,342.068,1236.68,291.778,1324.97,362.529,1389.77,330.126,1339.68,459.629,1339.69,480.322,1454.52,397.896,1516.24,524.364,1345.51,436.082,0.0,0.0,0.0,0.0,1283.83,209.484,0.0,0.0,1254.29,221.239,0.0,0.0,0,0,0,0,0,0,1572.2,500.814,1563.28,512.663,1507.43,536.152
16,1,1298.41,224.109,1233.66,294.896,1233.69,303.695,1351.43,388.921,1428.08,342.082,1233.8,291.775,1324.96,362.532,1389.76,330.13,1339.63,459.631,1339.64,483.109,1457.39,397.805,1516.22,524.317,1342.61,436.082,0.0,0.0,0.0,0.0,1283.84,209.464,0.0,0.0,1254.27,221.242,0.0,0.0,0,0,0,0,0,0,1572.16,500.825,1560.45,515.525,1504.54,533.322
17,1,1298.42,224.11,1233.71,294.902,1233.71,306.544,1351.45,388.936,1428.06,344.798,1236.66,291.768,1324.97,362.534,1389.77,330.159,1339.66,459.637,1339.68,480.331,1460.33,394.941,1516.15,524.319,1342.65,436.097,0.0,0.0,0.0,0.0,1283.84,209.473,0.0,0.0,1254.27,221.228,0.0,0.0,0,0,0,0,0,0,1572.17,500.819,1563.26,512.656,1501.59,533.316
18,1,1298.44,224.097,1233.72,294.91,1233.7,303.704,1351.43,388.919,1428.07,342.068,1236.68,291.785,1324.95,362.543,1389.72,330.163,1342.58,459.664,1339.7,483.15,1460.3,397.815,1513.36,527.22,1345.57,436.13,0.0,0.0,0.0,0.0,1283.85,209.463,0.0,0.0,1254.26,221.231,0.0,0.0,0,0,0,0,0,0,1569.2,503.686,1557.5,518.481,1501.58,539.072
19,1,1298.41,224.096,1233.76,294.906,1233.72,306.545,1351.42,388.914,1428.07,344.802,1236.74,291.779,1324.95,362.551,1389.71,330.165,1342.62,459.652,1339.72,483.153,1460.31,394.925,1516.15,524.421,1345.6,436.116,0.0,0.0,0.0,0.0,1283.83,209.464,0.0,0.0,1254.27,221.238,0.0,0.0,0,0,0,0,0,0,1569.3,500.806,1563.27,512.627,1504.52,536.21
20,1,1298.42,224.096,1236.6,294.893,1233.73,306.551,1351.45,388.918,1428.06,342.081,1239.68,291.744,1325.01,362.505,1389.73,330.158,1342.58,459.583,1339.66,483.12,1457.45,397.867,1516.16,527.209,1348.43,433.246,0.0,0.0,0.0,0.0,1283.83,209.472,0.0,0.0,1254.28,221.229,0.0,0.0,0,0,0,0,0,0,1569.21,500.791,1560.4,512.636,1504.5,536.234
21,1,1295.56,224.112,1233.8,294.892,1233.73,303.69,1351.43,388.905,1428.05,344.801,1239.6,291.766,1325.0,362.526,1389.74,330.121,1342.62,459.65,1339.73,483.161,1460.4,394.934,1510.42,527.417,1348.41,436.097,0.0,0.0,0.0,0.0,1283.81,209.465,0.0,0.0,1254.27,221.227,0.0,0.0,0,0,0,0,0,0,1569.27,500.859,1560.46,515.551,1498.65,547.91
22,1,1295.55,224.122,1236.58,294.896,1233.75,303.712,1351.45,388.922,1430.87,342.049,1239.63,291.769,1324.99,362.484,1389.7,330.168,1336.78,459.598,1336.75,483.127,1460.3,397.821,1513.34,524.418,1345.52,433.213,0.0,0.0,0.0,0.0,1283.81,209.471,0.0,0.0,1254.28,221.223,0.0,0.0,0,0,0,0,0,0,1569.28,500.825,1560.39,512.679,1501.56,536.231
23,1,1295.55,224.146,1233.77,294.909,1233.74,303.694,1351.44,388.917,1428.09,342.076,1236.74,291.807,1324.95,362.521,1389.69,330.176,1339.65,459.617,1339.65,480.322,1460.31,397.802,1513.3,524.42,1345.5,436.045,0.0,0.0,0.0,0.0,1283.8,209.531,0.0,0.0,1254.25,221.25,0.0,0.0,0,0,0,0,0,0,1569.29,500.803,1560.41,512.639,1501.53,539.092
24,1,1295.55,224.133,1233.77,294.882,1233.72,303.712,1351.42,388.902,1428.07,342.081,1236.75,288.99,1324.95,362.521,1389.68,330.145,1342.57,456.736,1339.66,480.203,1460.3,397.839,1513.3,527.374,1345.58,433.217,0.0,0.0,0.0,0.0,1283.79,209.53,0.0,0.0,1254.24,221.26,0.0,0.0,0,0,0,0,0,0,1569.26,503.683,1560.41,518.472,1501.58,547.851
25,1,1295.56,224.153,1233.82,294.9,1233.74,306.541,1351.45,388.907,1428.07,342.082,1239.61,291.765,1324.95,362.524,1389.66,330.15,1339.67,456.755,1336.79,480.263,1460.3,397.886,1513.25,521.476,1345.51,433.184,0.0,0.0,0.0,0.0,1283.8,212.368,0.0,0.0,1254.24,221.262,0.0,0.0,0,0,0,0,0,0,1569.3,500.816,1560.38,512.651,1498.62,533.249
26,1,1295.54,224.176,1236.58,294.899,1233.74,303.711,1351.42,388.892,1428.09,342.065,1239.62,291.772,1324.98,362.531,1389.7,330.128,1336.79,456.775,1336.76,480.221,1460.34,400.764,1513.27,527.21,1345.51,433.207,0.0,0.0,0.0,0.0,1283.79,212.374,0.0,0.0,1254.24,221.247,0.0,0.0,0,0,0,0,0,0,1569.3,500.796,1560.44,512.626,1498.69,539.105
27,1,1295.54,224.166,1236.58,294.905,1233.73,306.55,1351.44,388.903,1428.09,342.051,1239.63,291.765,1324.96,362.549,1389.69,330.151,1339.67,459.58,1336.8,480.299,1460.3,400.74,1513.37,527.352,1345.56,436.034,0.0,0.0,0.0,0.0,1283.79,212.378,0.0,0.0,1254.25,221.232,0.0,0.0,0,0,0,0,0,0,1569.28,500.803,1563.32,512.663,1501.62,545.003
28,1,1295.53,224.151,1233.76,294.906,1233.71,303.693,1351.46,388.906,1428.09,342.062,1236.75,291.796,1324.94,362.572,1389.69,330.162,1339.63,459.605,1336.8,480.31,1457.4,397.837,1513.32,524.297,1345.5,436.059,0.0,0.0,0.0,0.0,1283.79,209.533,0.0,0.0,1254.24,221.244,0.0,0.0,0,0,0,0,0,0,1566.41,497.91,1557.52,509.735,1498.71,533.292
29,1,1295.52,224.149,1236.57,294.878,1233.74,303.673,1351.46,388.904,1428.08,342.076,1239.64,291.759,1324.98,362.525,1389.73,330.121,1336.78,459.639,1336.75,483.132,1457.39,397.857,1513.37,527.239,1342.66,436.071,0.0,0.0,0.0,0.0,1283.79,209.503,0.0,0.0,1254.24,221.204,0.0,0.0,0,0,0,0,0,0,1569.25,497.918,1563.28,509.757,1501.59,542.032
30,1,1295.54,224.14,1233.81,294.876,1233.73,303.667,1351.44,388.904,1428.08,342.071,1239.62,291.768,1324.97,362.551,1389.74,330.127,1339.71,459.603,1339.66,480.309,1457.4,397.887,1513.34,524.416,1345.59,436.051,0.0,0.0,0.0,0.0,1283.8,209.512,0.0,0.0,1254.26,221.222,0.0,0.0,0,0,0,0,0,0,1569.22,500.76,1560.42,512.586,1501.56,536.245
31,1,1298.41,224.161,1233.76,294.895,1233.72,303.677,1351.47,388.897,1430.87,342.077,1236.75,291.8,1324.97,362.562,1389.69,330.183,1336.7,459.613,1336.72,480.305,1457.39,397.803,1513.31,524.419,1342.57,436.055,0.0,0.0,0.0,0.0,1283.82,212.369,0.0,0.0,1254.22,221.286,0.0,0.0,0,0,0,0,0,0,1572.2,500.8,1563.33,512.658,1498.71,539.072
32,1,1298.39,224.138,1233.73,294.9,1233.72,303.679,1351.48,388.904,1430.87,342.053,1236.71,291.796,1324.96,362.537,1389.7,330.158,1333.85,459.589,1336.71,480.245,1454.52,397.883,1513.3,524.353,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,212.356,0.0,0.0,1254.22,221.269,0.0,0.0,0,0,0,0,0,0,1572.16,500.758,1563.29,512.619,1498.69,536.169
33,1,1298.4,224.127,1233.79,294.896,1233.72,303.686,1351.47,388.896,1430.87,342.073,1239.61,291.785,1325.01,362.529,1389.7,330.164,1333.8,459.676,1333.84,483.134,1454.51,397.865,1513.28,527.242,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,209.519,0.0,0.0,1254.22,221.277,0.0,0.0,0,0,0,0,0,0,1569.33,500.8,1563.29,512.669,1498.7,542.021
34,1,1295.57,224.16,1233.77,294.905,1233.71,303.688,1351.47,388.901,1430.89,342.049,1239.58,291.792,1324.98,362.53,1389.71,330.183,1336.7,459.645,1336.71,480.32,1457.45,397.793,1510.43,524.405,1342.58,436.093,0.0,0.0,0.0,0.0,1283.81,212.362,0.0,0.0,1254.21,221.28,0.0,0.0,0,0,0,0,0,0,1569.27,500.823,1560.4,512.673,1498.58,536.243
35,1,1295.55,224.149,1233.79,294.9,1233.71,303.7,1351.47,388.888,1430.88,342.056,1239.61,291.79,1327.78,362.534,1389.69,330.158,1336.73,459.668,1336.74,483.152,1457.44,397.803,1513.24,524.395,1342.6,436.09,0.0,0.0,0.0,0.0,1283.79,212.357,0.0,0.0,1254.23,221.286,0.0,0.0,0,0,0,0,0,0,1569.27,497.933,1560.42,509.767,1498.63,539.076
36,1,1295.56,224.156,1233.69,294.895,1233.7,303.667,1351.49,388.899,1430.88,342.056,1236.66,291.807,1325.0,362.564,1389.7,330.161,1333.8,462.54,1336.7,483.216,1457.41,394.954,1513.26,521.469,0.0,0.0,0.0,0.0,0.0,0.0,1283.8,209.533,0.0,0.0,1254.23,221.283,0.0,0.0,0,0,0,0,0,0,1569.3,497.893,1560.46,509.702,1498.64,533.288
37,1,1295.56,224.151,1233.74,294.916,1233.72,303.694,1351.47,388.889,1430.9,342.054,1236.71,291.819,1325.0,362.56,1389.69,330.168,1333.87,459.713,1336.72,483.162,1457.41,397.795,1513.28,521.39,1339.69,436.127,0.0,0.0,0.0,0.0,1283.81,209.517,0.0,0.0,1254.23,221.283,0.0,0.0,0,0,0,0,0,0,1569.3,497.89,1560.45,509.688,1498.67,533.208
38,1,1295.57,224.162,1233.71,294.929,1233.71,306.542,1351.48,388.89,1428.08,344.808,1236.67,291.835,1324.95,362.553,1389.67,330.179,1333.85,459.658,1336.72,483.11,1457.46,394.961,1510.43,518.485,0.0,0.0,0.0,0.0,0.0,0.0,1283.81,209.533,0.0,0.0,1254.22,221.297,0.0,0.0,0,0,0,0,0,0,1569.28,497.953,1560.42,509.738,1498.62,530.408
39,1,1295.57,224.183,1233.69,294.928,1233.7,303.7,1351.47,388.886,1430.86,342.075,1236.63,291.832,1324.96,362.549,1389.69,330.187,1333.85,459.683,1336.7,483.129,1457.43,394.943,1510.37,518.477,1339.66,436.113,0.0,0.0,0.0,0.0,1283.82,212.38,0.0,0.0,1254.24,221.266,0.0,0.0,0,0,0,0,0,0,1569.22,500.758,1560.36,509.751,1495.78,530.39
40,1,1295.56,224.164,1233.7,294.918,1233.7,303.682,1351.47,388.898,1428.09,342.076,1236.66,291.83,1324.93,362.573,1386.81,333.014,1336.73,459.607,1336.81,480.3,1460.32,394.967,1510.36,518.55,1339.7,436.068,0.0,0.0,0.0,0.0,1283.81,212.358,0.0,0.0,1254.22,221.275,0.0,0.0,0,0,0,0,0,0,1569.28,497.94,1560.41,509.757,1495.78,530.439
41,1,1295.57,224.161,1233.68,294.915,1233.7,303.676,1351.46,388.904,1428.09,344.799,1236.62,291.832,1324.94,362.573,1386.82,333.012,1333.85,459.632,1336.74,480.308,1457.45,394.899,1510.37,515.591,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,209.532,0.0,0.0,1254.23,221.267,0.0,0.0,0,0,0,0,0,0,1572.17,497.949,1560.47,509.739,1498.58,530.366
42,1,1295.58,224.163,1233.7,294.895,1233.7,303.66,1351.47,388.898,1430.89,342.067,1236.65,291.815,1324.96,362.571,1389.67,330.152,1336.7,459.68,1336.74,483.159,1457.38,397.812,1513.27,521.467,0.0,0.0,0.0,0.0,0.0,0.0,1283.81,212.361,0.0,0.0,1254.22,221.274,0.0,0.0,0,0,0,0,0,0,1572.23,500.79,1563.32,512.613,1498.67,533.28
43,1,1298.39,224.163,1233.71,294.912,1233.7,303.686,1351.47,388.891,1430.87,342.068,1236.67,291.825,1324.97,362.569,1389.68,330.162,1336.69,459.67,1336.72,483.158,1457.38,397.824,1513.24,521.468,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,212.37,0.0,0.0,1254.24,221.273,0.0,0.0,0,0,0,0,0,0,1572.2,500.84,1563.29,512.669,1498.64,533.255
44,1,1298.41,224.174,1233.71,294.903,1233.71,303.661,1351.48,388.896,1430.88,342.06,1236.68,291.82,1324.96,362.568,1389.69,330.129,1333.86,459.678,1336.72,483.155,1457.39,394.954,1513.29,515.591,0.0,0.0,0.0,0.0,0.0,0.0,1283.84,212.361,0.0,0.0,1254.24,221.265,0.0,0.0,0,0,0,0,0,0,1569.29,497.949,1560.43,509.709,1501.54,530.365
45,1,1295.57,224.18,1233.77,294.921,1233.71,303.704,1351.44,388.883,1428.09,342.08,1236.76,291.822,1327.79,362.527,1389.72,330.126,1333.85,459.72,1333.88,483.201,1454.54,397.83,1513.33,518.539,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,212.365,0.0,0.0,1254.24,221.262,0.0,0.0,0,0,0,0,0,0,1575.11,500.76,1563.34,512.616,1501.56,533.217
46,1,1298.4,224.193,1233.77,294.926,1233.72,303.692,1351.47,386.192,1430.88,342.048,1236.75,291.839,1324.98,362.563,1389.67,330.169,1333.84,459.737,1333.86,483.177,1454.52,394.955,1513.33,524.292,0.0,0.0,0.0,0.0,0.0,0.0,1283.84,212.387,0.0,0.0,1254.24,221.268,0.0,0.0,0,0,0,0,0,0,1572.21,500.79,1563.29,512.649,1501.55,536.137
47,1,1298.4,224.168,1233.78,294.927,1233.72,303.707,1351.45,388.878,1428.08,342.077,1239.57,291.827,1327.79,362.502,1389.7,330.124,1333.79,459.672,1333.84,483.13,1454.53,397.808,1513.24,518.504,0.0,0.0,0.0,0.0,0.0,0.0,1283.83,209.527,0.0,0.0,1254.25,221.264,0.0,0.0,0,0,0,0,0,0,1572.17,500.774,1560.45,512.615,1498.66,530.414
48,1,1295.58,224.171,1233.73,294.935,1233.72,303.689,1351.47,388.885,1428.09,342.078,1236.69,291.856,1324.98,362.54,1389.68,330.147,1336.72,459.646,1336.74,483.132,1454.54,397.812,1513.34,521.414,1342.58,436.068,0.0,0.0,0.0,0.0,1283.83,209.529,0.0,0.0,1254.25,221.261,0.0,0.0,0,0,0,0,0,0,1572.25,497.939,1563.32,512.585,1501.55,533.259
49,1,1298.4,224.17,1233.68,294.913,1233.7,303.667,1351.48,388.886,1428.09,342.07,1236.62,291.838,1324.99,362.545,1389.7,330.134,1333.83,459.722,1333.88,483.226,1457.42,397.826,1513.34,524.335,0.0,0.0,0.0,0.0,0.0,0.0,1283.82,209.511,0.0,0.0,1254.26,221.247,0.0,0.0,0,0,0,0,0,0,1572.21,500.823,1563.33,512.664,1501.56,536.167
50,1,1295.58,224.152,1233.66,294.916,1233.69,303.684,1351.47,388.884,1430.88,342.042,1236.61,291.832,1324.98,362.55,1389.73,330.101,1333.87,459.652,1336.73,480.326,1457.37,397.819,1513.33,524.393,1339.68,436.079,0.0,0.0,0.0,0.0,1283.83,209.523,0.0,0.0,1254.27,221.241,0.0,0.0,0,0,0,0,0,0,1575.13,500.871,1563.34,515.591,1501.52,536.209
51,1,1295.57,224.133,1233.77,294.9,1233.72,303.648,1351.46,388.877,1428.08,342.082,1236.74,291.802,1324.99,362.494,1389.71,330.149,1333.79,459.625,1333.87,483.112,1460.4,392.018,1513.31,521.419,1336.71,436.053,0.0,0.0,0.0,0.0,1283.82,209.508,0.0,0.0,1254.27,221.258,0.0,0.0,0,0,0,0,0,0,1569.33,497.936,1560.43,512.58,1501.54,533.25
52,1,1295.57,224.129,1233.7,294.912,1233.68,303.652,1351.43,388.88,1428.05,344.8,1236.66,291.807,1324.94,362.518,1389.7,330.127,1333.87,459.669,1336.73,483.117,1460.31,394.88,1513.28,524.426,1339.68,436.093,0.0,0.0,0.0,0.0,1283.83,209.497,0.0,0.0,1254.26,221.257,0.0,0.0,0,0,0,0,0,0,1569.21,500.859,1560.37,515.547,1498.67,536.194
53,1,1295.58,224.136,1233.74,294.915,1233.72,303.64,1351.42,388.88,1428.08,342.078,1236.68,291.841,1324.97,362.507,1389.7,330.103,1333.79,459.605,1333.87,480.302,1460.35,397.875,1513.29,524.34,1336.73,436.058,0.0,0.0,0.0,0.0,1283.82,209.514,0.0,0.0,1254.27,221.273,0.0,0.0,0,0,0,0,0,0,1566.41,500.862,1557.49,515.539,1498.69,536.137
54,1,1295.55,224.145,1233.77,294.908,1233.7,303.677,1351.43,388.893,1430.87,342.044,1236.76,291.8,1324.99,362.516,1389.68,330.117,1333.84,459.585,1336.7,480.292,1457.45,400.77,1513.32,527.223,1339.65,436.019,0.0,0.0,0.0,0.0,1283.81,209.518,0.0,0.0,1254.27,221.271,0.0,0.0,0,0,0,0,0,0,1566.4,503.715,1560.36,518.477,1501.53,539.11
55,1,1298.4,224.157,1233.72,294.901,1233.7,303.641,1351.42,388.891,1430.89,342.052,1236.69,291.808,1324.94,362.541,1389.69,330.109,1333.83,459.574,1333.88,480.283,1457.39,397.841,1513.3,524.419,1339.66,433.227,0.0,0.0,0.0,0.0,1283.83,209.511,0.0,0.0,1254.3,221.259,0.0,0.0,0,0,0,0,0,0,1569.29,500.824,1560.44,512.672,1501.53,536.227
56,1,1298.41,224.156,1233.73,294.895,1233.71,303.647,1351.42,388.886,1430.89,342.059,1236.69,291.79,1324.94,362.541,1389.69,330.107,1333.82,456.779,1333.86,480.225,1457.38,397.824,1516.17,524.423,0.0,0.0,0.0,0.0,0.0,0.0,1283.84,209.507,0.0,0.0,1254.31,221.242,0.0,0.0,0,0,0,0,0,0,1569.33,500.787,1563.29,512.621,1504.51,539.088
57,1,1298.41,224.147,1233.76,294.9,1233.72,303.659,1351.44,388.891,1430.89,342.054,1236.74,291.801,1324.97,362.539,1389.69,327.258,1333.81,456.763,1333.86,480.231,1457.44,397.854,1513.38,527.292,0.0,0.0,0.0,0.0,0.0,0.0,1283.84,209.512,0.0,0.0,1254.31,221.255,0.0,0.0,0,0,0,0,0,0,1569.29,500.896,1560.45,518.46,1504.47,544.938
58,1,1298.41,224.158,1233.7,294.905,1233.69,303.669,1351.47,388.897,1430.89,342.062,1236.66,291.796,1324.9,362.547,1386.83,330.135,1336.7,456.773,1336.74,480.237,1454.49,400.772,1516.15,524.355,1342.57,433.193,0.0,0.0,0.0,0.0,1283.85,209.517,0.0,0.0,1254.3,221.26,0.0,0.0,0,0,0,0,0,0,1569.3,500.831,1560.46,512.669,1501.62,536.14
