FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,594.994,294.767,512.601,368.405,456.668,409.493,512.622,550.919,0.0,0.0,574.447,338.852,636.26,415.577,739.327,447.883,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.43,288.912,597.856,274.343,506.706,294.845,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,595.026,294.704,512.617,368.485,456.655,409.553,518.541,553.823,0.0,0.0,574.451,338.929,642.049,421.348,739.201,450.765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.436,288.912,597.817,274.219,506.669,294.886,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,594.974,291.975,512.618,368.502,456.655,409.583,518.554,556.746,0.0,0.0,574.459,338.875,636.252,418.51,739.242,450.826,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.38,285.996,595.09,274.181,506.706,294.862,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,592.138,291.893,512.662,368.4,456.65,409.562,518.528,556.73,0.0,0.0,574.488,336.02,639.137,418.452,739.278,450.774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.315,283.027,595.018,271.384,506.689,294.815,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,594.918,291.842,512.605,368.409,456.616,409.566,518.473,556.811,0.0,0.0,574.459,336.025,639.222,421.359,739.263,450.767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.296,280.081,595.019,271.327,506.687,294.773,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,592.138,291.766,512.626,365.616,456.606,409.55,518.526,553.952,0.0,0.0,574.426,333.125,639.135,418.472,739.329,447.914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.297,277.171,594.982,271.245,506.676,294.768,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,594.938,291.726,512.61,368.368,456.591,409.517,512.621,553.889,0.0,0.0,574.445,335.96,642.022,418.414,742.156,447.844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.314,277.158,594.961,271.208,506.662,294.741,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,594.953,291.734,512.589,368.411,456.63,409.622,524.383,559.674,0.0,0.0,574.387,335.964,639.228,418.448,739.335,450.736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.347,277.185,595.003,271.209,506.696,294.729,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,594.926,291.73,512.575,368.469,456.619,409.673,524.33,562.643,0.0,0.0,574.366,335.956,642.051,418.422,742.108,447.921,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.31,277.156,594.956,271.205,506.654,294.722,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,594.921,291.757,509.76,368.438,456.664,409.678,527.246,565.627,0.0,0.0,571.482,335.939,639.207,418.398,742.104,450.752,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.323,277.159,594.988,271.241,506.644,294.741,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,592.132,291.764,509.74,368.477,456.615,409.698,527.242,565.57,0.0,0.0,574.29,335.976,639.223,421.375,739.317,450.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.307,277.137,594.97,271.253,506.645,294.699,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,592.128,291.778,512.663,368.429,456.667,409.66,524.429,565.565,0.0,0.0,574.403,335.935,642.086,421.384,739.277,450.821,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.3,274.346,595.002,271.257,503.913,291.986,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,592.121,291.783,512.62,368.459,456.622,409.644,524.318,562.667,0.0,0.0,574.428,335.983,642.115,421.338,739.354,450.768,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.304,277.116,595.002,271.272,506.62,291.997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,592.071,291.772,512.638,368.379,456.606,409.609,521.478,556.795,0.0,0.0,574.456,335.925,639.119,418.485,739.262,450.802,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.272,277.113,594.959,271.25,503.895,291.982,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,592.019,291.8,512.651,368.395,456.646,409.584,521.427,559.699,0.0,0.0,574.442,335.948,642.072,424.267,739.266,450.786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,571.542,274.337,594.946,271.283,506.626,291.984,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,592.061,291.792,512.648,368.356,456.621,409.572,518.5,556.759,0.0,0.0,574.459,333.1,639.164,421.354,739.343,450.771,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.264,274.344,594.962,271.273,506.6,292.017,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,592.058,291.793,509.761,368.43,456.604,409.6,521.411,559.699,0.0,0.0,574.361,335.976,639.137,415.573,739.304,450.775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.272,277.113,594.969,271.301,506.608,291.985,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,592.11,291.79,512.598,368.431,456.612,409.633,518.527,556.784,0.0,0.0,574.446,335.948,639.189,418.398,739.349,450.786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.29,277.168,594.979,271.277,506.62,291.982,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,592.117,291.796,512.661,368.466,456.639,409.652,524.39,559.694,0.0,0.0,574.475,335.974,639.195,418.404,739.347,450.762,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.289,277.129,595.006,271.274,506.624,291.953,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,592.139,291.786,512.625,368.391,456.63,409.624,518.48,550.894,0.0,0.0,574.414,333.126,636.26,418.441,739.291,450.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.298,277.188,594.995,271.243,506.659,292.002,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,594.939,291.735,515.537,368.386,456.686,409.573,521.4,553.904,0.0,0.0,574.523,335.948,642.066,421.356,739.328,450.803,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.317,277.205,594.965,271.2,506.705,294.733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,594.959,291.751,515.53,368.458,456.68,409.645,518.48,559.719,0.0,0.0,574.523,336.011,639.182,421.416,739.264,450.816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.326,277.202,594.996,271.214,506.701,294.713,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,594.983,291.797,515.523,368.41,456.693,409.573,515.539,559.709,0.0,0.0,574.487,336.004,639.185,415.606,739.267,450.791,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.346,277.221,595.061,271.253,506.677,294.696,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,594.972,291.775,512.682,368.416,456.643,409.613,515.61,556.738,0.0,0.0,574.502,335.972,639.131,418.445,739.271,450.788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.346,277.218,595.02,271.226,506.691,294.703,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,594.968,291.787,515.532,368.352,456.663,409.547,509.677,553.887,0.0,0.0,574.514,335.926,636.217,418.446,739.242,450.854,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.347,280.062,595.035,271.249,506.685,294.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,594.936,291.796,515.522,365.532,456.609,406.643,506.822,553.799,0.0,0.0,577.307,335.923,630.413,421.367,739.246,450.774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.329,280.064,595.019,271.271,506.718,294.689,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,594.961,291.781,512.693,368.354,456.694,409.473,512.644,553.937,0.0,0.0,574.443,335.99,636.224,418.421,739.289,450.786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.338,280.053,595.017,271.252,506.703,294.722,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,594.928,291.759,515.555,368.386,456.688,409.606,521.421,553.892,0.0,0.0,574.478,335.932,636.198,418.423,739.3,450.754,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.324,277.239,594.986,271.261,506.718,294.718,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,594.932,291.773,512.639,368.352,456.665,409.565,521.451,556.761,0.0,0.0,574.383,335.923,633.339,415.593,739.235,450.842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.33,277.237,594.992,271.258,506.675,294.705,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,594.916,291.756,512.669,368.478,456.669,409.68,527.24,556.839,0.0,0.0,574.472,335.975,636.282,418.476,739.281,450.857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.308,277.213,594.971,271.234,506.675,294.739,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,592.123,291.786,512.674,368.482,456.635,409.642,524.379,556.801,0.0,0.0,574.499,336.033,639.197,418.494,739.266,450.845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.31,277.225,594.977,271.279,506.644,294.695,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,594.943,291.751,512.625,365.577,456.673,409.616,515.553,556.747,0.0,0.0,574.35,333.05,633.274,415.509,739.269,450.826,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,574.34,277.244,595.0,271.256,506.683,294.744,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
