FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1292.64,233.039,1221.95,294.911,1221.99,294.985,1327.84,365.451,1419.06,362.375,1216.07,291.941,1316.11,335.989,1401.47,309.581,0.0,0.0,1319.07,492.008,0.0,0.0,0.0,0.0,0.0,0.0,1442.67,412.515,0.0,0.0,1283.67,221.173,0.0,0.0,1251.37,227.16,0.0,0.0,1580.99,459.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1292.64,233.014,1221.98,294.894,1221.98,294.97,1325.0,365.358,1416.25,362.402,1218.97,291.944,1316.15,335.966,1401.45,309.569,0.0,0.0,1319.05,492.034,0.0,0.0,0.0,0.0,0.0,0.0,1442.63,412.478,1528.01,486.213,1283.68,221.133,0.0,0.0,1251.4,227.127,0.0,0.0,1580.99,459.562,1572.18,456.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1292.63,233.004,1221.93,294.893,1221.96,294.962,1324.97,365.339,1416.24,362.375,1216.09,291.939,1316.12,335.962,1401.44,309.568,0.0,0.0,1321.99,492.047,0.0,0.0,0.0,0.0,0.0,0.0,1439.79,409.705,1528.03,486.185,1283.68,221.112,0.0,0.0,1251.39,227.104,0.0,0.0,1581.01,459.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1295.51,233.027,1221.95,294.879,1221.97,294.944,1324.99,362.633,1419.06,362.384,1216.09,291.919,1316.13,336.066,1401.42,312.377,0.0,0.0,1321.99,492.049,0.0,0.0,0.0,0.0,0.0,0.0,1442.65,409.686,1528.01,486.197,1283.71,221.152,0.0,0.0,1251.39,227.137,0.0,0.0,1580.98,459.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1295.51,232.98,1224.85,294.921,1224.87,297.735,1324.98,362.623,1419.1,362.37,1218.98,291.946,1316.17,336.069,1401.43,312.37,1324.89,477.247,1319.11,494.967,0.0,0.0,0.0,0.0,0.0,0.0,1442.72,409.703,0.0,0.0,1283.71,221.136,0.0,0.0,1251.38,227.131,0.0,0.0,1580.95,459.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1295.49,232.977,1221.99,294.867,1224.87,294.956,1325.01,365.343,1419.11,359.625,1216.08,291.879,1316.13,338.845,1401.4,312.382,1324.94,474.365,1324.9,492.041,0.0,0.0,0.0,0.0,0.0,0.0,1442.7,409.688,0.0,0.0,1283.7,221.122,0.0,0.0,1251.39,227.134,0.0,0.0,1578.12,459.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,1295.5,232.991,1224.86,294.859,1224.89,294.944,1324.99,365.351,1419.13,359.559,1216.11,291.884,1319.07,336.043,1401.43,312.38,0.0,0.0,1321.97,492.016,0.0,0.0,0.0,0.0,0.0,0.0,1442.71,409.678,1525.12,486.221,1283.7,221.139,0.0,0.0,1251.39,227.126,0.0,0.0,1580.99,459.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,1295.48,232.989,1222.0,294.851,1224.87,294.952,1324.98,365.349,1419.16,359.546,1216.11,291.881,1319.04,336.011,1401.42,312.434,1321.97,477.26,1316.17,494.985,0.0,0.0,0.0,0.0,0.0,0.0,1445.51,412.477,1525.17,486.22,1283.69,221.125,0.0,0.0,1251.38,227.13,0.0,0.0,1581.01,459.6,1572.18,456.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,1292.64,230.149,1222.0,294.873,1224.9,294.962,1324.98,365.352,1419.19,359.573,1216.07,291.891,1319.05,336.045,1401.39,312.477,0.0,0.0,1319.05,494.919,0.0,0.0,0.0,0.0,0.0,0.0,1445.51,412.482,1525.15,486.226,1283.68,221.116,0.0,0.0,1251.36,227.114,0.0,0.0,1581.03,459.606,1572.19,456.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,1292.64,232.983,1222.0,294.876,1224.88,294.977,1324.87,362.61,1419.2,359.572,1216.09,291.887,1319.03,336.027,1401.38,312.471,1322.04,474.381,1321.98,492.061,0.0,0.0,0.0,0.0,0.0,0.0,1442.72,412.473,1525.12,486.225,1283.68,221.117,0.0,0.0,1251.38,227.101,0.0,0.0,1580.98,459.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
