FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,541.998,224.055,462.54,294.796,409.58,321.375,462.627,474.309,648.097,503.869,512.678,268.282,597.83,353.657,709.809,386.113,524.37,480.236,483.18,506.809,0.0,0.0,0.0,0.0,556.773,450.838,0.0,0.0,0.0,0.0,512.683,206.568,539.156,200.604,447.845,221.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.91,203.592,1354.36,265.282,1386.76,274.249,1472.14,365.455,1554.51,344.915,1316.14,244.681,1439.71,338.873,1507.41,318.366,0.0,0.0,1404.42,456.756,1560.43,421.364,1616.46,530.399,0.0,0.0,0.0,0.0,0.0,0.0,1428.05,185.953,0.0,0.0,1398.49,180.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.04,503.695,1672.3,515.55,1616.31,550.93,1404.46,739.224,1404.49,859.947,1301.35,860.004,0.0,0.0,0.0,0.0,1516.23,859.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.793,1433.82,715.607,1348.39,742.243,1472.01,739.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,539.172,224.062,462.549,294.827,409.607,321.405,462.672,474.357,650.919,503.869,512.672,268.293,597.828,353.676,706.917,386.102,524.352,480.293,483.166,509.681,0.0,0.0,0.0,0.0,556.788,453.713,0.0,0.0,0.0,0.0,512.677,206.594,539.124,200.613,447.897,218.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.75,203.573,1354.3,265.306,1381.0,274.199,1472.13,365.435,1554.49,344.915,1316.1,244.758,1439.68,338.882,1507.46,318.349,0.0,0.0,1407.35,459.635,1560.46,421.375,1619.25,533.191,0.0,0.0,0.0,0.0,0.0,0.0,1428.05,185.939,0.0,0.0,1398.5,180.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.05,503.712,1675.16,515.55,1616.3,551.0,1404.46,739.219,1404.42,859.929,1301.34,860.059,0.0,0.0,0.0,0.0,1516.19,857.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.86,715.787,1433.81,715.608,1345.6,742.227,1472.0,739.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,539.176,224.066,462.548,294.796,409.55,321.353,462.619,471.468,648.055,503.84,515.565,268.313,595.036,350.764,706.927,386.101,521.442,480.269,480.317,509.663,0.0,0.0,0.0,0.0,553.914,450.838,0.0,0.0,0.0,0.0,512.681,206.604,539.146,200.616,447.905,218.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.75,203.571,1354.33,265.338,1380.96,274.203,1472.11,365.358,1551.6,344.938,1319.11,244.798,1442.65,335.975,1513.3,318.26,0.0,0.0,1413.25,456.714,1560.44,421.34,1616.46,530.404,0.0,0.0,0.0,0.0,0.0,0.0,1428.07,185.935,0.0,0.0,1398.51,180.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.06,503.692,1675.16,515.532,1616.32,550.928,1404.46,739.221,1404.42,859.977,1301.36,862.852,0.0,0.0,0.0,0.0,1516.17,859.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.787,1433.81,715.609,1345.61,742.228,1472.02,739.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,539.167,221.386,462.536,294.785,409.53,321.338,465.487,474.333,650.919,503.833,515.524,268.296,594.977,350.77,703.958,386.102,524.34,480.262,483.138,506.85,0.0,0.0,0.0,0.0,556.774,450.792,0.0,0.0,0.0,0.0,512.687,206.597,539.142,200.607,447.911,221.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.75,203.564,1354.31,262.494,1383.86,274.204,1472.04,362.537,1554.49,344.961,1313.25,244.716,1439.78,335.955,1513.23,318.285,0.0,0.0,1404.42,456.713,1560.44,418.501,1616.43,530.383,0.0,0.0,0.0,0.0,0.0,0.0,1428.06,185.939,0.0,0.0,1398.51,180.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.08,503.71,1675.16,515.568,1616.29,550.868,1404.45,739.23,1404.43,860.026,1301.35,862.862,0.0,0.0,0.0,0.0,1516.2,859.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.795,1433.81,715.61,1345.62,742.23,1472.01,739.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,539.174,224.054,462.542,294.806,409.582,321.371,462.682,474.315,648.069,503.811,515.54,268.304,595.06,353.632,701.011,386.104,521.487,480.229,483.133,506.811,0.0,0.0,0.0,0.0,553.919,450.799,0.0,0.0,0.0,0.0,512.7,206.574,539.15,200.61,447.925,218.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.74,203.544,1351.55,265.288,1380.96,274.173,1472.08,362.548,1551.57,344.96,1316.1,244.785,1442.65,333.102,1513.32,318.303,0.0,0.0,1407.39,456.719,1560.42,418.494,1616.43,530.383,0.0,0.0,0.0,0.0,0.0,0.0,1428.05,185.945,0.0,0.0,1398.51,180.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.04,503.724,1672.3,515.602,1613.5,550.87,1404.45,739.23,1404.41,860.068,1301.34,865.798,0.0,0.0,0.0,0.0,1516.2,859.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.86,715.776,1431.0,715.596,1345.58,742.195,1469.31,739.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,539.173,224.054,462.55,294.796,409.571,321.334,465.483,474.409,648.068,503.807,515.565,268.336,597.889,353.722,701.054,386.16,521.467,480.298,480.306,509.676,0.0,0.0,0.0,0.0,556.732,453.684,0.0,0.0,0.0,0.0,512.7,206.578,539.136,200.605,447.916,218.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.76,203.531,1354.31,265.322,1380.92,274.198,1472.03,362.487,1554.53,344.872,1319.07,244.799,1442.74,333.068,1513.38,318.265,0.0,0.0,1410.29,456.703,1560.43,418.488,1616.4,530.349,0.0,0.0,0.0,0.0,0.0,0.0,1428.08,185.911,0.0,0.0,1398.5,180.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.05,503.727,1672.28,515.606,1613.48,550.776,1404.45,739.256,1404.41,862.856,1298.5,865.78,0.0,0.0,0.0,0.0,1516.25,859.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.786,1433.82,715.608,1345.59,742.206,1472.0,739.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,542.002,224.066,462.559,294.801,409.64,321.372,465.566,477.28,650.918,503.815,512.659,268.261,597.878,353.688,701.043,386.194,521.463,480.319,483.107,509.677,0.0,0.0,0.0,0.0,553.935,453.717,0.0,0.0,0.0,0.0,512.701,206.569,542.009,200.604,447.883,218.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.77,203.532,1354.3,265.321,1380.9,274.204,1472.06,362.505,1551.6,344.861,1319.12,244.812,1442.6,333.029,1513.34,318.279,0.0,0.0,1404.44,456.695,1560.44,418.495,1616.43,530.372,0.0,0.0,0.0,0.0,0.0,0.0,1428.08,185.914,0.0,0.0,1398.51,180.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.06,503.73,1675.16,515.577,1613.51,550.838,1404.45,739.271,1404.45,862.826,1301.34,862.915,0.0,0.0,0.0,0.0,1516.25,859.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.788,1433.82,715.599,1348.39,742.259,1472.0,739.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,542.01,224.065,462.587,294.772,409.604,321.312,462.627,474.357,648.117,503.802,515.592,268.299,597.956,356.616,703.946,388.887,521.412,480.295,480.249,509.666,0.0,0.0,0.0,0.0,553.926,450.861,0.0,0.0,0.0,0.0,512.707,206.587,539.161,200.606,447.858,218.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.76,203.534,1351.55,265.317,1380.91,274.193,1472.04,362.511,1554.49,344.828,1316.11,244.79,1442.65,333.082,1513.38,318.27,0.0,0.0,1410.35,456.693,1560.4,418.472,1616.44,530.335,0.0,0.0,0.0,0.0,0.0,0.0,1428.07,185.907,0.0,0.0,1398.5,180.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.03,503.738,1672.28,515.611,1616.29,550.781,1404.45,739.269,1404.42,860.07,1301.38,862.941,0.0,0.0,0.0,0.0,1516.23,859.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.794,1433.82,715.611,1348.4,742.235,1472.0,739.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,539.168,224.065,462.601,294.766,409.632,321.273,462.611,474.323,648.08,503.804,515.576,268.321,597.961,356.589,703.978,388.934,521.448,480.266,480.309,506.82,0.0,0.0,0.0,0.0,553.925,453.682,0.0,0.0,0.0,0.0,512.7,206.59,539.137,200.614,447.886,218.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.77,203.573,1354.28,265.326,1380.93,274.192,1472.1,362.546,1554.52,344.842,1316.18,244.819,1445.52,333.056,1516.26,315.523,0.0,0.0,1404.45,459.561,1560.41,418.455,1616.37,530.319,0.0,0.0,0.0,0.0,0.0,0.0,1428.09,185.947,0.0,0.0,1398.5,180.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.05,503.757,1672.24,518.47,1613.46,547.982,1404.45,739.253,1404.47,871.683,1298.41,868.718,0.0,0.0,0.0,0.0,1519.16,871.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.87,715.79,1433.82,715.6,1348.39,742.217,1472.01,739.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,539.167,224.066,459.792,294.778,409.661,321.383,462.676,477.275,648.098,503.848,512.582,268.224,597.846,353.7,706.851,388.93,521.482,480.331,483.123,512.587,0.0,0.0,0.0,0.0,553.928,453.705,0.0,0.0,0.0,0.0,512.701,209.424,539.121,200.606,447.856,218.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.77,200.813,1354.3,265.328,1380.99,274.221,1472.11,362.571,1554.53,344.82,1316.16,244.759,1439.73,333.116,1513.26,318.302,0.0,0.0,1404.45,456.769,1560.41,418.482,1616.41,530.361,0.0,0.0,0.0,0.0,0.0,0.0,1428.07,185.888,0.0,0.0,1398.51,180.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.05,503.704,1672.3,515.562,1613.51,550.853,1404.45,739.242,1404.48,868.733,1298.46,865.794,0.0,0.0,0.0,0.0,1519.17,868.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.86,715.776,1433.82,715.591,1345.61,742.222,1472.01,739.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
