FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,489.031,127.084,418.439,212.41,362.412,256.569,456.593,412.624,633.315,441.947,480.192,162.425,574.429,244.766,718.585,300.749,491.996,436.16,0.0,0.0,0.0,0.0,0.0,0.0,536.191,392.025,0.0,0.0,0.0,0.0,459.77,112.311,486.169,103.504,391.981,132.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.26,203.631,1269.06,247.833,1280.75,247.737,1377.9,365.412,1486.78,353.735,0.0,0.0,1363.23,315.508,1457.43,318.285,0.0,0.0,1330.79,477.288,1472.21,424.356,1545.72,550.972,0.0,0.0,0.0,0.0,0.0,0.0,1345.54,194.689,0.0,0.0,1304.39,197.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.15,665.662,1421.97,789.224,1298.5,783.388,1192.47,909.957,1092.41,1015.91,1539.71,792.341,1634.09,954.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.46,644.978,1448.62,645.034,1369.16,683.363,1492.61,689.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,489.039,127.082,418.453,212.394,362.413,256.545,456.616,412.597,636.262,439.135,480.205,165.281,574.468,244.787,718.565,300.782,486.225,436.135,0.0,0.0,0.0,0.0,0.0,0.0,533.297,391.995,0.0,0.0,0.0,0.0,459.784,109.512,486.17,103.477,391.967,132.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.59,203.61,1269.09,247.841,1280.69,247.739,1377.85,365.397,1486.82,353.66,0.0,0.0,1363.27,315.541,1457.43,318.304,0.0,0.0,1333.77,477.214,1472.15,424.312,1545.66,550.976,0.0,0.0,0.0,0.0,0.0,0.0,1345.54,194.695,0.0,0.0,1304.39,197.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.12,668.497,1421.95,789.263,1298.47,783.422,1189.59,912.899,0.0,0.0,1539.73,795.201,1636.89,954.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.46,645.041,1448.57,645.083,1369.12,686.232,1492.59,689.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,489.038,127.107,418.466,212.359,362.41,256.564,456.586,412.593,636.26,439.118,480.2,162.375,574.44,244.782,715.823,303.632,489.071,436.16,0.0,0.0,0.0,0.0,0.0,0.0,536.169,394.871,0.0,0.0,0.0,0.0,459.754,109.516,486.141,103.497,391.931,132.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.57,203.595,1269.05,247.838,1280.73,247.774,1377.95,365.428,1486.85,353.651,0.0,0.0,1363.18,318.246,1457.44,318.334,0.0,0.0,1336.72,477.307,1472.18,424.324,1545.71,553.778,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,194.675,0.0,0.0,1304.4,197.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.1,668.452,1421.97,789.253,1301.33,783.39,1189.63,909.923,1089.54,1015.92,1539.76,795.212,1636.85,954.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.43,645.023,1448.54,645.054,1369.13,686.219,1492.58,686.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,486.246,127.12,418.445,212.375,362.433,256.577,456.602,412.57,639.134,439.079,480.156,162.377,574.465,244.805,718.553,303.645,492.005,436.137,0.0,0.0,0.0,0.0,0.0,0.0,539.094,394.876,0.0,0.0,0.0,0.0,459.725,109.516,486.148,103.49,391.934,133.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.58,203.601,1269.07,247.828,1280.72,247.73,1377.96,365.441,1486.86,350.805,0.0,0.0,1363.19,318.313,1457.42,318.374,0.0,0.0,1330.94,480.171,1472.17,424.348,1545.7,550.979,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,194.676,0.0,0.0,1304.39,197.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.08,668.454,1422.02,789.23,1301.35,783.333,1192.47,909.938,1089.43,1018.89,1539.79,795.231,1636.9,959.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.42,645.023,1448.53,645.063,1369.11,686.224,1492.57,689.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,486.253,127.113,418.422,209.523,362.413,256.564,456.664,412.555,639.202,439.076,477.355,159.495,574.407,244.768,715.822,303.637,491.993,436.158,0.0,0.0,0.0,0.0,0.0,0.0,536.219,394.872,0.0,0.0,0.0,0.0,459.723,109.519,486.145,103.471,391.92,132.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.59,203.59,1269.05,247.786,1280.75,247.721,1377.88,365.424,1486.83,350.715,0.0,0.0,1360.31,318.286,1457.43,318.359,0.0,0.0,1333.83,477.295,1472.17,424.332,1545.71,553.771,0.0,0.0,0.0,0.0,0.0,0.0,1345.52,194.679,0.0,0.0,1304.37,197.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.1,668.46,1422.04,789.251,1301.42,783.338,1195.42,907.114,1092.54,1010.01,1539.81,795.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.44,645.037,1448.53,645.062,1369.12,686.26,1492.56,686.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,486.249,127.119,418.418,212.37,362.441,256.597,456.678,412.585,639.165,439.09,477.332,159.504,574.386,244.782,715.812,303.659,492.05,436.144,0.0,0.0,0.0,0.0,0.0,0.0,539.156,392.033,0.0,0.0,0.0,0.0,459.712,112.293,486.142,103.46,391.947,133.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.26,203.598,1269.04,247.798,1280.72,247.681,1377.88,365.417,1486.83,347.875,0.0,0.0,1363.2,318.346,1457.41,318.366,0.0,0.0,1336.79,477.286,1472.26,427.291,1545.72,553.803,0.0,0.0,0.0,0.0,0.0,0.0,1345.52,194.688,0.0,0.0,1304.37,197.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.09,665.734,1422.04,789.195,1301.42,780.484,1198.4,907.072,1095.3,1007.11,1539.81,795.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.42,645.024,1448.54,645.047,1369.12,686.291,1492.57,689.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,486.251,127.105,418.403,212.389,362.44,259.46,456.745,412.587,639.193,439.086,477.325,159.504,574.357,244.805,715.817,306.546,494.95,436.168,0.0,0.0,0.0,0.0,0.0,0.0,542.017,394.871,0.0,0.0,0.0,0.0,459.711,109.522,486.124,103.446,391.913,132.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.58,203.572,1271.97,247.84,1280.73,247.71,1377.91,365.39,1486.82,347.838,0.0,0.0,1363.26,318.354,1457.4,318.356,0.0,0.0,1336.74,477.298,1472.27,430.142,1545.67,550.961,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,194.685,0.0,0.0,1304.37,197.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.13,665.677,1422.06,789.218,1301.44,783.304,1201.32,907.092,1092.54,1007.07,1539.81,795.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.44,644.992,1448.57,645.026,1369.14,686.311,1492.6,689.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,486.26,127.109,418.429,212.389,362.455,259.464,456.779,412.538,639.206,439.103,477.345,162.357,574.323,244.83,715.797,306.596,495.007,436.154,0.0,0.0,0.0,0.0,0.0,0.0,542.046,392.025,0.0,0.0,0.0,0.0,459.711,109.523,486.121,103.44,389.178,133.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.57,203.535,1272.0,247.838,1277.92,247.68,1378.0,365.389,1486.84,347.791,0.0,0.0,1366.16,318.318,1457.41,318.356,0.0,0.0,1333.81,477.337,1475.07,433.025,1548.61,553.844,0.0,0.0,0.0,0.0,0.0,0.0,1345.5,194.661,0.0,0.0,1304.37,197.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.13,665.677,1422.07,789.224,1301.44,783.33,1207.23,907.014,1095.47,1001.33,1539.82,795.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.45,645.0,1448.58,645.034,1369.13,686.292,1492.59,689.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,489.042,127.103,418.416,212.392,362.446,259.477,456.801,412.616,642.107,439.112,477.33,162.335,574.44,247.647,715.805,306.607,497.924,439.067,0.0,0.0,0.0,0.0,0.0,0.0,544.953,394.906,0.0,0.0,0.0,0.0,459.714,112.303,486.137,103.431,391.896,132.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.57,203.557,1271.96,247.819,1277.84,244.886,1383.79,365.393,1486.87,347.766,0.0,0.0,1366.19,318.359,1457.43,318.378,0.0,0.0,1333.75,474.337,1475.16,433.096,1545.72,553.804,0.0,0.0,0.0,0.0,0.0,0.0,1345.5,194.665,0.0,0.0,1304.37,197.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.17,665.701,1422.14,789.273,1304.24,783.378,0.0,0.0,0.0,0.0,1542.66,798.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.49,645.031,1448.6,645.064,1369.16,686.279,1492.58,689.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,489.062,127.094,418.409,212.394,362.445,259.481,459.583,412.601,642.176,439.123,477.304,159.487,574.324,247.617,715.715,309.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.732,109.517,486.16,103.417,391.902,132.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.57,203.533,1272.03,247.844,1280.7,247.652,1383.82,365.38,1489.71,344.92,0.0,0.0,1369.14,318.417,1457.43,318.402,0.0,0.0,1330.87,477.238,1475.14,433.099,1545.74,553.805,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,194.66,0.0,0.0,1304.38,197.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.17,665.659,1422.14,789.281,1301.45,783.392,0.0,0.0,0.0,0.0,1542.67,798.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.48,644.987,1448.61,645.031,1369.14,686.23,1492.59,689.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
