FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,530.154,221.235,462.691,306.616,406.647,344.944,486.089,503.748,686.298,483.338,527.391,268.216,606.859,359.534,730.475,383.156,527.28,483.165,0.0,0.0,0.0,0.0,0.0,0.0,571.463,450.777,0.0,0.0,0.0,0.0,503.917,206.479,530.335,197.772,436.165,224.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.35,241.855,1292.62,297.757,1307.21,315.345,1380.97,385.927,1457.43,342.068,1283.68,288.907,1354.41,344.809,1428.09,336.072,1348.54,439.01,1351.52,453.76,1492.72,427.21,1530.98,542.069,0.0,0.0,0.0,0.0,0.0,0.0,1336.76,227.084,0.0,0.0,1307.25,241.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.08,671.458,1378.05,806.91,1263.12,812.951,0.0,0.0,0.0,0.0,1495.68,795.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.45,648.131,1401.56,648.13,1307.45,689.278,1445.56,692.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,530.165,221.234,462.654,309.486,406.673,347.829,483.255,503.783,686.299,483.308,527.349,265.427,606.826,359.474,730.444,383.152,518.506,483.315,0.0,0.0,0.0,0.0,0.0,0.0,568.518,453.787,0.0,0.0,0.0,0.0,503.902,203.705,530.348,197.748,436.157,224.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.33,241.839,1295.48,297.766,1304.38,312.461,1378.01,385.939,1454.53,344.836,1286.67,291.77,1354.39,344.953,1428.07,336.083,1351.51,439.127,1354.4,456.624,1492.71,427.203,1530.96,539.145,0.0,0.0,0.0,0.0,0.0,0.0,1336.72,227.076,0.0,0.0,1307.24,241.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.08,671.491,1378.04,806.924,1263.14,812.925,0.0,0.0,0.0,0.0,1495.65,795.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,648.13,1401.57,648.148,1307.46,689.224,1445.58,692.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,530.16,221.238,462.626,309.506,406.65,347.832,483.233,503.808,686.257,483.337,527.345,268.237,606.858,359.476,733.343,383.161,518.478,483.271,0.0,0.0,0.0,0.0,0.0,0.0,565.63,453.713,0.0,0.0,0.0,0.0,503.921,203.699,530.329,197.766,436.195,224.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.33,241.845,1298.5,297.844,1304.4,315.355,1383.87,383.179,1457.37,342.077,1292.58,291.8,1357.34,342.017,1430.9,336.043,1354.35,436.214,1354.45,453.77,1492.7,427.208,1530.98,542.041,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,227.09,0.0,0.0,1307.25,241.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,671.479,1378.01,806.919,1260.31,815.758,0.0,0.0,0.0,0.0,1495.64,795.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.47,648.118,1401.56,648.116,1307.45,689.229,1445.58,692.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,530.166,221.242,462.657,303.644,406.663,342.013,486.086,503.775,689.158,483.321,527.337,265.412,609.714,356.675,733.312,383.153,521.45,483.236,0.0,0.0,0.0,0.0,0.0,0.0,568.518,453.705,0.0,0.0,0.0,0.0,503.92,203.677,530.363,197.773,436.187,224.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.34,241.827,1298.5,300.735,1304.41,315.364,1380.94,385.95,1457.4,342.067,1292.53,291.95,1357.37,344.845,1430.93,336.036,1354.5,439.136,1357.29,456.652,1492.7,427.244,1530.94,542.045,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,224.367,0.0,0.0,1307.24,241.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.19,556.789,1375.11,671.489,1378.07,806.87,1263.14,812.863,0.0,0.0,0.0,0.0,1495.67,795.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.47,648.12,1401.57,648.115,1307.46,689.242,1445.59,692.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,530.176,221.23,462.633,306.585,406.658,344.854,486.101,503.762,689.142,483.319,527.34,268.27,609.755,359.533,730.452,383.141,524.347,483.235,0.0,0.0,0.0,0.0,0.0,0.0,568.532,453.699,0.0,0.0,0.0,0.0,503.915,203.663,530.342,197.737,436.195,224.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.32,241.833,1298.41,300.766,1307.21,315.43,1383.8,385.949,1454.53,344.82,1286.68,291.937,1357.3,344.803,1428.08,336.071,1354.36,439.084,1354.51,456.634,1492.7,427.215,1530.97,542.014,0.0,0.0,0.0,0.0,0.0,0.0,1336.72,224.369,0.0,0.0,1307.26,241.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,671.51,1378.05,804.03,1263.13,812.872,0.0,0.0,0.0,0.0,1495.6,792.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.51,648.117,1401.6,648.137,1307.48,692.007,1445.6,692.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,530.178,221.263,462.667,303.699,409.519,344.838,483.231,503.701,689.138,483.334,527.329,268.227,606.86,356.64,730.472,383.124,521.483,483.16,0.0,0.0,0.0,0.0,0.0,0.0,568.568,450.833,0.0,0.0,0.0,0.0,503.904,203.679,530.331,197.764,436.187,224.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.33,241.855,1289.7,294.923,1304.34,312.43,1378.06,385.952,1454.54,344.869,1283.68,288.903,1354.34,344.908,1428.05,338.833,1351.33,439.094,1351.52,456.628,1492.68,427.216,1530.94,539.089,0.0,0.0,0.0,0.0,0.0,0.0,1336.72,227.095,0.0,0.0,1307.26,241.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.3,495.004,1566.42,506.822,1522.21,553.946,1377.82,671.558,1378.04,804.029,1263.16,812.851,0.0,0.0,0.0,0.0,1495.6,792.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.56,648.117,1401.63,648.163,1310.2,689.261,1445.62,692.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,530.194,221.229,462.619,309.497,406.608,347.782,486.18,503.797,689.157,483.32,527.333,268.266,609.728,356.679,733.347,385.903,524.434,483.278,0.0,0.0,0.0,0.0,0.0,0.0,571.492,453.727,0.0,0.0,0.0,0.0,503.927,203.662,530.348,197.765,436.185,224.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.32,241.874,1292.59,297.769,1304.33,312.46,1380.86,385.914,1457.36,344.848,1283.81,291.801,1354.41,342.047,1428.04,338.831,1351.53,439.045,1354.39,453.769,1492.68,427.22,1528.04,536.216,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,227.096,0.0,0.0,1307.25,241.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.27,495.016,1566.4,506.822,1522.18,553.918,1377.85,671.543,1378.05,804.031,1263.12,812.84,0.0,0.0,0.0,0.0,1495.63,795.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.28,648.105,1401.65,648.15,1310.2,692.044,1445.63,692.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,530.206,221.202,465.496,306.542,406.657,344.827,483.239,503.796,686.283,483.345,527.414,268.277,609.793,359.509,733.314,383.136,524.408,483.18,0.0,0.0,0.0,0.0,0.0,0.0,571.45,450.808,0.0,0.0,0.0,0.0,506.629,203.614,530.355,197.724,436.227,224.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.32,241.851,1292.56,294.943,1304.36,312.491,1380.96,385.916,1457.37,344.82,1283.75,288.881,1354.43,342.057,1428.02,338.822,1351.38,439.074,1351.51,456.609,1492.69,427.207,1528.07,539.102,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,227.09,0.0,0.0,1307.26,241.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.26,497.868,1566.39,506.827,1522.2,556.746,1377.86,671.53,1378.07,806.919,1260.33,812.91,0.0,0.0,0.0,0.0,1495.69,795.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.28,648.096,1404.38,648.143,1310.22,692.054,1445.63,692.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,530.237,221.209,462.691,309.503,403.74,347.792,483.117,503.713,686.256,486.086,530.191,268.273,609.761,359.489,733.398,383.16,521.408,483.18,0.0,0.0,0.0,0.0,0.0,0.0,568.517,453.688,0.0,0.0,0.0,0.0,506.642,203.625,530.375,197.719,436.226,224.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.32,241.836,1292.55,294.848,1304.25,303.71,1378.01,383.108,1454.44,344.924,1283.8,288.867,1354.45,342.067,1428.01,338.835,0.0,0.0,1351.46,456.605,1492.7,427.194,1528.03,536.224,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,227.079,0.0,0.0,1307.27,241.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.26,494.995,1566.38,506.795,1522.16,553.953,1377.9,671.481,1378.01,806.927,1260.27,815.739,0.0,0.0,0.0,0.0,1495.64,795.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.31,648.074,1404.45,648.137,1310.24,692.069,1445.65,692.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,530.249,221.188,462.552,306.616,400.785,344.911,486.176,503.733,683.368,486.122,527.368,268.268,603.903,350.751,727.539,385.901,515.589,483.263,0.0,0.0,0.0,0.0,0.0,0.0,562.689,453.695,0.0,0.0,0.0,0.0,506.655,203.6,530.354,197.7,436.26,224.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.34,241.773,1301.44,294.97,1304.27,309.535,1378.06,383.098,1454.53,344.89,1301.46,291.756,1357.29,342.06,1430.91,338.83,1351.51,439.131,1351.49,456.65,1492.7,424.372,1528.07,536.184,0.0,0.0,0.0,0.0,0.0,0.0,1336.75,224.352,0.0,0.0,1307.33,241.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.21,497.878,1566.34,506.814,1522.23,553.898,1377.93,671.472,1378.06,801.032,1263.19,809.928,0.0,0.0,0.0,0.0,1492.82,792.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.34,648.082,1404.48,648.138,1310.27,692.132,1445.69,692.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
