FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1351.29,241.729,1289.66,294.962,1304.42,315.496,1378.02,389.034,1457.42,365.371,1280.76,283.008,1354.45,347.86,1428.06,342.02,1354.37,433.234,1357.38,444.967,1492.67,424.321,1519.36,533.297,0.0,0.0,0.0,0.0,0.0,0.0,1336.7,224.333,0.0,0.0,1307.35,241.852,0.0,0.0,0,0,0,0,0.0,0.0,1566.21,503.807,1563.28,518.49,1519.13,550.893
1,1,1351.28,241.719,1301.35,300.723,1304.45,315.487,1377.91,389.021,1454.54,365.374,1292.6,291.845,1354.5,353.632,1428.06,342.003,1357.39,436.068,1360.29,447.907,1492.67,424.312,1519.37,533.315,0.0,0.0,0.0,0.0,0.0,0.0,1333.91,224.329,0.0,0.0,1307.35,241.875,0.0,0.0,0,0,0,0,0.0,0.0,1566.22,503.8,1563.3,518.495,1519.14,550.903
2,1,1351.28,241.759,1295.5,297.846,1304.42,315.432,1377.93,389.029,1457.37,365.382,1283.81,288.976,1354.43,350.746,1430.87,342.0,1357.36,436.197,1360.3,453.687,1492.66,424.334,1519.33,533.334,0.0,0.0,0.0,0.0,0.0,0.0,1336.71,224.331,0.0,0.0,1307.35,241.85,0.0,0.0,0,0,0,0,0.0,0.0,1563.47,503.838,1563.27,518.534,1519.11,550.916
3,1,1351.28,238.933,1304.28,297.756,1304.31,315.318,1375.07,388.967,1457.37,365.374,1304.38,288.96,1357.4,347.789,1430.94,341.952,1360.29,436.085,1357.4,450.826,1492.65,424.339,1519.33,533.325,0.0,0.0,0.0,0.0,0.0,0.0,1333.91,224.323,0.0,0.0,1307.35,241.847,0.0,0.0,0,0,0,0,0.0,0.0,1563.44,503.841,0.0,0.0,1519.11,550.912
4,1,1351.3,241.774,1301.45,303.634,1304.45,315.505,1377.91,389.022,1454.52,365.375,1298.46,291.952,1357.31,350.712,1428.07,342.012,1363.17,436.195,1363.2,453.695,1492.65,424.328,1519.34,533.319,0.0,0.0,0.0,0.0,0.0,0.0,1336.69,224.342,0.0,0.0,1307.35,241.856,0.0,0.0,0,0,0,0,0.0,0.0,1563.46,503.823,1563.26,518.518,1519.12,550.901
5,1,1351.31,241.809,1298.44,297.789,1304.33,315.339,1377.91,388.981,1457.38,365.353,1292.57,291.763,1357.29,344.952,1428.07,341.987,1357.38,436.159,1357.41,453.675,1492.64,424.325,1519.35,536.161,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,224.353,0.0,0.0,1307.36,241.814,0.0,0.0,0,0,0,0,0.0,0.0,1566.23,503.816,1563.29,518.532,1516.37,550.97
6,1,1351.29,241.769,1304.25,300.702,1304.35,315.417,1377.89,388.988,1457.37,365.34,1304.24,291.861,1357.41,347.855,1430.92,341.967,1360.34,436.183,1357.44,453.747,1492.63,424.329,1519.34,536.127,0.0,0.0,0.0,0.0,0.0,0.0,1336.69,224.347,0.0,0.0,1307.37,241.849,0.0,0.0,0,0,0,0,0.0,0.0,1566.22,503.78,1563.29,518.497,1516.37,550.953
7,1,1351.31,241.784,1304.31,300.671,1304.36,315.362,1377.85,389.02,1457.42,362.65,1304.35,291.856,1357.42,347.835,1430.91,341.988,1360.24,436.147,1357.39,450.854,1492.64,424.318,1519.35,533.27,0.0,0.0,0.0,0.0,0.0,0.0,1336.73,224.344,0.0,0.0,1307.37,241.81,0.0,0.0,0,0,0,0,0.0,0.0,1566.22,503.798,1563.27,518.51,1519.13,550.869
8,1,1351.29,241.817,1298.48,300.69,1304.34,315.42,1377.92,388.993,1457.42,362.636,1292.58,291.842,1354.51,347.768,1427.98,341.995,1357.35,436.177,1357.35,453.716,1492.65,424.327,1519.37,533.311,0.0,0.0,0.0,0.0,0.0,0.0,1336.72,224.359,0.0,0.0,1307.37,241.828,0.0,0.0,0,0,0,0,0.0,0.0,1566.24,503.767,1563.31,518.473,1519.14,550.907
9,1,1351.3,241.729,1304.29,297.843,1304.42,315.348,1377.85,388.942,1457.41,362.63,1304.27,291.809,1360.26,341.967,1430.87,341.927,1357.43,436.027,1357.4,450.744,1492.66,424.321,1519.36,533.268,0.0,0.0,0.0,0.0,0.0,0.0,1336.71,224.34,0.0,0.0,1307.36,241.862,0.0,0.0,0,0,0,0,0.0,0.0,1566.24,503.758,1563.33,515.606,1519.12,550.889
10,1,1351.3,241.773,1301.4,300.76,1304.45,315.46,1377.87,388.997,1454.52,362.632,1295.53,291.911,1357.29,344.913,1427.94,341.976,1357.43,436.079,1360.31,450.79,1492.66,424.301,1519.35,533.322,0.0,0.0,0.0,0.0,0.0,0.0,1336.71,224.336,0.0,0.0,1307.36,241.879,0.0,0.0,0,0,0,0,0.0,0.0,1566.22,503.794,1563.29,518.495,1519.13,550.919
11,1,1351.3,241.734,1304.31,303.636,1304.47,315.488,1377.95,388.939,1454.53,362.607,1301.4,291.933,1357.32,344.83,1427.93,341.96,1360.23,436.025,1360.26,450.746,1492.66,421.439,1519.34,533.292,0.0,0.0,0.0,0.0,0.0,0.0,1336.71,224.324,0.0,0.0,1307.36,241.877,0.0,0.0,0,0,0,0,0.0,0.0,1566.21,503.755,1563.3,515.594,1519.12,550.903
