FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,553.694,200.664,480.283,285.988,418.42,324.242,500.881,456.657,645.187,459.589,536.14,244.816,621.551,309.523,733.352,324.305,527.386,436.139,497.939,471.394,0.0,0.0,0.0,0.0,556.771,409.547,0.0,0.0,0,0,530.248,191.843,550.932,180.012,462.545,200.775,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,551.015,200.671,480.316,288.827,418.449,327.163,500.891,456.662,645.166,459.598,536.159,244.818,621.56,309.47,733.401,324.284,527.413,436.126,500.804,468.513,0.0,0.0,0.0,0.0,556.802,409.552,0.0,0.0,0,0,530.261,191.84,550.899,180.015,459.818,200.781,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,551.023,200.677,480.327,288.832,418.459,327.185,500.866,456.651,645.162,459.603,536.16,244.815,621.557,306.644,733.372,324.287,527.408,436.115,500.797,468.51,0.0,0.0,0.0,0.0,556.796,409.533,0.0,0.0,0,0,530.274,191.842,550.905,180.021,462.538,200.794,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,553.72,200.681,480.3,286.021,418.492,327.189,503.648,456.664,645.162,459.596,533.296,244.786,621.522,306.545,736.218,321.389,527.376,436.149,500.77,471.435,0.0,0.0,0.0,0.0,556.749,409.545,0.0,0.0,0,0,530.285,191.86,550.919,180.083,462.582,200.738,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,553.731,200.689,480.324,286.006,421.362,324.316,503.638,456.657,645.158,459.614,533.308,244.786,621.531,306.551,736.257,321.393,527.368,436.143,497.94,471.397,0.0,0.0,0.0,0.0,556.744,409.525,0.0,0.0,0,0,530.334,191.849,550.949,180.067,462.615,200.763,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,553.721,200.682,480.309,285.98,421.338,327.21,503.695,456.687,645.153,459.608,533.295,244.744,621.467,303.701,736.217,321.358,527.346,436.044,497.911,465.568,0.0,0.0,0.0,0.0,553.928,406.69,0.0,0.0,0,0,530.331,191.833,550.962,180.068,462.562,200.731,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,553.718,200.676,480.343,285.925,418.5,324.211,503.674,456.662,645.113,459.566,536.139,244.788,621.463,303.649,736.208,321.323,527.298,436.083,494.979,468.439,0.0,0.0,0.0,0.0,553.914,409.499,0.0,0.0,0,0,530.315,191.854,550.956,180.063,462.568,200.754,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,553.705,200.677,483.109,283.094,421.379,321.335,503.665,456.652,645.115,459.612,536.221,244.815,621.485,303.682,733.401,321.314,527.239,436.063,494.917,465.558,0.0,0.0,0.0,0.0,553.856,409.517,0.0,0.0,0,0,530.303,191.856,550.942,180.088,462.539,200.743,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,553.72,200.674,480.318,285.964,421.396,324.245,503.671,456.692,645.132,459.588,533.312,244.794,621.479,303.645,736.235,321.337,524.435,436.09,492.005,468.435,0.0,0.0,0.0,0.0,553.812,409.55,0.0,0.0,0,0,530.292,191.844,550.958,180.072,459.817,200.728,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,553.706,200.661,480.347,286.011,421.351,324.281,503.689,456.664,645.134,459.623,536.143,244.826,621.511,303.671,736.218,321.377,527.245,436.108,494.931,468.466,0.0,0.0,0.0,0.0,553.842,409.561,0.0,0.0,0,0,530.295,191.841,550.946,180.034,462.545,200.738,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,553.723,200.655,483.078,288.88,421.394,324.259,503.689,456.679,645.15,459.619,536.229,247.662,621.592,303.692,736.244,321.423,527.258,436.052,494.935,465.538,0.0,0.0,0.0,0.0,553.862,409.514,0.0,0.0,0,0,530.276,191.826,550.955,180.03,459.814,200.71,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,553.706,200.653,480.313,288.864,421.424,327.24,503.712,456.736,645.132,459.584,533.259,244.83,621.535,303.63,736.21,321.414,527.245,436.025,494.927,465.492,0.0,0.0,0.0,0.0,553.839,409.485,0.0,0.0,0,0,530.297,191.823,550.949,180.006,462.537,200.735,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,553.702,200.654,480.297,288.923,421.377,327.245,503.752,456.659,645.145,459.604,533.256,247.634,621.525,300.777,736.261,324.214,527.236,436.048,492.046,465.553,0.0,0.0,0.0,0.0,553.828,409.495,0.0,0.0,0,0,530.3,191.809,550.961,180.022,462.538,200.739,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,553.702,200.671,480.258,288.871,421.409,327.189,503.756,456.675,645.118,459.576,533.177,244.867,621.471,300.779,736.249,324.21,527.357,436.05,497.905,465.516,0.0,0.0,0.0,0.0,553.94,409.505,0.0,0.0,0,0,530.302,191.787,550.956,180.029,462.551,200.75,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,551.017,200.676,480.257,288.884,421.4,327.216,503.797,456.728,645.133,459.581,530.412,244.868,621.513,300.784,736.266,324.219,527.354,436.045,497.897,465.514,0.0,0.0,0.0,0.0,553.94,409.492,0.0,0.0,0,0,530.299,191.8,550.928,180.035,462.535,200.736,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,551.021,200.679,480.253,288.894,421.404,327.215,503.786,456.764,645.131,459.582,533.199,244.895,621.523,303.601,736.245,324.213,527.277,436.087,494.945,468.44,0.0,0.0,0.0,0.0,553.868,409.514,0.0,0.0,0,0,530.315,191.81,550.936,180.059,462.554,200.726,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,553.702,200.671,480.312,288.902,424.282,330.11,503.85,456.69,645.113,459.579,533.253,244.884,621.565,303.642,736.295,324.216,527.357,436.134,497.889,468.52,0.0,0.0,0.0,0.0,553.947,409.539,0.0,0.0,0,0,530.318,191.806,550.926,180.061,462.565,200.747,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,553.705,200.698,480.298,288.873,421.435,324.285,503.786,456.7,645.119,459.56,533.271,247.656,621.604,303.669,736.29,324.219,527.308,436.157,495.001,471.431,0.0,0.0,0.0,0.0,553.875,409.556,0.0,0.0,0,0,530.307,191.797,550.915,180.093,462.548,200.747,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,553.707,200.719,480.273,288.84,424.276,327.198,503.804,456.717,645.114,459.568,533.208,244.827,621.597,303.653,736.282,321.438,527.314,436.179,497.875,471.446,0.0,0.0,0.0,0.0,553.862,409.576,0.0,0.0,0,0,530.3,194.637,0.0,0.0,462.551,200.758,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,553.698,200.71,480.279,286.014,421.437,327.248,503.812,456.756,645.112,459.572,530.414,244.767,621.518,303.646,736.232,324.236,527.338,436.147,0.0,0.0,0.0,0.0,0.0,0.0,553.873,409.559,0.0,0.0,0,0,530.322,191.837,0.0,0.0,462.582,200.782,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,553.695,200.705,480.275,288.847,421.408,327.223,503.88,456.782,645.172,459.573,533.191,244.848,621.559,303.624,736.226,324.229,530.208,436.216,500.858,474.304,0.0,0.0,0.0,0.0,556.812,409.581,0.0,0.0,0,0,530.313,191.838,0.0,0.0,462.578,200.775,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,553.699,200.706,480.308,288.832,421.438,327.201,503.817,456.762,645.159,459.562,533.23,244.84,621.445,303.604,736.215,324.235,527.373,436.143,500.788,471.392,0.0,0.0,0.0,0.0,553.919,409.524,0.0,0.0,0,0,530.32,191.846,0.0,0.0,462.573,200.776,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,551.023,200.711,480.33,288.864,424.283,327.19,503.787,456.718,645.18,459.534,533.281,244.896,621.558,303.663,736.225,324.256,527.357,436.168,497.929,471.438,0.0,0.0,0.0,0.0,553.921,409.545,0.0,0.0,0,0,530.31,191.85,0.0,0.0,462.577,200.761,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,551.016,200.701,480.291,288.881,421.415,330.096,503.84,456.704,645.178,459.562,533.224,244.876,621.559,303.66,736.22,324.284,527.438,436.177,500.859,471.431,0.0,0.0,0.0,0.0,556.76,409.564,0.0,0.0,0,0,530.307,191.823,0.0,0.0,462.592,200.755,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
