FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1369.1,268.255,1298.49,318.408,1330.8,324.294,1430.98,394.915,1498.72,342.047,1260.31,315.307,0.0,0.0,1466.18,342.059,0.0,0.0,1377.99,480.228,1516.2,427.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.31,247.895,0.0,0.0,1327.9,253.654,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1369.11,268.234,1298.51,318.431,1330.87,324.301,1433.81,394.859,1501.52,342.066,1260.24,315.357,0.0,0.0,1466.15,342.063,0.0,0.0,1378.01,480.226,1516.29,424.357,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.33,247.877,0.0,0.0,1327.9,253.642,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1369.12,268.266,1298.51,318.367,1330.86,324.252,1433.83,394.912,1498.69,344.894,1260.27,312.489,0.0,0.0,1460.35,344.915,0.0,0.0,1378.03,480.314,1516.32,421.399,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.33,247.891,0.0,0.0,1327.9,253.669,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1369.13,268.29,1301.34,318.407,1330.84,324.252,1430.99,394.884,1498.69,344.878,1260.32,315.316,1378.01,362.613,1463.24,344.842,0.0,0.0,1377.99,480.232,1516.25,424.304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.35,247.903,0.0,0.0,1327.92,253.645,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1369.12,268.286,1298.51,318.421,1330.88,324.249,1430.99,394.876,1498.69,344.851,1260.25,315.364,0.0,0.0,1460.31,344.851,1360.28,474.3,1377.98,480.116,1516.28,424.293,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.34,247.896,0.0,0.0,1327.93,253.65,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1369.13,268.295,1301.34,318.364,1330.88,324.248,1430.99,394.845,1501.51,342.071,1260.32,312.51,0.0,0.0,1466.28,342.002,1363.25,468.482,1377.96,480.145,1516.21,430.183,1589.93,533.327,0.0,0.0,0.0,0.0,0,0,1357.36,250.626,0.0,0.0,1327.93,253.655,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,1369.14,268.269,1301.34,318.375,1330.85,324.259,1431.0,392.067,1501.52,342.018,1260.31,312.528,0.0,0.0,0.0,0.0,1357.4,471.447,1377.92,480.125,1516.35,427.252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.36,247.896,0.0,0.0,1327.94,253.658,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,1369.13,268.263,1301.39,318.388,1330.87,324.277,1433.84,392.053,1501.55,342.016,1263.11,312.54,0.0,0.0,1463.3,342.021,0.0,0.0,1377.91,480.215,1516.23,427.285,1589.98,533.249,0.0,0.0,0.0,0.0,0,0,1357.36,247.897,0.0,0.0,1327.93,253.651,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,1369.15,268.271,1301.4,318.385,1330.86,324.238,1433.86,394.88,1501.54,342.043,1263.12,315.321,0.0,0.0,1460.35,342.071,1369.06,462.587,1377.99,477.273,1516.33,427.266,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.37,247.896,0.0,0.0,1327.93,253.661,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,1369.14,268.254,1301.4,318.433,1330.87,324.28,1433.84,394.86,1501.51,342.078,1263.12,315.375,0.0,0.0,1463.3,341.99,1369.12,465.543,1380.86,480.141,1516.2,427.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1357.36,247.892,0.0,0.0,1327.94,253.666,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
