FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,530.379,221.138,459.592,294.768,409.497,324.256,483.246,456.575,665.62,480.152,506.853,268.255,618.489,339.088,721.599,368.369,512.623,483.143,480.306,512.637,0.0,0.0,0.0,0.0,550.816,456.575,0.0,0.0,0,0,506.879,200.768,533.198,197.732,441.976,206.574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,530.388,221.15,459.586,294.825,409.486,324.31,486.126,456.637,665.653,480.124,509.644,268.335,618.54,341.813,721.578,368.374,512.597,483.163,480.311,512.671,0.0,0.0,0.0,0.0,550.793,456.594,0.0,0.0,0,0,506.868,200.779,533.189,197.72,441.952,206.558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,530.379,221.173,459.588,294.804,409.534,324.302,483.311,456.678,665.584,480.158,506.822,268.305,618.563,341.859,721.619,368.38,509.655,483.116,480.151,509.711,0.0,0.0,0.0,0.0,547.895,456.586,0.0,0.0,0,0,506.877,200.77,533.209,197.747,441.958,206.524,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,530.394,221.169,459.599,294.769,409.515,324.228,483.212,456.65,665.671,480.141,506.861,268.299,618.562,341.891,721.611,368.408,509.758,480.312,480.28,509.647,0.0,0.0,0.0,0.0,547.958,453.774,0.0,0.0,0,0,506.885,200.786,533.193,197.739,441.981,206.551,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,530.392,221.183,459.582,294.789,409.499,324.259,483.196,456.566,665.654,480.116,506.845,268.31,615.673,341.861,721.545,368.373,509.739,480.202,480.276,506.818,0.0,0.0,0.0,0.0,547.952,450.811,0.0,0.0,0,0,506.896,200.798,533.19,197.772,441.99,209.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,530.418,221.187,459.618,294.78,409.483,324.213,483.15,456.579,662.779,480.14,509.708,268.331,618.522,341.89,721.618,368.424,509.698,480.318,480.227,509.69,0.0,0.0,0.0,0.0,547.933,453.747,0.0,0.0,0,0,506.911,200.799,533.219,197.784,441.99,209.428,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,530.425,221.169,459.628,294.782,406.672,321.378,483.159,456.635,665.661,480.116,512.583,268.385,618.523,341.934,721.57,368.43,509.725,480.24,480.228,506.798,0.0,0.0,0.0,0.0,547.956,453.669,0.0,0.0,0,0,506.908,200.801,533.206,197.766,441.978,209.421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,530.438,221.185,459.682,294.783,406.637,321.332,483.174,456.625,668.487,480.086,512.685,268.438,618.504,341.972,718.777,368.434,506.824,480.302,474.378,506.83,0.0,0.0,0.0,0.0,547.879,453.798,0.0,0.0,0,0,506.886,200.806,533.203,197.828,439.144,206.508,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,530.445,221.183,459.669,294.781,406.675,321.366,483.155,456.64,665.639,480.092,512.625,268.399,612.738,341.935,718.705,368.475,509.65,483.16,477.292,512.609,0.0,0.0,0.0,0.0,547.917,456.583,0.0,0.0,0,0,506.906,203.533,533.234,197.754,441.942,209.431,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,530.446,221.192,459.679,294.797,406.633,321.324,483.142,456.591,665.639,477.327,515.539,271.177,615.659,342.004,718.671,368.505,506.771,480.318,474.327,506.856,0.0,0.0,0.0,0.0,545.016,453.739,0.0,0.0,0,0,509.635,203.54,533.229,197.784,441.989,209.455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
