FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1369.14,265.368,1298.47,318.437,1328.02,327.253,1430.97,409.459,1498.71,347.825,1260.29,315.36,1380.87,365.446,1463.33,344.826,1377.93,456.721,1392.63,474.316,1516.19,433.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.36,247.631,0.0,0.0,1330.8,247.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1369.14,265.436,1298.49,318.433,1328.01,330.156,1430.91,409.512,1498.65,350.7,1260.33,315.296,1378.03,365.432,1463.23,344.872,1375.07,456.727,1386.82,474.352,1513.38,433.03,1586.8,530.339,0.0,0.0,0.0,0.0,0.0,0.0,1357.38,247.647,0.0,0.0,1330.81,247.858,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1369.16,265.419,1298.46,318.386,1328.0,330.122,1428.07,409.558,1498.71,350.694,1260.34,312.452,1380.84,365.473,1463.27,344.857,1377.91,456.656,1392.62,471.421,1513.37,433.24,1589.85,533.249,0.0,0.0,0.0,0.0,0.0,0.0,1357.39,247.626,0.0,0.0,1330.81,247.822,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1369.12,265.439,1298.52,318.398,1327.99,330.142,1428.09,409.581,1498.68,347.875,1263.16,312.476,0.0,0.0,1466.25,342.071,1377.9,456.673,1389.69,474.309,1513.38,433.191,1586.92,533.214,0.0,0.0,0.0,0.0,0.0,0.0,1357.38,247.648,0.0,0.0,1330.8,247.797,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1369.08,265.411,1298.46,318.433,1330.76,330.121,1430.94,409.528,1501.52,347.812,1260.27,315.327,0.0,0.0,1469.05,341.979,1375.06,456.726,1386.81,474.355,1513.34,433.113,1586.84,530.345,0.0,0.0,0.0,0.0,0.0,0.0,1357.34,247.612,0.0,0.0,1330.8,247.79,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1369.07,265.417,1298.46,318.427,1330.75,327.216,1430.89,409.51,1498.71,350.69,1260.31,315.344,1380.85,365.486,1463.3,344.819,1375.02,456.761,1389.7,471.428,1513.34,433.096,1586.81,530.279,0.0,0.0,0.0,0.0,0.0,0.0,1357.32,244.917,0.0,0.0,1330.81,247.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,1369.05,265.404,1298.43,318.417,1327.95,327.189,1430.93,409.449,1498.67,350.717,1263.12,315.357,1380.86,365.522,1463.33,342.085,1374.93,459.61,1383.87,474.397,1513.36,430.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.3,244.913,0.0,0.0,1330.8,247.81,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,1369.03,265.393,1298.44,318.44,1327.94,327.153,1430.88,409.462,1498.68,347.876,1263.13,315.392,1378.03,365.515,1466.17,342.056,1374.99,459.654,1383.87,477.272,1513.36,430.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.29,244.917,0.0,0.0,1330.8,247.829,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,1369.04,265.422,1298.46,318.401,1327.96,324.336,1430.88,406.689,1501.52,347.82,1260.34,315.32,1377.97,365.503,1466.13,342.047,1374.99,459.648,1386.74,477.3,1513.28,427.31,1584.01,527.373,0.0,0.0,0.0,0.0,0.0,0.0,1357.31,247.637,0.0,0.0,1330.79,247.838,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,1369.05,265.436,1298.48,318.434,1327.99,327.188,1430.88,409.452,1501.52,347.79,1263.13,315.347,1377.99,365.53,1463.32,342.085,1372.06,462.563,1380.96,480.151,1513.37,433.02,1584.0,527.425,0.0,0.0,0.0,0.0,0.0,0.0,1357.29,247.64,0.0,0.0,1330.78,247.863,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
