FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1427.95,695.189,1442.73,859.983,1321.99,856.976,1233.71,1007.1,0.0,0.0,1566.21,865.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.53,671.572,1460.41,671.599,1372.02,701.002,1498.66,712.726,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
1,2,1427.96,695.183,1442.71,859.984,1321.97,856.974,1233.68,1010.03,0.0,0.0,1566.21,868.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.52,671.566,1460.4,671.593,1372.02,701.011,1498.65,712.728,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
2,2,1427.94,695.182,1442.71,859.96,1321.97,856.958,1233.73,1007.08,0.0,0.0,1563.48,865.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.52,671.565,1460.4,671.587,1372.02,701.004,1498.65,712.693,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3,2,1427.93,695.201,1442.72,859.969,1321.99,856.976,1233.74,1007.12,0.0,0.0,1563.47,865.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.51,671.57,1460.39,671.6,1372.01,701.025,1498.64,712.687,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
4,2,1427.93,695.203,1442.72,859.99,1322.0,856.989,1233.74,1007.13,0.0,0.0,1566.21,865.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.51,671.579,1460.37,671.606,1372.0,701.021,1498.64,712.68,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
5,2,1427.92,695.199,1442.72,859.982,1322.0,856.991,1233.74,1007.15,0.0,0.0,1566.21,865.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.5,671.585,1460.37,671.596,1372.01,701.021,1498.63,712.656,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6,2,1427.93,695.202,1442.72,859.967,1322.0,856.99,1233.71,1007.13,0.0,0.0,1563.47,865.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.5,671.586,1460.38,671.6,1372.01,701.025,1498.63,712.661,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
7,2,1427.94,695.199,1442.72,859.978,1322.01,856.984,1233.73,1007.11,0.0,0.0,1563.47,865.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.51,671.579,1460.39,671.596,1372.01,701.035,1498.62,712.684,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8,2,1427.94,695.197,1442.73,859.994,1322.03,857.005,1233.7,1010.02,0.0,0.0,1566.2,865.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.51,671.578,1460.4,671.608,1372.01,701.038,1498.62,712.696,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
9,2,1427.94,695.192,1442.72,859.977,1321.98,856.987,1233.68,1010.06,0.0,0.0,1563.48,865.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.51,671.562,1460.4,671.58,1372.02,701.025,1498.64,712.68,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
10,2,1427.94,695.187,1442.73,859.985,1321.98,857.004,0.0,0.0,0.0,0.0,1566.21,865.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.53,671.545,1463.24,671.578,1372.03,701.034,1498.66,712.741,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
11,2,1427.95,695.189,1442.74,859.974,1322.0,856.995,0.0,0.0,0.0,0.0,1566.21,865.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.54,671.549,1463.24,671.586,1372.05,701.042,1498.66,712.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
12,2,1427.95,695.187,1442.75,859.978,1322.01,856.981,0.0,0.0,0.0,0.0,1566.23,865.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.53,671.546,1463.25,671.586,1372.04,701.048,1498.67,712.755,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
13,2,1427.93,695.172,1442.75,859.978,1322.02,856.979,1233.63,1012.95,0.0,0.0,1566.21,865.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.54,671.536,1463.26,671.571,1372.06,701.012,1498.69,712.79,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
14,2,1427.94,695.157,1445.49,859.975,1322.05,856.973,0.0,0.0,0.0,0.0,1566.21,865.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.55,671.512,1463.28,671.56,1372.08,700.963,1498.69,712.785,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
15,2,1427.93,695.152,1445.48,859.977,1322.03,856.978,0.0,0.0,0.0,0.0,1566.22,865.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.56,671.517,1463.27,671.558,1372.1,698.163,1498.69,712.793,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
16,2,1427.94,695.171,1445.5,859.955,1324.86,856.929,1233.74,1004.19,0.0,0.0,1566.22,865.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.57,671.52,1463.32,671.577,1374.83,698.117,1498.71,715.568,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
17,2,1427.98,695.134,1445.5,859.97,1322.01,856.986,1233.68,1010.03,0.0,0.0,1566.25,865.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.59,671.51,1463.34,671.547,1374.85,698.129,1498.72,715.575,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
18,2,1427.99,695.147,1445.51,859.965,1322.07,856.944,1233.7,1007.13,0.0,0.0,1566.24,868.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.59,671.512,1463.35,671.552,1374.85,698.112,1498.7,715.581,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
19,2,1428.0,695.159,1445.51,859.961,1324.87,856.947,1233.69,1010.01,0.0,0.0,1566.22,865.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.6,671.512,1466.13,671.58,1374.85,698.11,1498.7,715.602,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
20,2,1428.02,695.141,1445.52,859.984,1324.9,856.954,1233.68,1007.13,0.0,0.0,1566.25,868.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1401.61,671.506,1466.14,671.574,1374.87,698.099,1498.73,715.589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
