FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1430.95,695.18,1425.01,806.893,1330.94,809.949,0.0,0.0,0.0,0.0,1519.1,798.093,0.0,0.0,1604.52,986.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.49,674.624,1451.48,677.438,1374.87,700.996,1472.11,695.212,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1430.93,695.146,1425.02,798.16,1330.96,806.89,0.0,0.0,1174.87,927.523,1516.34,792.326,0.0,0.0,1607.48,986.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.47,677.404,1451.48,677.463,1374.87,701.015,1472.13,695.263,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1430.92,695.139,1425.09,798.131,1333.85,804.003,0.0,0.0,0.0,0.0,1516.34,792.252,1583.96,909.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.5,677.419,1451.48,677.507,1374.87,701.012,1472.14,698.042,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1430.94,695.123,1425.1,795.203,1333.85,804.036,0.0,0.0,0.0,0.0,1516.31,789.414,1580.97,904.099,1595.73,980.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.5,677.424,1451.5,677.508,1374.86,701.028,1472.12,698.03,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1430.94,695.101,1425.05,795.141,1333.85,801.036,0.0,0.0,0.0,0.0,1516.31,792.198,0.0,0.0,1592.8,980.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.49,674.584,1451.5,677.431,1374.86,700.961,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1430.95,695.119,1425.0,792.297,1333.76,798.157,0.0,0.0,0.0,0.0,1516.33,789.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.49,674.611,1451.5,677.453,1374.84,701.009,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1430.93,695.115,1424.99,798.112,1330.93,806.889,0.0,0.0,0.0,0.0,1516.34,792.272,0.0,0.0,1595.72,995.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.49,674.605,1451.48,677.44,1374.84,701.015,1472.11,695.222,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1430.92,695.073,1424.91,792.342,1330.93,798.084,0.0,0.0,0.0,0.0,1516.28,792.32,0.0,0.0,1589.85,995.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.51,674.541,1451.49,677.409,1374.84,700.972,1472.11,697.991,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1430.88,695.095,1424.97,792.34,1330.84,798.082,0.0,0.0,0.0,0.0,1516.34,795.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.46,674.551,1451.48,677.406,1374.82,701.031,1472.11,695.27,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1430.89,695.122,1424.96,801.029,1330.82,801.103,0.0,0.0,0.0,0.0,1516.35,798.135,1583.91,927.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1404.45,674.561,1451.5,677.475,1372.09,701.021,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
