FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1372.01,721.584,1351.39,836.42,1224.91,845.269,0.0,0.0,0.0,0.0,1472.12,833.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.89,695.039,1398.57,695.235,1289.64,715.796,1427.95,721.595,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1371.95,721.572,1351.44,836.435,1224.9,848.18,0.0,0.0,0.0,0.0,1472.21,833.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.85,694.966,1398.55,695.209,1289.62,715.724,1427.94,721.57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1371.96,721.566,1351.43,836.399,1224.92,848.128,0.0,0.0,0.0,0.0,1472.16,833.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.85,692.292,1398.55,695.204,1289.61,715.724,1427.94,721.563,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1369.17,721.573,1351.42,836.401,1224.92,848.203,0.0,0.0,0.0,0.0,1472.11,830.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.84,694.974,1398.54,695.218,1289.63,715.75,1427.96,721.556,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,1371.95,721.555,1351.4,836.335,1227.78,848.155,0.0,0.0,0.0,0.0,1472.06,830.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.85,694.972,1398.55,695.218,1289.63,715.753,1427.97,721.554,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1369.13,721.555,1351.4,836.359,1224.93,848.14,0.0,0.0,0.0,0.0,1472.1,830.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.82,694.988,1398.52,695.22,1289.6,715.749,1427.93,718.819,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,1369.11,721.563,1351.42,836.443,1224.9,851.043,0.0,0.0,0.0,0.0,1472.17,833.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.81,694.988,1398.51,695.215,1289.6,715.737,1427.94,718.822,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1369.09,721.559,1351.41,836.441,1224.9,851.042,0.0,0.0,0.0,0.0,1472.18,833.358,0.0,0.0,1542.87,1074.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.004,1398.49,695.213,1289.59,715.732,1425.21,718.803,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1369.08,721.569,1351.39,836.387,1224.91,851.05,0.0,0.0,0.0,0.0,1472.08,830.475,0.0,0.0,1542.81,1060.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.021,1398.47,695.218,1289.6,715.738,1427.92,718.796,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1369.09,721.562,1351.42,836.387,1227.79,848.163,0.0,0.0,0.0,0.0,1472.13,830.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.007,1398.49,695.21,1286.83,715.721,1427.93,718.802,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1369.07,721.559,1351.43,836.426,1227.8,848.18,0.0,0.0,0.0,0.0,1472.14,833.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.011,1398.48,695.211,1289.59,715.717,1427.92,718.81,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1369.07,721.56,1351.44,836.467,1224.91,851.034,0.0,0.0,0.0,0.0,1472.18,833.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.78,695.014,1398.48,695.216,1286.82,715.728,1427.92,718.807,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,2,1369.07,721.562,1351.42,836.423,1224.93,848.174,0.0,0.0,0.0,0.0,1472.14,833.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.021,1398.47,695.223,1286.82,715.729,1427.92,718.793,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,2,1369.07,721.562,1351.43,836.448,1224.94,848.178,0.0,0.0,0.0,0.0,1472.18,833.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.79,695.018,1398.47,695.221,1286.82,715.731,1427.92,718.793,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,2,1369.07,721.561,1351.44,836.447,1224.91,848.134,0.0,0.0,0.0,0.0,1472.21,833.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1333.78,695.008,1398.47,695.214,1286.83,715.718,1427.92,718.803,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
