FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,594.952,294.93,512.685,365.618,456.801,406.68,515.605,556.852,0.0,0.0,574.452,338.878,653.934,403.73,762.727,424.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.393,286.041,597.902,277.232,506.769,291.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.59,256.603,1354.45,315.474,1351.56,321.404,1401.63,409.66,1480.93,386.099,1360.29,306.577,1398.66,362.529,1457.43,341.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.77,247.601,0.0,0.0,1357.4,250.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.19,686.221,1419.16,798.158,0.0,0.0,0.0,0.0,0.0,0.0,1519.16,792.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.55,662.738,1445.58,668.454,1357.32,674.606,1475.16,692.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,594.966,294.968,515.531,368.378,456.8,409.482,518.505,556.765,0.0,0.0,574.447,338.889,653.873,400.729,762.711,421.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.418,288.815,597.936,280.083,506.784,291.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.59,256.542,1354.41,315.47,1351.55,324.215,1404.44,409.691,1481.0,386.053,1360.24,303.679,1401.56,359.623,1463.27,341.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.58,244.911,0.0,0.0,1357.42,250.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.2,683.374,1422.04,795.143,1321.99,798.137,0.0,0.0,0.0,0.0,1519.19,792.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.57,662.734,1445.59,668.442,1357.36,677.436,1478.0,692.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,594.936,294.996,515.527,368.418,459.585,406.67,521.457,562.696,0.0,0.0,574.432,338.982,656.815,394.944,762.77,421.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.392,286.035,597.922,280.126,506.774,291.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.59,256.573,1354.37,315.474,1354.29,324.248,1404.5,412.423,1483.92,385.99,1357.29,303.663,1401.55,356.67,1463.25,341.944,1398.59,456.639,1395.58,468.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.58,244.924,0.0,0.0,1357.43,250.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.22,683.347,1422.1,789.284,1324.98,792.201,0.0,0.0,1160.13,1004.23,1519.13,789.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.59,662.722,1445.61,668.456,1357.36,677.481,1475.18,692.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,594.95,294.982,518.524,368.455,459.597,409.503,524.391,568.516,0.0,0.0,577.318,339.02,662.708,400.809,762.784,418.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.397,286.017,597.938,280.1,506.755,291.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6,256.539,1354.44,315.513,1354.3,324.286,1404.47,409.7,1483.85,386.042,1360.24,306.584,1401.59,359.544,1463.28,341.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.58,244.905,0.0,0.0,1357.42,250.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.22,683.383,1422.13,792.242,1325.0,795.165,0.0,0.0,0.0,0.0,1519.17,792.244,1657.58,974.769,1610.36,924.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.58,662.736,1445.61,668.45,1357.37,674.619,1478.04,692.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,594.951,294.979,518.514,368.396,459.646,406.7,515.589,562.709,0.0,0.0,574.52,338.972,662.726,397.802,762.714,415.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.381,286.027,597.933,280.095,506.754,291.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.59,256.563,1354.42,315.458,1351.53,321.423,1404.5,412.425,1483.87,386.092,1360.28,303.694,1401.56,359.559,1463.28,341.901,1398.63,456.692,1395.56,468.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.58,247.597,0.0,0.0,1357.42,250.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.24,686.195,1422.11,789.335,1324.89,789.335,0.0,0.0,1160.09,1021.81,1519.17,789.396,1657.47,977.611,1610.42,924.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.6,662.756,1445.62,668.472,1357.39,677.448,1478.0,692.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,594.967,294.953,518.456,368.388,459.638,406.708,515.605,562.68,0.0,0.0,574.487,338.937,662.679,400.736,762.701,418.405,598.038,553.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.386,286.008,597.941,277.249,506.75,291.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6,256.598,1354.4,315.418,1351.56,321.359,1404.46,409.706,1483.86,386.096,1357.38,303.659,1401.42,359.594,1457.39,341.962,1398.54,456.728,1392.69,468.48,1489.76,456.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,247.605,0.0,0.0,1357.43,250.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.24,686.194,1422.08,789.399,1322.0,789.354,0.0,0.0,0.0,0.0,1519.19,792.268,1654.52,977.681,1610.34,915.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.6,662.749,1445.63,668.475,1357.37,677.491,1477.97,692.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,594.971,294.961,515.522,368.487,459.602,409.603,524.344,568.49,0.0,0.0,574.369,338.966,659.764,392.033,762.755,415.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.38,286.014,597.929,280.062,506.748,291.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6,259.479,1354.38,315.416,1351.5,321.344,1407.38,409.741,1486.81,386.021,1357.4,303.687,1398.64,362.389,1457.44,341.958,1398.52,456.643,1392.66,468.444,1489.72,456.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,247.642,0.0,0.0,1357.42,250.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.03,683.384,1422.1,789.406,1324.88,792.257,0.0,0.0,1160.1,1021.91,1519.19,789.431,1654.53,974.72,1610.34,912.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.61,662.76,1445.64,668.468,1357.42,677.498,1477.98,692.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,594.978,294.978,515.532,368.455,456.791,409.543,515.563,568.522,0.0,0.0,574.487,338.977,662.747,394.873,762.848,415.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.393,286.038,597.952,280.081,506.754,291.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6,256.603,1354.41,315.389,1351.56,321.32,1404.39,409.726,1481.02,386.088,1357.38,303.633,1398.64,359.632,1457.45,341.891,1398.43,453.7,1392.59,462.6,1489.78,453.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,247.62,0.0,0.0,1357.44,250.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.02,686.236,1422.02,792.222,1319.08,795.203,0.0,0.0,1157.21,1024.8,1516.38,789.385,1651.65,974.625,1607.49,915.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.6,665.545,1445.64,668.469,1357.42,677.485,1475.19,692.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,594.968,294.941,515.551,368.437,459.573,409.605,518.552,565.572,0.0,0.0,574.429,338.896,665.609,400.72,762.904,415.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.405,286.027,597.941,277.234,506.783,291.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6,259.501,1354.33,315.393,1351.53,321.318,1401.61,412.451,1480.98,386.115,1354.47,303.667,1398.49,362.432,1454.53,341.909,1395.61,456.657,1389.7,468.503,1492.64,453.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.62,247.658,0.0,0.0,1357.46,250.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.04,686.226,1422.07,792.246,1319.11,792.246,0.0,0.0,1160.14,1024.83,1519.18,792.309,1648.67,974.66,1604.61,910.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.63,662.766,1445.65,668.468,1357.43,677.448,1477.98,692.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,594.989,294.919,515.543,368.395,459.576,409.492,521.401,565.611,0.0,0.0,574.445,338.919,665.568,394.937,762.889,415.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.423,286.011,597.943,277.192,506.753,291.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.61,259.456,1354.37,315.438,1354.28,321.375,1404.46,412.449,1483.85,386.114,1354.5,306.57,1398.48,362.442,1454.53,341.907,1395.55,456.638,1386.78,471.392,1489.8,456.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.62,247.625,0.0,0.0,1357.46,250.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.06,683.382,1422.09,792.324,1322.0,792.315,0.0,0.0,1163.01,1024.75,1519.2,792.3,1648.67,971.701,1607.48,909.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.63,662.752,1445.66,668.454,1357.42,677.438,1477.98,692.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
