FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,553.912,194.751,497.958,271.157,436.138,306.575,492.067,442.028,645.13,456.583,553.856,233.022,645.056,291.731,748.049,318.277,562.691,436.118,524.33,462.654,0.0,0.0,0.0,0.0,609.734,409.683,0.0,0.0,0.0,0.0,530.415,182.96,553.995,174.154,474.357,200.622,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0,553.892,194.787,497.941,271.184,436.098,309.551,500.88,447.9,645.16,456.593,553.819,230.147,642.128,291.762,745.188,318.32,562.664,436.19,521.498,468.481,0.0,0.0,0.0,0.0,609.748,409.668,0.0,0.0,0.0,0.0,530.414,182.992,553.991,174.183,474.376,200.601,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,0,553.902,194.755,497.959,271.172,436.098,309.512,497.869,444.921,647.913,456.565,553.871,232.985,642.083,291.818,745.165,318.327,568.508,436.012,527.226,459.694,0.0,0.0,0.0,0.0,609.79,409.604,0.0,0.0,0.0,0.0,530.408,182.96,553.976,174.146,474.307,200.576,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,0,553.886,194.786,494.985,268.451,436.053,309.569,503.717,447.856,645.187,456.628,550.999,230.101,639.172,291.776,748.041,318.321,562.617,436.044,524.367,459.754,0.0,0.0,0.0,0.0,606.778,409.631,0.0,0.0,0.0,0.0,530.417,183.007,553.944,174.158,471.46,200.551,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,0,553.887,194.797,494.967,268.416,436.042,306.6,503.721,442.038,647.99,456.642,553.763,230.129,639.231,291.763,745.179,318.356,562.668,436.071,524.423,462.592,0.0,0.0,0.0,0.0,606.79,409.668,0.0,0.0,0.0,0.0,530.404,182.971,553.971,174.186,471.434,200.534,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,0,553.861,194.765,494.922,271.171,436.034,309.561,500.852,442.021,648.028,456.715,550.964,232.987,639.188,291.762,745.222,318.417,562.644,439.011,521.481,468.467,0.0,0.0,0.0,0.0,606.833,412.519,0.0,0.0,0.0,0.0,530.368,182.968,553.929,174.135,471.456,200.56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,0,553.803,194.779,491.99,271.16,433.201,309.537,495.009,441.936,648.078,456.631,550.961,230.148,642.067,291.754,745.16,318.399,571.418,436.052,527.408,459.648,0.0,0.0,0.0,0.0,612.702,409.715,0.0,0.0,0.0,0.0,530.294,182.948,553.894,174.162,468.473,200.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,0,553.731,194.774,489.103,268.332,433.144,306.603,503.75,442.039,648.062,456.612,550.882,227.196,639.157,291.873,742.216,318.454,574.412,436.2,530.397,462.679,0.0,0.0,0.0,0.0,618.557,412.522,0.0,0.0,0.0,0.0,530.272,180.135,553.873,174.189,468.448,200.514,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,0,551.003,197.536,489.095,268.414,433.11,309.56,500.895,439.073,648.156,456.529,550.906,230.119,636.232,294.715,742.099,321.315,571.546,436.141,530.233,462.619,0.0,0.0,0.0,0.0,618.488,412.495,0.0,0.0,0.0,0.0,530.213,180.136,553.802,174.202,462.71,197.83,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
9,0,550.987,194.785,486.233,268.37,433.051,309.477,500.781,439.0,651.049,456.623,550.843,230.052,639.164,294.882,742.124,324.259,574.333,436.179,527.435,462.649,0.0,0.0,0.0,0.0,618.565,412.486,0.0,0.0,0.0,0.0,530.174,180.107,553.71,174.212,462.592,197.771,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
