FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1410.27,259.553,1354.29,315.328,1360.31,318.488,1413.24,412.717,1480.94,388.933,1345.51,303.678,1398.55,365.498,1466.28,341.95,1392.67,453.746,1395.57,462.626,1492.66,468.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.51,247.659,0.0,0.0,1375.05,250.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1410.29,259.511,1357.43,315.376,1360.29,321.284,1413.3,412.679,1480.95,388.903,1357.34,303.684,1401.58,365.465,1469.05,341.91,1398.58,453.796,1398.52,465.515,1492.66,465.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.48,247.658,0.0,0.0,1375.04,250.651,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1407.45,259.517,1354.39,315.306,1360.28,321.268,1416.22,415.454,1480.94,388.936,1348.49,300.764,1398.64,365.421,1466.28,341.918,0.0,0.0,1395.62,462.557,1492.61,465.568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.5,247.646,0.0,0.0,1375.07,250.648,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1407.44,262.4,1351.55,315.279,1360.28,321.264,1413.26,412.723,1480.91,388.96,1345.51,300.709,1398.6,365.457,1466.27,341.92,0.0,0.0,1389.69,459.719,1489.82,462.646,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.5,247.688,0.0,0.0,1375.05,250.657,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1410.28,259.542,1351.51,312.498,1360.24,318.518,1413.21,415.551,1480.91,388.953,1342.6,297.825,1398.62,365.478,1466.26,341.937,0.0,0.0,1389.71,462.547,1492.62,465.488,1557.43,577.414,0.0,0.0,0.0,0.0,0,0,1401.5,247.675,0.0,0.0,1375.04,250.669,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,1410.28,262.463,1351.53,315.315,1360.28,321.311,1416.21,415.596,1480.95,388.9,1342.64,300.731,1398.63,365.436,1466.26,341.931,1383.88,450.826,1386.77,462.538,1492.65,462.659,1557.48,589.126,0.0,0.0,0.0,0.0,0,0,1401.53,247.728,0.0,0.0,1375.05,250.653,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1407.45,262.393,1354.36,315.291,1363.19,321.334,1416.2,415.514,1480.95,388.906,1345.59,300.692,1398.6,365.36,1466.25,341.916,0.0,0.0,1386.78,459.653,1492.74,465.503,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.51,247.691,0.0,0.0,1375.06,250.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1407.45,259.558,1354.39,315.293,1360.36,321.346,1416.25,415.512,1480.98,388.888,1348.46,300.698,1398.64,365.353,1466.27,341.917,0.0,0.0,1389.72,459.765,1492.69,462.638,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.52,247.671,0.0,0.0,1375.06,250.654,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1410.28,259.527,1357.3,315.337,1363.2,321.338,1416.21,415.575,1480.98,388.898,1351.53,303.612,1401.46,365.36,1466.29,341.909,1392.65,453.737,1395.53,459.782,1492.68,462.647,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.52,247.658,0.0,0.0,1375.06,250.666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,1410.29,262.384,1354.52,315.329,1363.2,321.337,1416.21,415.551,1480.98,388.882,1351.44,300.766,1401.41,365.345,1466.3,341.908,1389.74,456.725,1392.67,468.466,1492.66,462.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1401.53,247.68,0.0,0.0,1375.07,250.657,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
