FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1422.11,718.785,1424.98,874.689,1304.43,877.501,0.0,0.0,0.0,0.0,1545.72,877.592,1563.26,1048.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,700.997,1445.77,706.821,1366.21,736.358,1480.96,739.321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1422.1,718.78,1424.97,874.678,1304.42,877.523,0.0,0.0,0.0,0.0,1545.73,877.601,1563.26,1048.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.53,700.953,1445.77,703.989,1366.18,736.327,1480.98,739.289,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1422.12,718.792,1424.97,877.475,1304.44,877.521,0.0,0.0,0.0,0.0,1545.7,877.588,1563.25,1045.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,701.019,1445.77,706.827,1366.19,736.356,1480.95,739.322,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1422.12,718.791,1424.97,877.508,1304.42,877.534,0.0,0.0,0.0,0.0,1545.72,877.622,1563.29,1048.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,701.022,1448.45,706.834,1366.2,739.103,1480.98,739.303,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,1422.1,718.777,1424.95,877.515,1304.4,877.589,0.0,0.0,0.0,0.0,1545.7,877.597,1563.25,1042.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.53,700.978,1448.45,706.824,1366.2,736.365,1481.0,739.317,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1422.1,718.779,1424.96,877.531,1304.4,877.6,1236.71,1036.53,0.0,0.0,1545.69,877.606,1563.22,1045.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,700.981,1445.77,703.995,1366.18,736.363,1481.02,739.318,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,1422.11,718.803,1424.97,877.514,1304.44,877.519,0.0,0.0,0.0,0.0,1545.71,877.641,1563.25,1045.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.51,701.05,1448.44,706.852,1366.21,739.11,1481.0,739.328,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1422.12,718.794,1424.98,877.532,1304.43,877.514,0.0,0.0,0.0,0.0,1545.74,880.41,1563.25,1048.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,701.053,1448.45,706.844,1366.22,739.13,1480.99,739.339,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1422.12,718.786,1424.97,877.488,1304.44,877.516,1239.58,1027.72,0.0,0.0,1545.74,877.611,1563.28,1045.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.52,701.014,1445.77,703.986,1366.2,739.132,1480.98,739.313,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1422.12,718.756,1424.98,877.483,1304.44,877.545,0.0,0.0,0.0,0.0,1545.73,877.581,1563.28,1042.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.53,700.989,1445.77,703.965,1366.2,739.136,1480.96,739.33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1422.13,718.772,1424.99,877.485,1304.45,877.505,1236.79,1033.58,0.0,0.0,1545.75,877.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.54,701.017,1448.47,706.822,1369.06,739.119,1481.0,739.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1422.13,718.762,1425.02,877.502,1307.21,877.494,0.0,0.0,0.0,0.0,1545.75,880.397,1563.31,1045.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1398.54,701.032,1448.48,706.859,1369.09,739.128,1483.85,739.345,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
