FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,598.081,247.635,503.755,315.337,433.074,341.883,483.193,527.256,668.705,521.408,574.378,285.954,624.518,383.13,721.586,391.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.308,238.848,597.922,224.267,500.849,244.846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,598.089,247.614,503.767,315.366,433.056,341.948,483.236,527.352,668.708,521.406,574.422,285.943,624.526,385.909,721.604,391.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.313,238.851,597.91,224.226,500.861,244.879,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,598.085,247.621,503.809,315.374,433.071,341.933,483.206,527.271,671.529,518.534,574.474,285.997,624.5,383.152,721.626,391.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.312,238.84,597.896,224.218,500.849,244.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,598.053,247.648,503.783,315.356,433.071,341.911,483.111,527.219,671.508,518.538,574.429,285.937,624.359,383.061,721.591,391.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.254,238.929,597.882,224.247,500.855,244.878,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,598.061,247.633,503.819,315.374,433.054,341.935,483.146,527.218,668.7,521.391,574.486,285.981,624.399,383.061,721.551,391.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.283,238.875,597.884,224.202,500.841,244.867,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,598.088,247.657,503.803,315.372,433.081,341.953,483.206,524.454,668.687,521.421,574.435,285.973,624.554,383.112,721.629,391.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.291,238.856,597.902,224.189,500.856,244.844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,598.078,247.656,503.785,315.338,433.052,341.924,483.175,527.233,668.683,521.383,574.402,285.931,624.493,383.069,721.594,391.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.293,238.886,597.913,224.21,500.862,244.851,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,598.081,247.652,503.803,315.358,433.055,341.952,483.191,527.219,668.71,521.436,574.397,285.976,624.441,383.106,721.572,391.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.287,238.848,597.886,224.181,500.837,244.851,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,598.085,247.661,503.796,315.343,433.066,341.929,483.204,527.229,671.473,521.387,574.383,285.939,624.468,383.138,721.59,391.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.288,238.846,597.919,224.181,500.847,244.853,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,598.061,247.666,503.81,315.367,433.067,341.937,483.226,527.26,671.489,521.43,574.453,285.968,624.444,383.126,721.589,391.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.27,238.89,597.895,224.209,500.835,244.844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,598.097,247.616,503.73,315.33,433.07,341.953,483.22,527.29,671.557,521.396,574.314,283.037,624.461,383.115,721.606,391.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.288,238.86,597.906,224.136,500.83,244.854,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,598.078,247.6,503.768,315.34,433.041,341.921,483.219,527.282,668.676,521.443,574.423,285.923,624.46,383.134,721.593,391.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.266,238.91,597.873,224.155,500.848,244.847,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,598.071,247.599,503.738,315.376,430.26,341.981,483.196,527.267,668.664,521.415,574.361,285.945,624.464,383.113,721.56,391.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.264,238.891,597.862,224.149,500.842,244.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,598.068,247.616,503.787,315.417,433.037,341.987,483.22,527.225,671.488,521.429,574.434,286.011,624.448,383.134,718.796,391.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.285,238.885,597.88,224.186,500.844,244.872,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,598.07,247.611,503.792,315.414,430.259,342.01,483.27,527.276,668.697,521.418,574.451,286.008,624.49,383.177,721.571,391.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.291,238.914,597.873,224.197,500.848,244.841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,598.069,247.639,503.81,315.434,433.049,341.978,483.24,527.281,668.616,521.445,574.524,288.848,624.413,385.93,721.571,391.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.297,238.924,597.877,224.255,500.829,244.837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,598.083,247.634,503.805,315.397,433.061,341.951,483.222,527.302,668.612,521.472,574.468,286.007,624.43,383.18,721.584,391.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.303,238.919,597.865,224.238,500.819,244.801,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
