FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,2,1416.15,698.004,1445.56,854.068,1330.79,854.082,1269.04,1015.91,0.0,0.0,1563.27,854.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1395.55,680.417,1445.65,674.457,0.0,0.0,1495.71,709.797,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1416.22,695.28,1445.53,856.875,1330.79,856.897,0.0,0.0,0.0,0.0,1563.27,856.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1395.57,683.312,1445.66,674.483,0.0,0.0,1495.76,709.878,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1416.13,698.006,1445.56,856.911,1330.75,856.913,0.0,0.0,0.0,0.0,1563.41,856.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1395.53,680.436,1445.64,671.736,0.0,0.0,1495.74,706.889,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1413.23,695.231,1445.5,854.034,1330.79,853.986,1277.86,1018.9,0.0,0.0,1560.38,856.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.67,680.392,1445.55,671.653,0.0,0.0,1495.7,703.968,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,1413.22,695.224,1445.54,853.971,1330.81,854.012,0.0,0.0,0.0,0.0,1563.25,853.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.67,680.398,1445.55,671.649,0.0,0.0,1495.71,703.965,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1413.27,695.271,1445.67,856.94,1330.8,856.857,0.0,0.0,0.0,0.0,1566.33,857.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1395.49,680.405,1445.58,671.692,0.0,0.0,1495.72,706.841,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,1410.34,695.244,1445.6,854.076,1330.83,853.957,1266.11,1012.96,0.0,0.0,1563.3,856.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.64,680.423,1445.52,671.679,0.0,0.0,1495.69,706.874,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1410.3,695.245,1442.69,851.103,1330.88,848.191,1263.19,1004.14,0.0,0.0,1557.46,854.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.6,680.406,1445.49,671.654,0.0,0.0,1495.65,706.864,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1410.32,695.235,1445.49,853.985,1330.84,851.069,1260.31,1004.23,0.0,0.0,1560.41,856.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.62,680.411,1445.5,671.661,0.0,0.0,1495.68,706.865,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1410.35,695.256,1445.58,853.978,1330.91,853.94,1260.29,1004.23,0.0,0.0,1560.41,854.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.61,680.409,1445.51,671.68,0.0,0.0,1495.66,706.93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1410.34,695.283,1445.53,853.952,1330.9,851.131,1260.27,1004.22,0.0,0.0,1560.38,854.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1392.62,680.435,1445.51,671.713,0.0,0.0,1495.64,709.771,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1410.28,695.224,1445.48,851.095,1330.92,848.187,1260.29,1004.21,0.0,0.0,1554.57,853.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1389.75,680.43,1445.47,671.667,0.0,0.0,1495.56,709.765,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,2,1407.42,695.187,1442.68,851.034,1330.81,848.172,1260.26,1004.18,0.0,0.0,1554.55,851.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1389.73,680.349,1442.72,671.591,0.0,0.0,1495.58,703.898,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
