FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74
0,527.21,230.075,483.184,309.507,430.119,339.056,524.319,480.087,695.07,483.306,544.927,271.415,645.002,342.07,756.929,383.113,515.612,483.187,480.154,512.641,0.0,0.0,0.0,0.0,553.873,453.808,0.0,0.0,0.0,0.0,503.637,221.377,527.21,212.409,447.889,241.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.79,227.25,1230.79,297.829,1236.77,294.947,1357.36,344.819,1428.07,306.587,1218.98,297.822,1333.84,338.925,1401.52,297.835,1307.25,462.594,1307.31,477.253,1448.68,412.472,1519.34,506.659,0.0,0.0,1419.14,389.038,0.0,0.0,1277.78,221.146,0.0,0.0,1239.63,227.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.98,468.467,1581.04,483.194,1519.25,527.346,1422.06,724.487,1428.01,860.014,1307.43,859.971,0.0,0.0,0.0,0.0,1548.68,862.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.59,712.733,1445.58,703.987,1360.34,748.078,1478.05,739.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,527.225,230.131,483.218,309.552,430.145,341.836,524.379,480.131,695.017,483.227,544.943,271.417,645.024,342.07,759.756,383.1,515.608,483.188,480.168,512.65,0.0,0.0,0.0,0.0,553.849,453.791,0.0,0.0,0.0,0.0,500.913,224.089,527.234,212.454,447.895,244.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.78,227.247,1230.82,297.821,1236.74,294.968,1357.42,342.089,1428.07,303.66,1219.05,297.803,1333.87,338.957,1401.5,297.839,1307.25,462.616,1307.3,477.305,1448.7,412.476,1519.35,506.712,0.0,0.0,0.0,0.0,0.0,0.0,1277.78,221.144,0.0,0.0,1239.68,227.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.98,471.399,1581.04,483.262,1519.25,527.401,1422.0,724.51,1428.0,860.035,1307.38,860.038,0.0,0.0,0.0,0.0,1551.56,862.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.49,712.733,1445.53,703.96,1357.46,745.151,1478.02,739.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,527.221,230.145,483.228,312.372,430.168,341.872,524.407,480.143,695.023,483.225,544.963,271.438,645.09,344.805,759.776,383.126,518.459,483.178,480.207,512.629,0.0,0.0,0.0,0.0,553.876,453.809,0.0,0.0,0.0,0.0,503.649,224.088,527.227,212.436,447.885,244.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.87,230.038,1233.68,297.796,1236.77,297.728,1357.41,342.046,1430.91,300.746,1224.9,294.949,1336.74,339.007,1401.55,297.827,1307.23,462.665,1307.25,480.176,1448.66,412.474,1522.22,506.67,0.0,0.0,1422.02,389.09,0.0,0.0,1277.85,221.178,0.0,0.0,1239.68,227.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.97,471.374,1581.02,483.261,1522.17,527.36,1422.02,724.549,1428.03,860.041,1307.4,860.04,0.0,0.0,0.0,0.0,1551.58,862.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.49,712.753,1445.54,703.98,1357.43,745.142,1478.01,739.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,527.259,232.968,483.237,312.392,430.159,341.926,527.21,480.241,695.096,483.161,544.981,271.411,645.071,344.8,759.76,383.14,518.472,483.226,480.194,515.535,0.0,0.0,0.0,0.0,553.892,456.56,0.0,0.0,0.0,0.0,503.689,224.088,527.267,212.451,450.769,241.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.89,230.061,1233.69,297.816,1239.57,297.726,1357.4,341.956,1430.97,297.761,1221.98,297.748,1333.76,341.851,1401.6,303.615,1307.24,465.511,1307.27,480.212,1448.69,412.468,1522.12,506.737,0.0,0.0,0.0,0.0,0.0,0.0,1277.88,221.195,0.0,0.0,1239.72,227.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.98,471.414,1581.03,483.284,1519.28,527.451,1422.0,727.503,1428.03,865.789,1307.33,865.811,0.0,0.0,0.0,0.0,1551.63,865.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.51,715.552,1445.51,709.813,1357.42,745.24,1477.96,739.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,527.285,232.963,483.237,312.384,430.168,341.928,527.327,480.217,695.153,480.321,544.98,271.399,645.094,344.8,759.764,383.11,515.613,483.276,480.144,515.589,0.0,0.0,0.0,0.0,553.885,456.59,742.16,409.62,0.0,0.0,503.707,224.112,527.309,212.462,450.77,244.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.91,230.039,1233.69,297.794,1239.59,297.713,1360.27,341.877,1433.83,294.958,1221.95,297.722,0.0,0.0,1401.61,300.67,1304.44,465.583,1307.25,480.212,1448.71,409.731,1522.14,506.686,0.0,0.0,0.0,0.0,0.0,0.0,1277.9,221.177,0.0,0.0,1242.54,227.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.96,471.411,1581.02,483.283,1519.3,527.39,1421.95,724.512,1428.04,859.963,1307.41,859.915,0.0,0.0,0.0,0.0,1551.55,862.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.61,712.729,1445.47,703.948,1357.31,745.133,1475.12,739.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,527.299,232.974,483.268,312.387,430.213,341.901,527.329,477.351,695.235,477.27,545.01,274.172,645.136,342.087,759.797,383.036,515.53,483.189,477.322,512.65,0.0,0.0,0.0,0.0,553.807,453.747,742.265,403.707,0.0,0.0,503.709,224.098,527.307,212.403,450.828,244.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.69,230.064,1233.7,297.821,1239.69,294.971,1363.22,339.016,1428.08,294.847,1219.04,297.82,0.0,0.0,0.0,0.0,1304.32,471.461,1307.21,480.289,1448.65,412.49,1519.35,506.684,0.0,0.0,0.0,0.0,0.0,0.0,1280.67,221.194,0.0,0.0,1242.58,227.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.96,468.498,1581.05,483.217,1519.28,527.353,1421.92,721.568,1427.94,859.907,1307.25,859.865,0.0,0.0,0.0,0.0,1551.6,860.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.58,709.819,1442.72,700.985,1357.32,742.252,1475.07,736.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,527.366,233.012,483.299,312.395,430.214,341.884,527.396,477.226,703.894,468.518,547.847,274.221,645.181,342.087,756.953,380.2,515.559,483.246,477.344,515.53,0.0,0.0,0.0,0.0,553.868,453.734,742.253,400.816,0.0,0.0,503.774,224.103,527.37,212.413,450.865,244.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.72,230.073,1233.68,297.84,1242.57,294.935,1366.17,338.973,1433.84,291.819,1216.08,300.705,0.0,0.0,0.0,0.0,0.0,0.0,1304.45,480.271,1448.66,412.505,1519.32,506.706,0.0,0.0,0.0,0.0,0.0,0.0,1280.7,221.214,0.0,0.0,1245.53,227.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.96,471.394,1581.05,483.255,1519.25,527.375,1419.18,721.59,1427.96,859.909,1307.27,859.841,0.0,0.0,0.0,0.0,1551.57,860.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.7,712.66,1442.68,700.981,1354.53,742.361,1472.3,733.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,527.375,235.912,483.301,312.37,430.242,341.887,530.442,474.377,706.907,462.598,545.025,274.176,647.931,342.092,759.784,383.025,512.676,483.132,480.143,512.585,0.0,0.0,0.0,0.0,553.742,450.82,742.228,394.932,0.0,0.0,503.771,224.156,527.369,212.454,450.851,244.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.75,230.106,1233.74,294.968,1239.66,294.847,1360.35,338.906,1430.96,291.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.41,480.184,1448.73,412.485,1519.31,506.733,0.0,0.0,0.0,0.0,0.0,0.0,1280.73,221.222,0.0,0.0,1248.4,227.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.96,471.39,1583.89,483.231,1519.23,527.393,1419.14,736.24,1428.05,868.715,1307.34,865.812,0.0,0.0,0.0,0.0,1551.6,868.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.73,715.756,1442.66,715.529,1354.52,751.059,1472.29,739.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,527.391,235.907,483.32,309.557,430.264,341.834,533.222,465.599,715.63,459.639,545.044,271.437,647.987,344.83,759.858,380.225,515.522,483.281,477.311,512.653,0.0,0.0,0.0,0.0,553.832,456.575,742.117,394.887,0.0,0.0,503.782,224.21,527.342,215.347,450.851,244.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.82,232.983,1236.57,294.945,1239.66,294.86,1363.2,338.814,1431.0,291.839,0.0,0.0,0.0,0.0,0.0,0.0,1304.27,468.474,1304.4,480.219,1448.73,412.482,1519.27,506.774,0.0,0.0,0.0,0.0,0.0,0.0,1280.82,221.271,0.0,0.0,1251.31,227.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.97,471.383,1583.91,483.216,1519.22,527.441,1419.15,733.333,1428.02,865.772,1307.3,862.977,0.0,0.0,0.0,0.0,1554.53,868.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.74,715.687,1442.63,712.71,1354.55,748.087,1475.06,739.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,527.371,236.006,483.327,309.559,433.038,341.871,542.078,462.709,718.702,456.648,545.045,271.422,647.926,342.061,759.795,377.218,509.714,483.274,474.403,512.664,0.0,0.0,0.0,0.0,550.95,453.787,739.138,406.582,0.0,0.0,503.788,224.238,527.349,215.363,450.86,244.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.61,230.134,1236.67,294.915,1242.53,294.843,1366.16,335.999,1433.91,288.993,0.0,0.0,0.0,0.0,0.0,0.0,1301.45,468.524,1304.29,480.327,1448.7,412.489,1519.33,506.754,0.0,0.0,0.0,0.0,0.0,0.0,1280.84,221.262,0.0,0.0,1251.35,227.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.97,471.393,1583.89,483.237,1519.25,527.41,1416.17,718.766,1430.97,856.979,1313.2,856.868,0.0,0.0,0.0,0.0,1551.56,857.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.79,703.99,1439.72,698.058,1354.38,742.075,1472.21,727.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
