FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,524.412,168.25,462.57,244.887,412.498,288.874,530.339,412.651,692.208,436.052,515.566,203.6,597.833,297.765,671.708,365.543,533.259,459.626,500.877,497.944,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.883,156.437,521.427,144.748,433.229,177.001,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
1,0,524.418,168.233,462.55,244.879,412.471,288.855,530.278,412.614,692.213,436.07,515.549,203.614,597.841,297.787,671.716,365.551,533.294,459.687,503.754,500.848,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.897,153.723,521.45,144.748,433.233,176.992,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
2,0,524.363,168.289,462.569,244.897,412.503,288.896,530.353,412.69,692.148,436.19,515.562,203.602,595.094,297.752,671.682,365.573,533.27,459.667,503.717,500.826,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.867,153.722,521.415,147.58,433.218,176.987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3,0,524.373,168.244,462.545,244.898,412.474,288.902,536.142,415.542,692.21,439.044,515.552,203.626,595.074,297.74,671.69,365.589,533.251,459.762,503.693,500.844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.863,153.707,521.417,147.551,433.215,176.974,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
4,0,524.391,168.231,459.796,244.859,409.698,288.845,530.344,412.699,692.167,439.168,515.553,203.602,595.06,297.709,671.678,365.598,536.133,459.727,503.735,497.899,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.85,153.685,521.469,144.761,433.227,176.962,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
5,0,524.342,168.272,462.542,244.805,409.634,285.959,527.263,412.684,692.074,444.928,515.61,203.579,595.005,294.953,671.664,365.592,533.288,459.6,503.712,492.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497.836,153.69,521.457,147.544,433.229,174.285,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6,0,524.284,168.285,459.795,244.832,409.573,286.018,524.329,412.642,689.248,444.916,518.469,203.617,595.053,297.723,671.669,365.568,533.242,459.62,503.697,497.865,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,494.981,153.669,521.436,147.572,433.231,176.969,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
7,0,521.494,168.299,462.546,244.811,409.562,285.957,521.444,415.458,689.176,447.916,518.495,203.62,595.054,297.758,671.698,365.587,533.246,456.724,500.863,489.105,0.0,0.0,0.0,0.0,574.407,418.446,0,0,0,0,494.952,153.674,521.455,147.56,433.224,176.966,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8,0,521.448,168.256,459.798,244.8,409.548,285.935,518.557,412.643,686.268,450.756,518.474,203.594,595.067,297.763,671.703,365.591,536.161,456.746,503.7,489.137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,492.072,153.654,521.391,144.744,433.225,176.992,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
9,0,521.438,168.208,459.791,244.796,409.548,285.94,521.413,412.655,686.311,450.776,515.612,203.583,595.051,297.749,671.704,365.594,533.312,456.726,503.683,489.07,0.0,0.0,0.0,0.0,574.458,421.352,0,0,0,0,492.021,153.635,521.386,144.716,433.222,177.01,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
