FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1369.15,206.504,1301.47,271.24,1307.46,274.174,1372.02,383.127,1445.72,389.137,1286.73,268.287,1369.15,342.068,1454.46,330.143,1333.77,465.54,1339.71,480.182,1495.76,421.425,1545.8,533.217,0.0,0.0,0.0,0.0,0,0,1354.54,197.726,0.0,0.0,1327.94,203.574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1369.13,206.484,1304.25,271.288,1310.26,274.288,1372.08,385.923,1445.75,389.124,1286.73,268.274,1371.95,342.078,1454.43,330.131,1345.52,462.544,1348.54,474.416,1495.74,421.413,1545.79,533.203,0.0,0.0,0.0,0.0,0,0,1354.52,197.729,0.0,0.0,1327.95,203.577,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1369.12,206.502,1304.27,271.279,1310.26,274.249,1372.07,385.934,1448.45,389.099,1286.78,268.29,1371.96,342.063,1454.44,330.115,1348.47,459.669,1351.41,471.452,1495.76,421.415,1545.73,533.176,0.0,0.0,0.0,0.0,0,0,1354.52,197.727,0.0,0.0,1327.95,203.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1369.11,206.504,1304.29,271.297,1310.26,274.273,1372.05,383.178,1445.74,389.121,1289.61,268.299,1371.97,342.046,1454.48,330.113,1348.55,459.688,1351.44,471.468,1495.74,421.404,1545.78,533.234,0.0,0.0,0.0,0.0,0,0,1354.51,197.719,0.0,0.0,1327.96,203.574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1589.79,527.215,0.0,0.0
4,1,1369.11,206.5,1304.27,271.278,1310.25,274.239,1372.04,383.136,1448.45,389.1,1286.79,268.309,1371.99,342.067,1454.48,330.107,1351.38,459.656,1351.48,471.457,1495.73,421.41,1545.72,533.183,0.0,0.0,0.0,0.0,0,0,1354.51,197.72,0.0,0.0,1327.97,203.568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1369.11,206.491,1304.26,271.304,1310.31,274.285,1372.09,385.952,1445.76,389.112,1286.73,268.322,1371.95,342.05,1454.46,330.122,1351.34,459.634,1351.49,471.379,1495.73,421.407,1545.76,533.194,0.0,0.0,0.0,0.0,0,0,1354.51,197.729,0.0,0.0,1327.97,203.581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,1369.11,206.502,1304.24,271.29,1310.32,274.28,1372.11,385.994,1448.45,389.101,1286.68,268.308,1371.94,342.056,1454.47,330.096,1348.45,459.697,1351.4,474.312,1495.74,421.393,1545.7,530.417,0.0,0.0,0.0,0.0,0,0,1354.52,197.73,0.0,0.0,1327.97,203.581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,1369.11,206.517,1304.24,271.287,1310.3,274.257,1374.85,385.987,1448.46,389.111,1286.71,268.317,1369.12,342.083,1454.44,330.11,1348.51,459.661,1351.46,471.44,1495.74,421.415,1545.73,530.425,0.0,0.0,0.0,0.0,0,0,1354.52,197.733,0.0,0.0,1327.99,203.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,1369.11,206.519,1304.27,271.259,1310.26,274.225,1374.85,385.984,1448.46,389.095,1286.78,268.277,1371.95,342.055,1454.46,330.131,1351.39,459.609,1351.52,471.398,1495.74,421.413,1545.72,533.178,0.0,0.0,0.0,0.0,0,0,1354.51,197.731,0.0,0.0,1327.98,203.567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,1369.11,206.514,1304.24,271.276,1310.29,274.239,1372.09,385.915,1445.76,389.12,1286.71,268.308,1371.95,342.079,1454.48,330.145,1345.53,459.766,1348.56,474.387,1495.74,421.429,1545.73,530.414,0.0,0.0,0.0,0.0,0,0,1354.51,197.727,0.0,0.0,1327.98,203.567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
