FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1313.26,235.989,1248.4,291.766,1248.48,291.96,1339.72,388.888,1433.92,374.302,1245.48,285.939,1328.0,342.03,1407.42,341.89,1310.3,465.495,1310.29,480.247,1430.92,433.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.43,224.106,0.0,0.0,1266.11,233.029,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
1,1,1313.25,236.014,1248.4,291.752,1248.4,291.917,1339.71,386.111,1436.77,374.26,1248.39,285.979,1330.74,342.034,1407.39,341.93,1310.33,462.668,1310.23,480.228,1430.98,436.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.43,224.123,0.0,0.0,1266.11,233.01,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
2,1,1313.24,235.968,1245.53,291.785,1245.54,291.968,1342.57,386.146,1436.81,374.256,1245.52,285.976,1328.0,342.061,1407.42,341.953,1310.3,465.52,1310.23,480.246,1433.83,436.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.41,224.1,0.0,0.0,1266.07,233.006,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
3,1,1313.24,235.974,1245.51,291.786,1248.45,294.722,1339.73,386.094,1439.67,374.269,1242.58,283.099,1330.78,342.057,1410.28,341.942,1310.26,462.595,1307.43,480.141,1428.08,436.023,1492.62,553.866,0.0,0.0,0.0,0.0,0.0,0.0,1304.41,224.097,0.0,0.0,1266.06,232.997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
4,1,1313.22,235.984,1245.51,291.752,1242.6,291.89,1336.8,386.013,1439.7,374.25,1248.43,286.033,1330.86,342.033,1410.35,341.936,1310.27,462.671,1307.39,480.206,1430.9,433.259,1489.82,556.748,0.0,0.0,0.0,0.0,0.0,0.0,1304.39,224.107,0.0,0.0,1266.06,232.972,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
5,1,1313.21,235.984,1245.54,291.764,1245.49,291.905,1339.62,386.032,1439.7,374.269,1248.45,288.843,1330.88,342.002,1410.35,341.939,1310.21,462.637,1307.33,480.184,1430.94,436.091,1492.65,556.745,0.0,0.0,0.0,0.0,0.0,0.0,1304.38,224.096,0.0,0.0,1263.28,230.144,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6,1,1313.21,235.954,1245.51,291.75,1245.46,291.887,1336.78,386.006,1436.86,374.276,1248.41,286.037,1330.87,342.002,1410.36,341.945,1310.21,462.658,1307.32,480.202,1430.95,436.122,1492.65,556.755,0.0,0.0,0.0,0.0,0.0,0.0,1304.38,224.081,0.0,0.0,1263.26,230.131,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
7,1,1313.18,235.984,1245.5,291.769,1245.47,291.902,1336.77,386.014,1439.68,374.295,1248.41,288.853,1330.86,342.023,1410.35,341.938,1310.26,462.644,1307.4,480.178,1433.83,436.195,1492.69,556.746,0.0,0.0,0.0,0.0,0.0,0.0,1304.36,224.087,0.0,0.0,1263.25,230.124,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8,1,1313.18,235.989,1245.46,288.991,1245.45,291.888,1339.66,386.058,1439.67,374.305,1245.51,286.005,1330.83,341.999,1410.34,341.937,1310.22,465.496,1307.38,480.226,1433.83,436.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.36,224.091,0.0,0.0,1263.26,230.126,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
9,1,1313.19,235.979,1245.48,291.748,1242.6,291.87,1339.65,386.039,1436.84,374.283,1245.51,286.014,1330.82,341.996,1410.33,341.93,1310.26,462.657,1307.41,480.21,1433.88,436.201,1492.75,556.772,0.0,0.0,0.0,0.0,0.0,0.0,1304.37,224.084,0.0,0.0,1263.24,230.117,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
