FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,1,1348.48,241.719,1301.47,300.767,1304.34,315.289,1375.03,391.937,1451.56,365.588,1301.43,294.783,1357.39,359.625,1427.94,350.703,1360.25,439.119,1357.42,456.636,1492.63,421.414,1533.89,547.87,0.0,0.0,0.0,0.0,0.0,0.0,1333.74,224.258,0.0,0.0,1304.41,238.938,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1522.21,556.823
1,1,1348.46,238.924,1298.47,297.838,1301.45,312.49,1374.92,391.932,1451.55,365.585,1295.56,291.886,1354.46,359.574,1425.14,350.712,1357.31,439.006,1357.33,453.738,1492.63,421.385,1533.89,542.102,0.0,0.0,0.0,0.0,0.0,0.0,1333.76,224.253,0.0,0.0,1304.41,238.939,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1348.47,241.728,1301.4,303.631,1304.42,315.348,1374.93,394.872,1451.53,365.586,1298.42,294.804,1354.5,359.631,1425.15,350.731,1357.34,441.996,1357.43,456.704,1492.64,421.358,1533.86,542.043,0.0,0.0,0.0,0.0,0.0,0.0,1333.76,224.268,0.0,0.0,1304.45,241.722,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1348.46,238.917,1304.26,300.69,1304.45,315.332,1374.93,392.011,1451.52,365.601,1301.38,291.922,1357.31,359.538,1425.18,350.719,1357.41,439.043,1357.44,453.802,1492.64,421.374,1533.89,544.954,0.0,0.0,0.0,0.0,0.0,0.0,1333.75,224.261,0.0,0.0,1304.43,238.935,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.09,553.911
4,1,1348.47,238.954,1301.38,297.854,1304.33,312.452,1372.1,391.939,1451.47,365.58,1298.47,291.93,1357.32,359.545,1425.17,350.697,1357.41,439.087,1360.27,456.61,1492.65,421.362,1533.88,544.973,0.0,0.0,0.0,0.0,0.0,0.0,1333.75,224.262,0.0,0.0,1304.44,238.924,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1522.24,553.928
5,1,1348.47,241.734,1298.47,300.676,1301.46,312.517,1372.07,391.951,1451.48,365.6,1295.56,291.937,1354.45,359.512,1425.11,350.695,1357.39,441.977,1357.41,456.729,1492.65,421.354,1533.88,542.056,0.0,0.0,0.0,0.0,0.0,0.0,1333.78,224.282,0.0,0.0,1304.44,241.725,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.09,553.835
6,1,1348.46,241.757,1298.51,300.686,1304.35,315.309,1374.9,394.884,1451.48,365.611,1295.48,291.953,1354.42,359.601,1425.1,350.745,1357.4,442.047,1360.28,459.58,1492.65,421.349,1533.89,542.099,0.0,0.0,0.0,0.0,0.0,0.0,1333.76,224.291,0.0,0.0,1304.45,241.724,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.09,553.875
7,1,1348.47,238.95,1301.41,300.674,1304.41,312.473,1374.92,392.048,1451.47,365.591,1298.44,291.969,1354.46,359.546,1425.13,350.7,1357.36,439.087,1357.42,456.588,1492.65,421.347,1533.91,545.01,0.0,0.0,0.0,0.0,0.0,0.0,1333.75,224.265,0.0,0.0,1304.45,238.945,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.09,556.749
8,1,1348.48,241.734,1301.39,300.667,1304.33,312.498,1372.08,392.068,1451.5,365.584,1298.48,291.941,1354.45,359.58,1425.16,350.697,1357.41,442.021,1357.43,456.769,1492.66,421.371,1533.91,547.865,0.0,0.0,0.0,0.0,0.0,0.0,1333.77,224.278,0.0,0.0,1304.45,238.942,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.06,556.823
9,1,1348.47,238.949,1304.23,300.662,1304.35,312.502,1372.09,391.93,1451.5,365.585,1301.41,291.937,1357.35,359.482,1427.97,347.867,1357.33,436.181,1357.34,453.664,1492.66,421.365,1533.9,544.961,0.0,0.0,0.0,0.0,0.0,0.0,1333.77,224.278,0.0,0.0,1304.45,238.953,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1525.11,553.911
