FrameNumber,PersonID,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
0,0,527.398,233.074,456.749,315.283,394.961,344.811,500.777,459.576,668.523,500.853,512.688,277.13,600.898,353.734,703.917,424.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.783,224.095,527.363,215.29,439.059,238.895,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,527.407,235.935,456.79,312.537,397.819,342.053,500.879,459.55,668.639,497.956,515.574,277.139,600.918,359.536,700.995,430.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.762,224.13,527.38,215.316,439.12,238.938,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,527.39,235.908,456.766,312.493,397.825,342.001,500.878,459.542,671.521,497.934,512.668,274.293,598.074,359.592,698.114,430.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.749,224.126,527.331,215.314,439.059,241.82,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,527.392,235.913,456.686,312.459,394.96,342.001,500.892,459.549,671.554,497.846,509.766,274.213,597.938,359.606,698.102,432.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.743,224.127,527.324,215.313,439.011,241.857,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,527.393,233.074,456.662,312.481,394.941,341.997,500.844,456.791,671.47,494.969,509.734,274.262,598.005,362.443,698.085,433.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.757,224.114,527.33,215.311,439.03,241.845,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,527.4,235.91,456.669,312.503,394.933,342.005,500.836,456.717,671.621,494.969,509.748,274.277,598.046,362.444,698.079,433.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.759,224.115,527.321,215.312,439.045,241.806,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,527.362,233.059,456.701,312.51,394.919,341.989,500.833,456.73,671.684,492.053,512.602,274.32,598.024,362.395,698.011,433.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.728,224.099,527.281,215.308,439.101,241.776,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,527.304,233.001,456.694,312.5,394.901,341.987,500.906,456.747,674.464,489.11,512.609,277.134,598.052,362.414,695.25,433.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.716,224.056,527.252,215.325,439.044,241.757,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,527.295,232.989,456.634,312.526,394.917,341.981,503.792,456.687,674.593,489.09,509.679,277.164,597.874,362.38,695.15,433.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.696,224.057,527.221,215.291,439.039,241.721,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,527.288,230.115,456.65,312.526,394.917,341.983,503.791,456.643,677.446,486.168,509.687,277.145,597.846,362.383,695.103,433.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.644,221.363,527.185,212.406,436.24,238.823,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,527.235,230.112,456.672,312.504,394.918,341.945,503.762,456.619,680.385,486.155,509.722,277.143,595.07,362.443,695.019,433.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.878,221.37,524.428,212.405,436.213,238.896,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,527.193,230.108,456.719,312.493,394.919,341.965,503.837,456.6,683.325,483.317,512.595,274.321,597.889,362.571,695.049,436.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.831,224.047,524.401,212.417,436.158,241.79,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,527.166,232.971,456.737,312.494,394.901,341.971,506.655,456.589,686.304,483.268,512.68,277.136,597.881,362.624,694.998,436.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.773,224.07,524.392,212.406,436.125,238.919,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,524.441,230.155,456.755,312.49,394.899,341.924,506.737,456.564,686.28,483.134,515.558,277.196,597.999,365.449,695.078,436.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.75,224.073,524.366,212.412,436.156,238.917,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,524.412,232.98,456.754,312.479,394.873,341.893,509.652,453.749,686.327,480.251,515.581,277.201,597.854,365.448,692.255,436.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,497.942,224.082,524.336,212.409,436.145,238.846,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,524.42,232.965,456.814,312.505,394.897,341.849,506.809,453.66,686.258,477.352,518.527,280.141,597.903,365.546,692.26,436.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.729,224.062,524.352,212.397,436.106,238.89,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,524.405,232.966,456.804,315.271,394.907,341.881,512.629,450.85,689.121,477.232,518.503,283.06,597.846,365.586,695.021,436.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,497.957,224.058,524.343,212.417,436.075,238.894,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,524.403,230.132,456.781,312.521,394.928,341.894,518.475,450.817,689.214,474.286,515.554,280.161,597.894,368.402,695.195,436.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.736,224.063,524.327,212.419,436.062,238.877,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,524.4,230.146,456.744,312.479,397.794,341.933,524.391,450.785,689.251,468.495,512.614,277.18,594.941,365.529,695.084,436.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.733,224.079,524.324,212.409,436.056,238.898,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,524.424,232.967,456.755,312.481,397.826,341.917,521.475,447.869,692.028,465.577,512.599,277.187,592.142,365.558,695.229,439.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.733,224.086,524.347,212.417,436.045,238.921,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,524.442,232.968,456.741,312.493,397.829,341.951,524.338,447.885,692.131,468.453,509.78,277.157,594.97,368.395,695.218,436.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,500.741,224.082,524.364,212.423,436.078,238.94,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
